,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
0,2022-08-13 13:09:54.000000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.83,7.83,0.0,,,,0.271,,0.271,,,,7.83,,,,0.271,,0.271,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-13 13:09:54.772611,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-13 13:09:54.800000,-87.522133,41.698021,,,,,,,,,,,11.0,10.0,108.0,24.0,18.0,45.0,308.0,31.0,23.0,22.0,254.0,32.0,26.0,5.0,296.0,28.0,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.08,-16.3,-67.66,,,8.0,-2.49,5.0,0.0,,,,,,TM4,3.0,,0.71,,,QPSK,,,43.29,,,,,,0.0,,,,,,43.29,,,,0.0,,,,,,,,,,,2CA,,Band 66+Band 13,,261.0,Band 13,5230.0,23230.0,10.0,10.0,-97.21,-13.7,-66.25,0.76,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-13 13:09:54.900000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-103.91,-15.03,-68.31,,,8.0,-3.0,5.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CA,,Band 66+Band 13,,261.0,Band 13,5230.0,23230.0,10.0,10.0,-96.22,-11.59,-67.19,-2.25,,,,,,,,,,,,,,,,,,,0.049,0.019,3045.0,1189.0
4,2022-08-13 13:09:55.000000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,261.0,Band 66,66536.0,132072.0,20.0,20.0,-100.88,-14.5,-66.38,,,10.17,-1.3,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,0.01,0.01,0.0,0.89,,,0.0,,0.0,,,,0.01,0.89,,,0.0,,0.0,,,,,,,2CA,,Band 66+Band 13,14.29,261.0,Band 13,5230.0,23230.0,10.0,10.0,-105.56,-18.56,-67.0,-5.6,,,,,,,,,,,,,,,,,,,,,,
5,2022-08-13 13:09:55.100000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-100.14,-13.73,-66.4,,,10.0,-0.94,6.0,0.0,,,,,,TM4,2.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-13 13:09:55.200000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-100.67,-14.85,-65.83,,,11.0,-2.2,5.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-13 13:09:55.300000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-99.94,-13.09,-66.81,,,11.0,-2.85,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-13 13:09:55.400000,-87.522133,41.698021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-101.0,-14.63,-66.38,,,10.0,-4.6,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9,2022-08-13 13:09:55.500000,-87.522133,41.698021,-87.52213,41.69802,13:09:54,179.0,106.0,106.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-13 13:09:55.600000,-87.522133,41.697994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-101.25,-13.0,-68.25,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-13 13:09:55.700000,-87.522133,41.697964,,,,,,,,,,,11.0,10.0,108.0,26.0,18.0,45.0,308.0,26.0,23.0,22.0,254.0,29.0,26.0,5.0,296.0,28.0,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-99.5,-13.0,-66.5,,,5.0,0.0,8.0,0.0,,,,,,TM4,2.0,,,,5.5,,,16QAM,,4.0,,,,,,,,,,,,4.0,,,,,,,,,0.0,,0.0,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-13 13:09:55.900000,-87.522133,41.697906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
13,2022-08-13 13:09:56.000000,-87.522133,41.69788,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,261.0,Band 66,66536.0,132072.0,20.0,20.0,-95.56,-13.44,-62.13,,,,4.8,9.0,0.0,,,,,,TM4,2.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.001,0.0,0.001,,,0.0,,,0.0,0.0,0.001,0.0,0.001,0.0,,0.0,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-13 13:09:56.300000,-87.522133,41.697796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-97.63,-12.69,-64.94,,8.73,4.0,5.2,8.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-13 13:09:56.400000,-87.522133,41.697765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
16,2022-08-13 13:09:56.500000,-87.522133,41.697739,-87.52213,41.69774,13:09:55,179.0,106.0,106.0,31.17,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-13 13:09:56.600000,-87.522133,41.697712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,6.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-13 13:09:56.700000,-87.522133,41.697685,,,,,,,,,,,11.0,10.0,108.0,28.0,18.0,45.0,308.0,29.0,23.0,22.0,254.0,29.0,26.0,5.0,296.0,21.0,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-103.85,-15.36,-68.47,,,16.0,-0.19,7.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2022-08-13 13:09:56.800000,-87.522133,41.697659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.65,-16.51,-67.91,,,9.0,-3.97,4.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-13 13:09:56.900000,-87.522133,41.697632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-105.49,-17.49,-68.0,,,9.0,-0.67,,,1.0,100.0,0.0,0.0,0.0,TM4,,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
21,2022-08-13 13:09:57.000000,-87.522133,41.697605,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.2,-15.16,-69.02,,,13.13,1.13,6.0,0.0,,,,,,TM4,2.0,2x4,,,12.33,,,64QAM,,3.71,0.06,0.06,0.0,0.06,,,0.004,0.011,0.004,0.008,,3.71,0.06,0.06,,,0.004,0.011,0.004,0.008,0.0,,0.0,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2022-08-13 13:09:57.100000,-87.522133,41.697578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-103.28,-14.4,-68.83,,,5.0,2.27,7.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2022-08-13 13:09:57.200000,-87.522133,41.697552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-101.27,-12.76,-68.51,21.43,,14.71,1.43,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,1.67,,,QPSK,,,5.33,,,,,,0.0,,,,,,5.33,,,,0.0,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-08-13 13:09:57.300000,-87.522133,41.697525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-102.71,-13.6,-69.11,,7.61,7.0,-0.62,6.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2022-08-13 13:09:57.400000,-87.522133,41.697498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.8,-15.69,-68.31,,,16.55,0.6,4.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,0.001,,0.002,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
26,2022-08-13 13:09:57.500000,-87.522133,41.697472,-87.52213,41.69747,13:09:56,180.0,107.0,107.0,30.06,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-103.32,-15.1,-67.78,,,9.0,-0.74,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,4.67,,,QPSK,,,5.33,,,,,,0.0,,,,,,5.33,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022-08-13 13:09:57.600000,-87.522133,41.697445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-102.03,-13.95,-67.82,,,14.0,-1.41,3.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2022-08-13 13:09:57.700000,-87.522133,41.697418,,,,,,,,,,,11.0,10.0,108.0,30.0,18.0,45.0,308.0,29.0,23.0,22.0,254.0,32.0,26.0,5.0,296.0,22.0,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-103.59,-15.68,-67.92,,,8.0,-1.93,4.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-13 13:09:57.800000,-87.522133,41.697392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.03,-16.29,-67.4,,,14.82,-3.38,3.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,2.5,,14.4,QPSK,,64QAM,6.0,2.29,,,,,0.0,16.67,,,,,6.0,2.29,,,0.0,16.67,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2022-08-13 13:09:57.900000,-87.522133,41.697365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.06,-16.47,-66.96,,,7.0,-4.0,3.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
31,2022-08-13 13:09:58.000000,-87.522133,41.697342,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.99,-17.12,-67.65,,,15.0,-6.12,0.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.29,0.29,0.0,0.06,,,0.009,0.017,0.009,0.015,,,0.29,0.06,,,0.009,0.017,0.009,0.015,0.002,,0.002,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2022-08-13 13:09:58.100000,-87.522133,41.697315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-106.92,-19.34,-67.33,,,12.0,-8.02,0.0,0.0,,,,,,TM4,2.0,,1.25,,,QPSK,,,10.0,,,,,,0.0,,,,,,10.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2022-08-13 13:09:58.200000,-87.522133,41.697289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-107.62,-19.42,-67.86,,,15.25,-7.02,0.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2022-08-13 13:09:58.300000,-87.522133,41.697262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-107.76,-19.56,-66.45,,,17.1,-6.81,0.0,0.0,,,,,,TM4,2.0,,,,11.63,,,16QAM,,2.5,,,,,,,,,,,,2.5,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2022-08-13 13:09:58.400000,-87.522133,41.697235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-106.42,-18.76,-66.72,,,16.63,-6.14,0.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,0.0,,,QPSK,,,14.0,,,,,,0.0,16.67,,,,,14.0,,,,0.0,16.67,,,,,,,,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
36,2022-08-13 13:09:58.500000,-87.522133,41.697208,-87.52213,41.69721,13:09:57,180.0,107.0,107.0,28.94,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-107.53,-19.38,-67.18,21.33,,11.0,-6.97,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-08-13 13:09:58.600000,-87.522133,41.697182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-107.58,-20.15,-66.42,,10.66,12.75,-7.58,0.5,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2022-08-13 13:09:58.700000,-87.522133,41.697151,,,,,,,,,,,11.0,10.0,108.0,24.0,18.0,45.0,308.0,28.0,23.0,22.0,254.0,26.0,26.0,5.0,296.0,26.0,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-106.22,-18.55,-66.17,,,13.13,-4.06,3.0,0.0,,,,,,TM4,2.0,,0.0,,,QPSK,,,14.0,,,,,,0.0,,,,,,14.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022-08-13 13:09:58.800000,-87.522133,41.697124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-104.43,-16.44,-66.13,,,12.14,-3.06,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2022-08-13 13:09:58.900000,-87.522133,41.697098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-100.24,-13.61,-65.91,,,3.0,0.1,7.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
41,2022-08-13 13:09:59.000000,-87.522141,41.697067,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,261.0,Band 66,66536.0,132072.0,20.0,20.0,-101.16,-14.3,-65.66,,,9.27,-2.06,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,2x4,0.0,,13.2,QPSK,,64QAM,14.0,2.21,0.17,0.17,0.0,0.05,0.0,,0.008,0.015,0.008,0.015,14.0,2.21,0.17,0.05,0.0,,0.008,0.015,0.008,0.015,0.002,,0.002,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022-08-13 13:09:59.100000,-87.522141,41.697041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-100.94,-14.47,-65.35,,,2.0,-1.7,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2022-08-13 13:09:59.200000,-87.522141,41.697014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-101.33,-13.55,-67.43,,,9.56,0.32,4.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-08-13 13:09:59.300000,-87.522141,41.696987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-99.23,-12.91,-66.14,,,2.0,3.69,7.0,0.0,,,,,,TM4,2.0,,2.5,,,QPSK,,,6.0,,,,,,0.0,,,,,,6.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-08-13 13:09:59.400000,-87.522141,41.696957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-97.82,-11.74,-66.06,,,9.33,3.32,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
46,2022-08-13 13:09:59.500000,-87.522141,41.69693,-87.52214,41.69693,13:09:58,180.0,107.0,107.0,31.18,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-98.37,-10.99,-67.2,,,0.0,1.88,5.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2022-08-13 13:09:59.600000,-87.522141,41.696903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,Band 66,66536.0,132072.0,20.0,20.0,-99.56,-13.02,-66.45,,,9.8,0.64,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,4.5,,13.18,QPSK,,16QAM,4.0,2.25,,,,,0.0,0.0,,,,,4.0,2.25,,,0.0,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
