,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
95,2022-08-10 14:21:11.900000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.09,-11.48,-63.86,,-17.64,-27.86,20.78,12.8,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,17.71,,,64QAM,,3.0,,,,,,14.29,,,,,,3.0,,,,14.29,,,,,0.002,0.003,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2022-08-10 14:21:12.000000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.07,0.07,0.01,0.05,,,0.022,0.026,0.022,0.026,,,0.07,0.05,,,0.022,0.026,0.022,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004
97,2022-08-10 14:21:12.100000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.5,-11.88,-63.6,5.43,,-29.06,20.45,12.83,12.83,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2022-08-10 14:21:12.200000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.45,-11.02,-64.25,,-19.0,-30.34,20.09,12.5,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0,,,,,,,,,,
99,2022-08-10 14:21:12.400000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.02,-10.18,-64.61,,,-29.73,20.85,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2022-08-10 14:21:12.500000,-111.853859,40.72578,,,,,,,,,,,10.0,34.0,246.0,21.0,18.0,72.0,29.0,33.0,23.0,64.0,262.0,23.0,26.0,14.0,258.0,21.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.13,-11.34,-63.99,,,-28.15,19.97,13.0,12.83,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
101,2022-08-10 14:21:12.700000,-111.853859,40.72578,-111.85386,40.72578,13:21:11,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.19,-11.28,-63.9,,,-31.77,18.55,12.0,11.6,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,15.5,24.0,17.5,256QAM,256QAM,64QAM,3.0,3.33,,,,,0.0,0.0,,,,,3.0,3.33,,,0.0,0.0,,,,,0.002,,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0,,,,,,,,,,
102,2022-08-10 14:21:12.800000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.97,-11.11,-64.1,,,-30.22,18.94,11.75,11.25,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2022-08-10 14:21:13.000000,-111.853859,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.35,-10.42,-64.55,,,-34.88,19.88,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,5.5,11.0,,QPSK,64QAM,,3.67,,0.07,0.07,0.02,0.06,33.33,16.67,0.038,0.026,0.012,0.021,3.67,,0.07,0.06,33.33,16.67,0.038,0.026,0.012,0.021,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
104,2022-08-10 14:21:13.200000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.44,-11.03,-63.17,,,-25.02,20.67,11.86,11.86,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,15.2,,,64QAM,,3.25,,,,,,,,,,,,3.25,,,,,,,,,0.002,,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0,,,,,,,,,,
105,2022-08-10 14:21:13.300000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.49,-12.46,-62.62,,-19.68,-32.89,20.23,11.83,12.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022-08-10 14:21:13.400000,-111.853851,40.72578,,,,,,,,,,,10.0,34.0,246.0,18.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,23.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.62,-11.67,-63.13,4.19,-19.63,-30.34,20.23,11.8,12.2,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2022-08-10 14:21:13.500000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
108,2022-08-10 14:21:13.600000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.08,-11.48,-64.13,,,-27.84,18.84,11.57,11.14,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,8.75,22.0,,16QAM,256QAM,,3.0,,,,,,0.0,20.0,,,,,3.0,,,,0.0,20.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2022-08-10 14:21:13.700000,-111.853851,40.72578,-111.85385,40.72578,13:21:12,0.0,0.0,0.0,0.84,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.2,-12.17,-63.46,,,-33.35,19.39,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0,,,,,,,,,,
110,2022-08-10 14:21:13.900000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.8,-11.78,-63.61,,,-32.64,19.18,12.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,4.67,22.0,,16QAM,256QAM,,4.33,,,,,,0.0,,,,,,4.33,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2022-08-10 14:21:14.000000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.43,-11.63,-63.46,,,-27.24,19.67,11.33,10.33,2.0,0.0,100.0,0.0,0.0,TM4,1.0,4x2,,,15.0,,,64QAM,,3.27,0.06,0.06,0.01,0.06,,0.0,0.007,0.024,0.007,0.024,,3.27,0.06,0.06,,0.0,0.007,0.024,0.007,0.024,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
112,2022-08-10 14:21:14.200000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.66,-12.93,-61.48,,,-35.0,19.22,11.25,10.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
113,2022-08-10 14:21:14.300000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.05,-11.78,-63.15,,,-29.02,18.56,11.6,10.8,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2022-08-10 14:21:14.400000,-111.853851,40.72578,,,,,,,,,,,10.0,34.0,246.0,18.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,23.0,26.0,14.0,258.0,23.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.97,-12.09,-62.9,,-19.88,-31.61,20.3,11.67,12.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,2.5,1.0,13.67,QPSK,QPSK,64QAM,3.75,3.71,,,,,0.0,,,,,,3.75,3.71,,,0.0,,,,,,0.003,,0.002,0.003,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2022-08-10 14:21:14.500000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
116,2022-08-10 14:21:14.600000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.64,-13.66,-61.19,4.25,,-28.09,19.93,10.67,11.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2022-08-10 14:21:14.700000,-111.853851,40.72578,-111.85385,40.72578,13:21:13,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
118,2022-08-10 14:21:14.800000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.47,-13.17,-62.81,,-20.0,-26.11,18.68,10.67,11.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,0.003,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2022-08-10 14:21:15.000000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.53,-13.28,-63.09,,,-26.38,20.3,11.5,11.67,2.0,0.0,100.0,0.0,0.0,TM4,12.0,4x2,,,,,,,,,0.08,0.08,0.03,0.07,,20.0,0.008,0.021,0.008,0.019,,,0.08,0.07,,20.0,0.008,0.021,0.008,0.019,0.004,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
120,2022-08-10 14:21:15.200000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.13,-13.38,-62.04,,,-24.48,19.72,11.43,12.14,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,1.0,1.0,16.14,QPSK,QPSK,64QAM,7.5,3.08,,,,,0.0,0.0,,,,,7.5,3.08,,,0.0,0.0,,,,,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
121,2022-08-10 14:21:15.400000,-111.853851,40.72578,,,,,,,,,,,10.0,34.0,246.0,18.0,18.0,72.0,29.0,33.0,23.0,64.0,262.0,23.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.99,-13.16,-62.01,,,-27.59,20.12,11.4,11.8,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2022-08-10 14:21:15.500000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
123,2022-08-10 14:21:15.600000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-92.63,-14.0,-61.23,,,-29.89,21.68,12.0,12.43,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2022-08-10 14:21:15.700000,-111.853851,40.72578,-111.85385,40.72578,13:21:14,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.15,-12.6,-63.02,,,-27.04,21.07,11.6,12.2,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
125,2022-08-10 14:21:15.800000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.19,-13.02,-62.29,,-19.94,-26.85,19.73,10.86,11.29,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,13.75,,,64QAM,,3.23,,,,,,0.0,,,,,,3.23,,,,0.0,,,,,0.004,,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2022-08-10 14:21:16.000000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.53,-13.36,-62.42,3.67,-20.0,-28.8,19.13,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,3.8,,,QPSK,,,4.0,,0.07,0.07,0.01,0.07,0.0,,0.008,0.019,0.008,0.019,4.0,,0.07,0.07,0.0,,0.008,0.019,0.008,0.019,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
127,2022-08-10 14:21:16.200000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.17,-13.83,-61.81,,,-28.95,20.27,12.67,12.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,4.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,,,,,,,,,,
128,2022-08-10 14:21:16.400000,-111.853851,40.72578,,,,,,,,,,,10.0,34.0,246.0,18.0,18.0,72.0,29.0,33.0,23.0,64.0,262.0,23.0,26.0,14.0,258.0,24.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.53,-14.16,-62.0,,,-26.78,20.55,11.33,11.33,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2022-08-10 14:21:16.500000,-111.853851,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.71,-13.38,-62.65,,,-30.23,19.87,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,13.0,,,16QAM,,3.08,,,,,,0.0,,,,,,3.08,,,,0.0,,,,,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
