,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-10 16:46:08.000000,-111.421211,40.980862,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-10 16:46:08.651957,-111.421211,40.980862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-10 16:46:08.700000,-111.421211,40.980862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-99.5,-9.06,-69.81,,,-4.78,11.2,10.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
3,2022-08-10 16:46:08.900000,-111.421211,40.980862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
4,2022-08-10 16:46:09.000000,-111.421211,40.980862,-111.42121,40.98086,15:46:09,53.0,100.0,100.0,,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,0.0,,0.0,,,,0.01,,,,0.0,,0.0,,,,,,,,,,,,0.0
5,2022-08-10 16:46:09.100000,-111.421188,40.980877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-100.15,-9.69,-70.15,,,-11.32,11.32,8.8,9.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,0.0,,0.0,,NonCA,NonCA,Band 2,,,,,
6,2022-08-10 16:46:09.300000,-111.421135,40.980907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-101.13,-9.88,-70.13,,,15.57,9.4,10.0,5.33,2.0,33.33,66.67,0.0,0.0,TM4,11.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 2,,,,,
7,2022-08-10 16:46:09.400000,-111.421104,40.980923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
8,2022-08-10 16:46:09.500000,-111.421082,40.980934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9,2022-08-10 16:46:09.600000,-111.421059,40.980949,,,,,,,,,,,8.0,28.0,294.0,29.0,10.0,70.0,4.0,18.0,18.0,24.0,135.0,36.0,23.0,49.0,64.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-10 16:46:09.700000,-111.421028,40.980965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-99.06,-9.31,-69.81,,,-3.44,10.3,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
11,2022-08-10 16:46:09.900000,-111.420975,40.980995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-99.69,-11.88,-67.81,,,-3.0,12.0,10.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.0,0.0,0.0,0.0,
12,2022-08-10 16:46:10.000000,-111.420952,40.98101,-111.42095,40.98101,15:46:10,53.0,100.0,100.0,27.5,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,0.01,,,0.0,0.0,0.0,0.0,,,0.01,0.01,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
13,2022-08-10 16:46:10.100000,-111.420921,40.981026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,
14,2022-08-10 16:46:10.300000,-111.420868,40.981056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.25,-8.56,-69.38,,,-3.0,13.2,11.33,10.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
15,2022-08-10 16:46:10.400000,-111.420845,40.981071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
16,2022-08-10 16:46:10.500000,-111.420815,40.981087,,,,,,,,,,,8.0,28.0,294.0,25.0,10.0,70.0,4.0,15.0,18.0,24.0,135.0,34.0,23.0,49.0,64.0,29.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.24,-12.68,-65.42,23.0,,-5.26,11.14,8.6,8.4,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,QPSK,,1.8,,,,,,0.0,,,,,,1.8,,,,0.0,,,,,0.0,,0.0,0.0,NonCA,NonCA,Band 2,,,,,0.0
17,2022-08-10 16:46:10.700000,-111.420761,40.981113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.79,-11.95,-66.49,,10.86,-10.6,12.58,10.83,10.83,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.001,,0.001,,NonCA,,Band 2,,,,,
18,2022-08-10 16:46:10.900000,-111.420708,40.981144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.6,-10.08,-67.4,,,-12.81,12.13,11.0,10.67,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,2.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,NonCA,,Band 2,0.001,0.002,66.0,132.0,
19,2022-08-10 16:46:11.000000,-111.420677,40.981159,-111.42068,40.98116,15:46:11,52.0,100.0,100.0,28.17,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.92,-11.19,-66.67,,,-11.91,12.95,10.43,10.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,4x4,,,,,,,,,0.06,0.06,0.0,0.04,,0.0,0.006,0.032,0.006,0.024,,,0.06,0.04,,0.0,0.006,0.032,0.006,0.024,,,,,NonCA,,Band 2,,,,,0.002
20,2022-08-10 16:46:11.100000,-111.420654,40.981174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.66,-11.55,-65.74,,,-10.41,14.96,11.6,11.2,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,5.5,,15.25,QPSK,,QPSK,4.0,1.67,,,,,0.0,,,,,,4.0,1.67,,,0.0,,,,,,0.002,,0.0,,NonCA,NonCA,Band 2,,,,,
21,2022-08-10 16:46:11.300000,-111.420601,40.981205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.08,-12.01,-65.64,,,-13.52,14.07,10.8,9.6,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.002,,0.0,0.002,NonCA,,Band 2,,,,,
22,2022-08-10 16:46:11.400000,-111.42057,40.98122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0,
23,2022-08-10 16:46:11.500000,-111.420547,40.981236,,,,,,,,,,,8.0,28.0,294.0,26.0,10.0,70.0,4.0,15.0,18.0,24.0,135.0,32.0,23.0,49.0,64.0,31.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.88,-12.01,-64.72,,,-9.62,14.78,12.17,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,4.33,,27.33,QPSK,,QPSK,4.0,2.29,,,,,0.0,,,,,,4.0,2.29,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,,,,,0.003
24,2022-08-10 16:46:11.700000,-111.420494,40.981266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.96,-11.85,-65.88,,8.84,-12.44,11.39,11.5,11.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.004,,0.0,,NonCA,,Band 2,,,,,
25,2022-08-10 16:46:11.800000,-111.420471,40.981281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.21,-12.84,-63.54,22.28,,-15.57,12.18,11.0,11.43,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 2,,,,,
26,2022-08-10 16:46:11.900000,-111.420441,40.981297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,
27,2022-08-10 16:46:12.000000,-111.420418,40.981312,-111.42042,40.98131,15:46:12,52.0,100.0,100.0,27.5,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.42,-14.85,-62.33,,6.0,-15.38,14.8,11.5,11.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,4x2,,,,,,,,,0.08,0.08,0.02,0.55,,0.0,0.007,0.07,0.007,0.05,,,0.08,0.55,,0.0,0.007,0.07,0.007,0.05,,,,,NonCA,,Band 2,,,,,0.003
28,2022-08-10 16:46:12.100000,-111.420387,40.981327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.25,-11.77,-65.98,,,-12.84,14.5,12.57,11.43,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,4.33,,23.25,QPSK,,64QAM,4.0,4.38,,,,,0.0,10.0,,,,,4.0,4.38,,,0.0,10.0,,,,,0.002,,0.0,,NonCA,NonCA,Band 2,,,,,
29,2022-08-10 16:46:12.200000,-111.420364,40.981342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-99.4,-12.18,-67.2,,,5.25,14.78,12.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,0.0,,,QPSK,,24.0,,,,,,0.0,,,,,,24.0,,,,0.0,,,,,,,,,NonCA,NonCA,Band 2,,,,,
30,2022-08-10 16:46:12.300000,-111.420334,40.981358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.26,-12.48,-65.03,,,-11.24,12.38,11.17,10.33,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.003,0.002,0.003,NonCA,,Band 2,,,,,
31,2022-08-10 16:46:12.400000,-111.420311,40.981373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.22,-12.0,-64.06,21.42,,3.36,14.3,10.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,5.4,,22.4,QPSK,,256QAM,4.0,1.71,,,,,0.0,28.57,,,,,4.0,1.71,,,0.0,28.57,,,,,,,,,NonCA,NonCA,Band 2,0.003,0.003,198.0,198.0,
32,2022-08-10 16:46:12.500000,-111.420288,40.981384,,,,,,,,,,,8.0,28.0,294.0,28.0,10.0,70.0,4.0,21.0,18.0,24.0,135.0,30.0,23.0,49.0,64.0,33.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.59,-10.99,-65.24,,,3.18,14.79,10.14,10.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,31.58,,,,,,,,,,31.58,,,,,,,,,NonCA,,Band 2,,,,,0.002
33,2022-08-10 16:46:12.800000,-111.420204,40.98143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.38,-14.28,-61.31,,,-16.38,12.1,10.33,10.56,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,2.75,0.0,,QPSK,QPSK,,5.0,,,,,,0.0,56.25,,,,,5.0,,,,0.0,56.25,,,,,0.003,,0.001,,NonCA,,Band 2,,,,,
34,2022-08-10 16:46:12.900000,-111.420181,40.981445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-98.4,-10.76,-66.61,,,-13.98,13.53,12.75,13.25,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,21.45,,,256QAM,,1.67,,,,,,16.67,,,,,,2.03,,,,16.67,,,,,0.002,,0.0,,NonCA,NonCA,Band 2,0.002,0.002,132.0,132.0,
35,2022-08-10 16:46:13.000000,-111.420151,40.981461,-111.42015,40.98146,15:46:13,52.0,100.0,100.0,28.17,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.06,0.0,0.06,,,0.006,0.025,0.006,0.025,,,0.06,0.06,,,0.006,0.025,0.006,0.025,,,,,,,,,,,,0.004
36,2022-08-10 16:46:13.100000,-111.42012,40.981476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.6,-10.61,-65.19,20.16,4.52,-16.17,12.77,13.2,13.4,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,7.33,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
37,2022-08-10 16:46:13.200000,-111.420097,40.981491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.49,-9.65,-66.42,,4.0,-18.74,14.6,12.14,12.86,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,NonCA,,Band 2,,,,,
38,2022-08-10 16:46:13.300000,-111.420067,40.981506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.3,-10.63,-65.66,,,-20.11,15.28,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,0.003,NonCA,,Band 2,,,,,
39,2022-08-10 16:46:13.400000,-111.420044,40.981522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0,
40,2022-08-10 16:46:13.500000,-111.420013,40.981537,,,,,,,,,,,8.0,28.0,294.0,27.0,10.0,70.0,4.0,25.0,18.0,24.0,135.0,30.0,23.0,49.0,64.0,32.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.63,-9.08,-66.77,,,-13.38,16.3,13.11,12.78,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 2,,,,,0.002
41,2022-08-10 16:46:13.600000,-111.419991,40.981548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.41,-9.46,-66.8,,,-18.64,15.25,13.83,13.33,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.0,,NonCA,,Band 2,,,,,
42,2022-08-10 16:46:13.800000,-111.419937,40.981579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.71,-10.34,-66.29,,,-19.28,15.2,13.71,12.71,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,15.63,,,64QAM,,2.79,,,,,,,,,,,,2.79,,,,,,,,,,0.003,,,NonCA,NonCA,Band 2,,,,,
43,2022-08-10 16:46:13.900000,-111.419914,40.981594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,
44,2022-08-10 16:46:14.000000,-111.419884,40.981609,-111.41988,40.98161,15:46:14,53.0,100.0,100.0,28.17,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.53,-9.01,-66.43,,,-18.2,16.53,13.8,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,4x2,4.33,,,QPSK,,,4.0,,0.07,0.07,0.0,0.06,0.0,0.0,0.007,0.038,0.007,0.027,4.0,,0.07,0.06,0.0,0.0,0.007,0.038,0.007,0.027,0.002,,0.0,,NonCA,,Band 2,,,,,0.003
45,2022-08-10 16:46:14.100000,-111.419853,40.981625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.18,-9.45,-65.66,,,-16.27,15.1,14.0,13.86,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
46,2022-08-10 16:46:14.300000,-111.4198,40.981655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.5,-10.92,-64.53,,,-19.63,15.22,12.4,13.2,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,6.67,,17.6,QPSK,,64QAM,4.0,2.88,,,,,0.0,0.0,,,,,4.0,2.88,,,0.0,0.0,,,,,0.004,,0.0,0.003,NonCA,NonCA,Band 2,,,,,
47,2022-08-10 16:46:14.400000,-111.419777,40.98167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-97.57,-9.98,-67.03,21.17,3.34,-19.51,15.77,13.86,13.14,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 2,0.002,0.003,132.0,198.0,
48,2022-08-10 16:46:14.500000,-111.419754,40.981682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
49,2022-08-10 16:46:14.600000,-111.419724,40.981697,,,,,,,,,,,8.0,28.0,294.0,25.0,10.0,70.0,4.0,25.0,18.0,24.0,135.0,28.0,23.0,49.0,64.0,32.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.89,-9.31,-67.14,,1.8,-17.8,15.94,13.2,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,33.33,,,,,4.0,,,,0.0,33.33,,,,,,,,,NonCA,,Band 2,,,,,
50,2022-08-10 16:46:14.700000,-111.419701,40.981712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.17,-10.88,-64.97,,,-17.65,14.64,10.4,14.4,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 2,,,,,
51,2022-08-10 16:46:14.900000,-111.419647,40.981743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-96.3,-10.89,-65.3,,,-24.02,13.63,9.83,13.83,2.0,0.0,100.0,0.0,0.0,TM4,9.0,,7.25,,,QPSK,,,4.0,,,,,,0.0,37.5,,,,,4.0,,,,0.0,37.5,,,,,,,,,NonCA,,Band 2,0.003,0.002,198.0,132.0,
52,2022-08-10 16:46:15.000000,-111.419617,40.981758,-111.41962,40.98176,15:46:15,52.0,100.0,100.0,27.5,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,0.02,0.06,,,0.007,0.034,0.007,0.033,,,0.08,0.06,,,0.007,0.034,0.007,0.033,,,,,,,,,,,,0.003
53,2022-08-10 16:46:15.100000,-111.419586,40.981773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.72,-9.59,-66.02,,,-15.99,12.81,8.83,12.5,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,18.88,,,64QAM,,2.85,,,,,,,,,,,,2.85,,,,,,,,,0.002,,0.0,,NonCA,NonCA,Band 2,,,,,
54,2022-08-10 16:46:15.200000,-111.419563,40.981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.8,-10.34,-65.29,,,-21.63,12.23,8.29,12.0,2.0,0.0,100.0,0.0,0.0,TM4,9.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.004,0.003,0.0,,NonCA,,Band 2,,,,,
55,2022-08-10 16:46:15.400000,-111.41951,40.981819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.32,-11.64,-63.63,,,-21.42,11.59,8.0,11.5,2.0,0.0,100.0,0.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 2,0.003,0.003,198.0,198.0,
56,2022-08-10 16:46:15.500000,-111.419479,40.981834,,,,,,,,,,,8.0,28.0,294.0,24.0,10.0,70.0,4.0,21.0,18.0,24.0,135.0,31.0,23.0,49.0,64.0,31.0,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.25,-12.81,-62.47,,,-2.3,12.9,8.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,6.67,,17.0,QPSK,,64QAM,4.0,2.13,,,,,0.0,0.0,,,,,4.0,2.13,,,0.0,0.0,,,,,0.003,,0.002,,NonCA,NonCA,Band 2,,,,,0.003
57,2022-08-10 16:46:15.600000,-111.419456,40.98185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,Band 2,1100.0,19100.0,20.0,20.0,-95.55,-11.19,-63.94,,-0.06,-15.09,12.48,8.6,13.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,NonCA,,Band 2,,,,,
