,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
124,2022-08-12 16:52:25.300000,-93.184662,41.69228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.15,-9.73,-64.34,,,3.29,24.07,11.0,13.0,,,,,,TM4,3.0,,7.89,11.67,,64QAM,64QAM,,5.78,,,,,,0.0,0.0,,,,,5.78,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,,,,
125,2022-08-12 16:52:25.400000,-93.184616,41.692261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.62,-9.93,-63.73,,,7.5,24.34,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,,0.082,,NonCA,,Band 66,,,,
126,2022-08-12 16:52:25.500000,-93.184578,41.692245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.92,-8.06,-65.9,17.87,3.98,3.38,24.58,11.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
127,2022-08-12 16:52:25.600000,-93.18454,41.69223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.19,-8.1,-67.01,,-3.0,-1.1,24.27,13.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.048,0.008,2970.0,492.0
128,2022-08-12 16:52:25.700000,-93.184502,41.692215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.34,-8.18,-68.16,,,4.0,24.64,14.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.009,,0.009,,NonCA,,Band 66,,,,
129,2022-08-12 16:52:25.800000,-93.184464,41.6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.05,-7.25,-67.79,,,3.0,23.15,12.0,12.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
130,2022-08-12 16:52:25.900000,-93.184418,41.692181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.84,-8.1,-71.59,,,4.38,20.23,11.0,9.0,,,,,,TM4,2.0,,,,21.2,,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
131,2022-08-12 16:52:26.000000,-93.18438,41.692165,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-97.19,-9.08,-68.09,,,7.3,23.32,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,4x2,7.75,,,QPSK,,,4.0,,0.07,0.07,0.0,0.02,0.0,,0.013,0.017,0.013,0.017,4.0,,0.07,0.02,0.0,,0.013,0.017,0.013,0.017,,0.011,,0.014,NonCA,,Band 66,,,,
132,2022-08-12 16:52:26.100000,-93.184341,41.69215,-93.18434,41.69215,16:52:25,117.0,134.0,134.0,37.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.62,-6.51,-68.89,,,6.63,24.03,9.0,13.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
133,2022-08-12 16:52:26.200000,-93.184303,41.692135,,,,,,,,,,,8.0,14.0,295.0,24.0,10.0,71.0,342.0,28.0,18.0,26.0,159.0,34.0,23.0,61.0,77.0,32.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.69,-7.15,-69.0,,,7.13,21.2,6.0,10.0,,,,,,TM4,12.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
134,2022-08-12 16:52:26.300000,-93.184258,41.69212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.6,-9.28,-69.85,,,11.1,20.84,9.5,12.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
135,2022-08-12 16:52:26.400000,-93.184219,41.692104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.54,-10.1,-70.53,,,10.13,17.93,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
136,2022-08-12 16:52:26.500000,-93.184181,41.692089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-103.32,-10.66,-72.12,,,12.5,19.26,9.0,10.0,,,,,,TM4,2.0,,3.67,,20.29,QPSK,,256QAM,4.0,1.86,,,,,0.0,0.0,,,,,4.0,1.86,,,0.0,0.0,,,,,,,,,NonCA,NonCA,Band 66,,,,
137,2022-08-12 16:52:26.600000,-93.184143,41.692078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.87,-9.12,-68.74,,,12.13,21.31,6.0,11.0,,,,,,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
138,2022-08-12 16:52:26.700000,-93.184097,41.692062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.77,-6.64,-71.55,,,11.38,21.14,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
139,2022-08-12 16:52:26.800000,-93.184059,41.692047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.58,-9.27,-70.01,17.25,3.69,8.5,20.58,8.5,11.0,,,,,,TM4,2.0,,5.33,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
140,2022-08-12 16:52:26.900000,-93.184021,41.692032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.13,-10.16,-69.21,,,11.3,21.15,11.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
141,2022-08-12 16:52:27.000000,-93.183975,41.692017,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-99.4,-8.86,-67.72,,,7.38,21.91,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,,,,,,,,,0.07,0.07,0.01,0.02,,,0.035,0.022,0.012,0.018,,,0.07,0.02,,,0.035,0.022,0.012,0.018,,,,0.003,NonCA,,Band 66,,,,
142,2022-08-12 16:52:27.100000,-93.183937,41.692001,-93.18394,41.692,16:52:26,117.0,133.0,133.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.22,-8.67,-71.82,,,6.88,19.48,9.0,11.0,,,,,,TM4,2.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
143,2022-08-12 16:52:27.200000,-93.183899,41.691986,,,,,,,,,,,8.0,14.0,295.0,24.0,10.0,71.0,342.0,25.0,18.0,26.0,159.0,36.0,23.0,61.0,77.0,29.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.81,-10.3,-68.93,,,6.38,20.57,12.0,12.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
144,2022-08-12 16:52:27.300000,-93.183861,41.691971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.55,-8.21,-69.71,,,6.1,20.63,10.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
145,2022-08-12 16:52:27.400000,-93.183815,41.691952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.04,-9.13,-70.9,,,5.38,19.82,10.0,12.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
146,2022-08-12 16:52:27.500000,-93.183777,41.691936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-106.47,-10.26,-75.21,,,11.43,16.87,7.5,8.5,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,7.33,,24.0,64QAM,,256QAM,4.0,1.45,,,,,0.0,0.0,,,,,4.0,1.45,,,0.0,0.0,,,,,,0.003,,,NonCA,NonCA,Band 66,,,,
147,2022-08-12 16:52:27.600000,-93.183739,41.691921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.46,-8.5,-70.72,,,9.9,21.31,11.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,0.003,0.002,198.0,132.0
148,2022-08-12 16:52:27.700000,-93.183701,41.691906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.05,-7.45,-71.08,,,8.8,20.69,11.0,11.0,,,,,,TM4,2.0,,6.6,16.0,,64QAM,64QAM,,5.0,,,,,,0.0,,,,,,5.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
149,2022-08-12 16:52:27.800000,-93.183662,41.691891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-103.11,-8.33,-72.67,,,8.33,19.14,8.0,9.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
150,2022-08-12 16:52:27.900000,-93.183617,41.691872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-104.37,-8.25,-74.21,,,13.12,18.23,10.5,9.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,18.75,,,256QAM,,2.0,,,,,,20.0,,,,,,2.0,,,,20.0,,,,,0.007,,0.007,,NonCA,NonCA,Band 66,,,,
151,2022-08-12 16:52:28.000000,-93.183578,41.691856,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-100.62,-8.84,-70.31,18.1,,8.33,22.0,14.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,4x2,6.88,11.0,,64QAM,64QAM,,4.0,,0.17,0.17,0.01,0.05,0.0,,0.053,0.023,0.053,0.023,4.0,,0.17,0.05,0.0,,0.053,0.023,0.053,0.023,,,,0.007,NonCA,,Band 66,,,,
152,2022-08-12 16:52:28.100000,-93.18354,41.691841,-93.18354,41.69184,16:52:27,117.0,134.0,134.0,37.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.43,-6.49,-70.63,,4.92,6.8,22.94,14.0,13.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,0.016,,NonCA,,Band 66,0.01,0.01,651.0,597.0
153,2022-08-12 16:52:28.200000,-93.183502,41.691826,,,,,,,,,,,8.0,14.0,295.0,20.0,10.0,71.0,342.0,25.0,18.0,26.0,159.0,32.0,23.0,61.0,77.0,30.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.41,-6.2,-71.06,,,5.14,24.54,14.0,14.0,,,,,,TM4,2.0,,,,23.5,,,256QAM,,1.78,,,,,,0.0,,,,,,1.78,,,,0.0,,,,,,,,,NonCA,NonCA,Band 66,,,,
154,2022-08-12 16:52:28.300000,-93.183464,41.691811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.82,-7.17,-72.65,,,4.13,22.86,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
155,2022-08-12 16:52:28.400000,-93.183426,41.691795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.35,-8.43,-68.9,,,4.13,25.31,14.0,14.0,,,,,,TM4,2.0,,8.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
156,2022-08-12 16:52:28.500000,-93.183388,41.69178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.16,-7.59,-66.58,,,3.33,25.89,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
157,2022-08-12 16:52:28.600000,-93.18335,41.691765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.31,-8.99,-65.13,,,-0.4,25.6,,,2.0,0.0,100.0,0.0,0.0,TM4,,,12.5,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.009,,0.008,,NonCA,,Band 66,0.007,0.007,466.0,466.0
158,2022-08-12 16:52:28.700000,-93.183304,41.69175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.41,-8.57,-64.63,,,-0.63,25.78,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
159,2022-08-12 16:52:28.800000,-93.183266,41.691734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.42,-9.36,-63.67,,,-0.5,24.94,14.0,14.0,,,,,,TM4,3.0,,,,23.56,,,256QAM,,1.89,,,,,,0.0,,,,,,1.89,,,,0.0,,,,,,,,,NonCA,NonCA,Band 66,,,,
160,2022-08-12 16:52:28.900000,-93.183228,41.691719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.87,-9.59,-65.89,,,2.0,22.76,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.008,0.004,,NonCA,,Band 66,,,,
161,2022-08-12 16:52:29.000000,-93.183189,41.691704,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-96.16,-10.5,-64.61,,,4.38,23.24,14.0,13.5,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,8.0,,,QPSK,,,4.0,,0.08,0.08,0.0,0.05,0.0,,0.029,0.023,0.026,0.023,4.0,,0.08,0.05,0.0,,0.029,0.023,0.026,0.023,,,,0.006,NonCA,,Band 66,,,,
162,2022-08-12 16:52:29.100000,-93.183151,41.691689,-93.18315,41.69169,16:52:28,117.0,133.0,133.0,36.47,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.03,-10.38,-64.35,,-3.2,2.57,23.93,14.0,14.0,,,,,,TM4,2.0,,,,23.44,,,256QAM,,1.78,,,,,,0.0,,,,,,1.78,,,,0.0,,,,,0.005,,0.004,,NonCA,NonCA,Band 66,0.004,0.004,276.0,276.0
163,2022-08-12 16:52:29.200000,-93.183113,41.691673,,,,,,,,,,,8.0,14.0,295.0,23.0,10.0,71.0,342.0,26.0,18.0,26.0,159.0,32.0,23.0,61.0,77.0,31.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.38,-9.22,-65.19,,,3.63,24.2,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
164,2022-08-12 16:52:29.300000,-93.183067,41.691658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.46,-10.24,-66.19,15.26,,2.9,24.5,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,12.0,,,256QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,,,,
165,2022-08-12 16:52:29.400000,-93.183029,41.691643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.33,-9.28,-67.18,,0.27,4.38,24.11,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
166,2022-08-12 16:52:29.500000,-93.182991,41.691628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.47,-8.76,-66.66,,,7.5,23.5,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
167,2022-08-12 16:52:29.600000,-93.182953,41.691612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.03,-10.27,-64.92,,,4.6,23.23,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
168,2022-08-12 16:52:29.700000,-93.182907,41.691601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.35,-9.64,-64.97,,,4.9,24.42,14.0,13.5,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
169,2022-08-12 16:52:29.800000,-93.182869,41.691586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.05,-8.27,-67.21,,,6.38,24.21,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
170,2022-08-12 16:52:29.900000,-93.182831,41.69157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.61,-10.24,-66.53,,,5.63,23.35,,,2.0,0.0,100.0,0.0,0.0,TM4,,,13.33,,,256QAM,,,4.0,,,,,,25.0,,,,,,4.0,,,,25.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
171,2022-08-12 16:52:30.000000,-93.182785,41.691555,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-98.2,-8.8,-68.07,,,5.13,23.5,14.0,14.0,,,,,,TM4,2.0,4x2,,,24.0,,,256QAM,,1.5,0.06,0.06,0.0,0.02,,,0.017,0.015,0.017,0.015,,1.5,0.06,0.02,,,0.017,0.015,0.017,0.015,,,,0.003,NonCA,NonCA,Band 66,,,,
172,2022-08-12 16:52:30.100000,-93.182747,41.69154,-93.18275,41.69154,16:52:29,117.0,133.0,133.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.02,-8.16,-68.01,,,6.58,23.35,14.0,13.67,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,,Band 66,0.002,0.002,132.0,132.0
173,2022-08-12 16:52:30.200000,-93.182709,41.691525,,,,,,,,,,,8.0,14.0,295.0,23.0,10.0,71.0,342.0,27.0,18.0,26.0,159.0,31.0,23.0,61.0,77.0,26.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.58,-10.1,-67.05,,,4.63,22.04,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
174,2022-08-12 16:52:30.300000,-93.182671,41.691509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.32,-8.79,-67.64,,,5.13,23.1,14.0,13.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
175,2022-08-12 16:52:30.400000,-93.182632,41.691494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.63,-8.12,-66.99,,,5.13,24.64,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.004,,NonCA,,Band 66,,,,
176,2022-08-12 16:52:30.500000,-93.182594,41.691479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.8,-7.41,-67.08,,,4.7,24.57,,,2.0,0.0,100.0,0.0,0.0,TM4,,,13.33,,23.2,256QAM,,256QAM,4.0,1.4,,,,,0.0,,,,,,4.0,1.4,,,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,
177,2022-08-12 16:52:30.600000,-93.182556,41.691467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.41,-7.54,-68.21,,,6.38,23.61,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.003,0.003,198.0,198.0
178,2022-08-12 16:52:30.700000,-93.18251,41.691452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.19,-8.5,-68.09,16.07,,9.3,22.86,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
179,2022-08-12 16:52:30.800000,-93.182472,41.691437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.28,-8.31,-69.22,,1.44,5.13,22.28,14.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
180,2022-08-12 16:52:30.900000,-93.182434,41.691422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.57,-8.84,-67.56,,,4.3,22.61,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
181,2022-08-12 16:52:31.000000,-93.182396,41.691406,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-98.89,-7.6,-68.22,,,6.9,20.22,14.0,13.0,,,,,,TM4,2.0,4x4,13.33,,,256QAM,,,4.0,,0.23,0.23,0.08,0.9,0.0,0.0,0.184,0.112,0.074,0.107,4.0,,0.23,0.9,0.0,0.0,0.184,0.112,0.074,0.107,,,,0.003,NonCA,,Band 66,,,,
