,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
214,2022-08-11 14:12:19.200000,-105.005127,39.747334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.51,-10.21,-35.27,,,-23.0,15.01,13.0,11.0,,,,,,TM4,0.0,,6.33,,,QPSK,,,4.67,,,,,,0.0,,,,,,4.67,,,,0.0,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
215,2022-08-11 14:12:19.300000,-105.005127,39.747334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-65.16,-10.04,-37.86,,,-18.5,14.26,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022-08-11 14:12:19.400000,-105.005127,39.747337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.37,-10.21,-34.32,,,-24.0,15.7,11.0,10.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022-08-11 14:12:19.500000,-105.005127,39.747337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.13,-10.01,-34.87,,,-16.14,15.63,11.0,11.0,,,,,,TM4,0.0,,8.75,,17.82,64QAM,,64QAM,2.75,2.08,,,,,0.0,16.67,,,,,2.75,2.08,,,0.0,16.67,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022-08-11 14:12:19.600000,-105.005127,39.747337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.38,-10.19,-34.96,,,-23.0,14.59,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2022-08-11 14:12:19.700000,-105.005127,39.747337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.26,-9.9,-35.17,,,-14.38,15.79,11.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
220,2022-08-11 14:12:19.800000,-105.005127,39.747341,,,,,,,,,,,10.0,27.0,251.0,33.0,18.0,0.0,0.0,27.0,23.0,56.0,266.0,29.0,24.0,5.0,134.0,15.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.34,-9.77,-35.53,,,-21.0,15.16,11.5,11.5,,,,,,TM4,1.0,,9.0,,,64QAM,,,2.5,,,,,,0.0,,,,,,2.5,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022-08-11 14:12:19.900000,-105.005127,39.747341,-105.00513,39.74734,13:12:19,329.0,2.0,2.0,1.11,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.92,-9.42,-36.44,,,-15.0,15.66,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,18.17,,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022-08-11 14:12:20.000000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-63.23,-10.01,-36.21,,,-20.0,15.43,12.0,10.0,,,,,,TM4,0.0,,,,,,,,,,0.07,0.07,0.0,0.03,,0.0,0.011,0.016,0.011,0.016,,,0.07,0.03,,0.0,0.011,0.016,0.011,0.016,,,,0.003,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022-08-11 14:12:20.100000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-63.13,-9.88,-35.61,-7.95,,-15.29,16.14,11.0,11.0,,,,,,TM4,1.0,,8.5,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2022-08-11 14:12:20.200000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.97,-9.6,-35.62,,-21.3,-21.0,15.77,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
225,2022-08-11 14:12:20.300000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.76,-9.99,-35.44,,,-13.88,14.8,12.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022-08-11 14:12:20.400000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.48,-9.86,-35.07,,,-21.0,15.24,11.0,9.0,,,,,,TM4,0.0,,8.5,,,64QAM,,,2.5,,,,,,0.0,,,,,,2.5,,,,0.0,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022-08-11 14:12:20.500000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.67,-9.11,-34.38,,,-17.0,16.02,11.0,9.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022-08-11 14:12:20.600000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.16,-9.66,-34.05,,,-22.0,16.68,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022-08-11 14:12:20.700000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.01,-9.58,-34.41,,,-15.14,15.81,10.0,9.0,,,,,,TM4,0.0,,8.75,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
230,2022-08-11 14:12:20.800000,-105.005127,39.747341,,,,,,,,,,,10.0,27.0,251.0,30.0,18.0,0.0,0.0,27.0,23.0,56.0,266.0,29.0,24.0,5.0,134.0,15.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.86,-9.47,-34.29,,,-21.0,15.53,11.0,9.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022-08-11 14:12:20.900000,-105.005127,39.747341,-105.00513,39.74734,13:12:20,329.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.72,-9.62,-33.93,,,-15.33,16.04,11.5,9.5,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,19.73,,,64QAM,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022-08-11 14:12:21.000000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.69,-9.69,-33.9,,,-23.0,16.33,12.0,11.0,,,,,,TM4,0.0,2x2,8.5,,,64QAM,,,3.0,,0.08,0.08,0.02,0.02,0.0,,0.015,0.015,0.015,0.013,3.0,,0.08,0.02,0.0,,0.015,0.015,0.015,0.013,,,,,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022-08-11 14:12:21.100000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.73,-10.09,-33.6,,,-16.0,14.48,11.0,8.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2022-08-11 14:12:21.200000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.66,-9.63,-33.96,,,-21.0,15.07,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.67,,,64QAM,,1.67,,,,,,,,,,,,1.67,,,,,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
235,2022-08-11 14:12:21.300000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.81,-9.74,-34.03,,,-14.71,15.69,11.0,9.5,,,,,,TM4,0.0,,8.5,,,64QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022-08-11 14:12:21.400000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.74,-9.81,-33.75,-6.21,,-20.0,15.21,9.0,11.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022-08-11 14:12:21.500000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.66,-9.94,-33.51,,-20.09,-11.88,14.95,11.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022-08-11 14:12:21.600000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.55,-9.88,-33.49,,,-20.0,16.26,12.0,10.0,,,,,,TM4,0.0,,5.0,17.0,,16QAM,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2022-08-11 14:12:21.700000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.55,-9.95,-33.59,,,-14.43,15.15,9.0,10.5,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
240,2022-08-11 14:12:21.800000,-105.005127,39.747341,,,,,,,,,,,10.0,27.0,251.0,32.0,18.0,0.0,0.0,20.0,23.0,56.0,266.0,28.0,24.0,5.0,134.0,15.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.33,-9.89,-33.3,,,-20.0,13.92,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022-08-11 14:12:21.900000,-105.005127,39.747341,-105.00513,39.74734,13:12:21,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.59,-9.73,-35.78,,,-15.0,12.67,13.0,0.0,,,,,,TM4,0.0,,5.0,13.5,,16QAM,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022-08-11 14:12:22.000000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.44,-10.13,-32.96,,,-21.0,13.24,12.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,0.03,,,,0.005,,0.005,,,,0.03,,,,0.005,,0.005,,,,,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022-08-11 14:12:22.100000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-60.44,-9.79,-33.03,,,-21.0,16.02,12.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2022-08-11 14:12:22.200000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.58,-10.23,-34.31,,,-21.0,16.4,12.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.001,132.0,66.0
245,2022-08-11 14:12:22.300000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022-08-11 14:12:22.500000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,19.78,,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.0,,0.0,,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022-08-11 14:12:22.600000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.31,-9.56,-35.31,,,,17.0,11.0,13.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2022-08-11 14:12:22.700000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.63,,-24.0,,12.0,14.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
249,2022-08-11 14:12:22.800000,-105.005127,39.747341,,,,,,,,,,,10.0,27.0,251.0,32.0,18.0,0.0,0.0,22.0,23.0,56.0,266.0,28.0,24.0,5.0,134.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022-08-11 14:12:22.900000,-105.005127,39.747341,-105.00513,39.74734,13:12:22,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022-08-11 14:12:23.000000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.44,-9.63,-35.25,,,-23.0,18.5,11.0,14.0,,,,,,TM4,1.0,,,,,,,,,,0.01,0.01,0.0,,,,0.0,,0.0,,,,0.01,,,,0.0,,0.0,,,,,,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2022-08-11 14:12:23.100000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2022-08-11 14:12:23.200000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.75,-9.38,-35.38,,,-22.0,16.5,10.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,2.0,,,QPSK,,,9.0,,,,,,0.0,,,,,,9.0,,,,0.0,,,,,,0.0,0.0,0.0,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
254,2022-08-11 14:12:23.300000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,13.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022-08-11 14:12:23.500000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.69,-9.69,-35.69,,,,15.2,14.0,15.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2022-08-11 14:12:23.700000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,,13.0,14.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
257,2022-08-11 14:12:23.800000,-105.005127,39.747341,,,,,,,,,,,10.0,27.0,251.0,26.0,18.0,0.0,0.0,22.0,23.0,56.0,266.0,28.0,24.0,5.0,134.0,15.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-62.5,-9.88,-35.0,,,-21.0,16.3,13.0,14.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022-08-11 14:12:23.900000,-105.005127,39.747341,-105.00513,39.74734,13:12:23,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2022-08-11 14:12:24.000000,-105.005127,39.747341,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,,,,0.0,,0.0,,,,0.01,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
