,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
196,2022-08-08 21:19:40.800000,-116.253441,35.107643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.82,-8.53,-71.89,,,14.7,8.78,4.0,5.0,,,,,,TM4,1.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022-08-08 21:19:40.900000,-116.25341,35.107662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.17,-8.33,-71.53,,,13.13,9.4,5.0,5.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022-08-08 21:19:41.000000,-116.25338,35.107681,-116.25338,35.10768,19:19:40,53.0,123.0,123.0,34.55,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.93,-8.82,-71.6,,,11.3,7.54,3.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,0.06,0.06,0.01,0.04,,,0.007,0.017,0.007,0.016,,,0.06,0.04,,,0.007,0.017,0.007,0.016,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
199,2022-08-08 21:19:41.100000,-116.253349,35.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.2,-8.97,-69.84,,,13.13,8.04,3.0,5.0,,,,,,TM4,0.0,,2.33,5.0,20.71,QPSK,16QAM,64QAM,4.0,1.57,,,,,0.0,,,,,,4.0,1.57,,,0.0,,,,,,0.004,,0.004,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022-08-08 21:19:41.200000,-116.253319,35.107716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.03,-9.94,-69.56,,,13.25,6.59,1.0,4.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022-08-08 21:19:41.300000,-116.253288,35.107735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.14,-9.78,-68.55,19.42,,14.63,6.21,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022-08-08 21:19:41.400000,-116.253258,35.107754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.77,-9.59,-67.3,,10.39,15.07,6.91,6.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,0.0,5.0,,QPSK,16QAM,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022-08-08 21:19:41.500000,-116.253235,35.107773,,,,,,,,,,,1.0,35.0,228.0,22.0,3.0,67.0,318.0,32.0,4.0,41.0,296.0,30.0,9.0,9.0,280.0,29.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.8,-9.14,-67.96,,,14.25,7.92,7.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
204,2022-08-08 21:19:41.600000,-116.253204,35.107788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.23,-8.59,-68.92,,,13.38,7.68,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2022-08-08 21:19:41.700000,-116.253174,35.107807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.99,-8.52,-68.6,,,14.08,8.99,7.0,0.0,,,,,,TM4,1.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022-08-08 21:19:41.800000,-116.253143,35.107826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.86,-8.72,-66.57,,,13.5,7.23,7.5,0.0,,,,,,TM4,2.0,,,,16.91,,,64QAM,,2.5,,,,,,,,,,,,2.5,,,,,,,,,0.002,,0.002,0.003,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022-08-08 21:19:41.900000,-116.253113,35.107841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.36,-8.66,-67.09,,,14.63,8.08,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022-08-08 21:19:42.000000,-116.253082,35.107861,-116.25308,35.10786,19:19:41,54.0,122.0,122.0,33.88,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.26,-8.6,-67.05,,,16.1,8.34,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,2x2,2.5,,,16QAM,,,4.0,,0.09,0.09,0.0,0.03,0.0,,0.009,0.018,0.009,0.018,4.0,,0.09,0.03,0.0,,0.009,0.018,0.009,0.018,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
209,2022-08-08 21:19:42.100000,-116.253052,35.10788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.72,-9.28,-66.56,,,13.13,9.24,7.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2022-08-08 21:19:42.200000,-116.253021,35.107895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.4,-9.52,-68.21,,,13.9,5.07,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2022-08-08 21:19:42.300000,-116.252991,35.107914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.01,-10.28,-68.71,,,15.38,4.71,7.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022-08-08 21:19:42.400000,-116.25296,35.107933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.18,-9.78,-69.53,,,15.88,6.2,7.0,0.0,,,,,,TM4,2.0,,2.5,,15.5,16QAM,,64QAM,4.0,2.17,,,,,0.0,0.0,,,,,4.0,2.17,,,0.0,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022-08-08 21:19:42.500000,-116.25293,35.107948,,,,,,,,,,,1.0,35.0,228.0,27.0,3.0,67.0,318.0,34.0,4.0,41.0,296.0,31.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.8,-9.62,-69.19,,,15.38,8.11,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
214,2022-08-08 21:19:42.600000,-116.252892,35.107967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.39,-9.15,-69.56,20.88,,15.0,9.02,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022-08-08 21:19:42.700000,-116.252861,35.107986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-101.19,-9.64,-69.17,,11.57,15.33,6.33,7.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022-08-08 21:19:42.800000,-116.252831,35.108006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.26,-11.08,-68.6,,,13.88,3.3,7.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022-08-08 21:19:42.900000,-116.2528,35.108021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.31,-10.74,-69.0,,,13.13,6.69,,,1.0,100.0,0.0,0.0,0.0,TM4,,,2.5,,,16QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022-08-08 21:19:43.000000,-116.252769,35.10804,-116.25277,35.10804,19:19:42,55.0,122.0,122.0,34.62,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.12,-11.04,-68.95,,,13.4,4.98,7.5,0.0,,,,,,TM4,1.0,,,,,,,,,,0.16,0.16,0.0,0.03,,,0.013,0.021,0.013,0.018,,,0.16,0.03,,,0.013,0.021,0.013,0.018,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
219,2022-08-08 21:19:43.100000,-116.252739,35.108059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.4,-10.02,-68.94,,,12.6,4.52,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022-08-08 21:19:43.200000,-116.252708,35.108074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.85,-11.81,-67.36,,,15.42,2.07,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,2.5,,18.45,16QAM,,64QAM,4.0,2.0,,,,,0.0,,,,,,4.0,2.0,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022-08-08 21:19:43.300000,-116.252678,35.108093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-100.33,-10.99,-68.35,,,10.9,4.73,6.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.002,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022-08-08 21:19:43.400000,-116.252647,35.108109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.14,-10.92,-65.73,,,14.18,5.2,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022-08-08 21:19:43.500000,-116.252609,35.108124,,,,,,,,,,,1.0,35.0,228.0,25.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,30.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.99,-11.45,-65.91,,,11.63,4.21,,,1.0,100.0,0.0,0.0,0.0,TM4,,,2.86,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
224,2022-08-08 21:19:43.600000,-116.252579,35.108143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.91,-10.72,-65.41,,,12.38,3.24,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.003,,0.005,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022-08-08 21:19:43.700000,-116.252548,35.108158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-96.99,-10.99,-63.87,,,12.63,3.29,11.0,0.0,,,,,,TM4,1.0,,,,15.75,,,64QAM,,2.13,,,,,,,,,,,,2.13,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022-08-08 21:19:43.800000,-116.252518,35.108177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.9,-10.5,-65.94,,,8.0,5.8,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022-08-08 21:19:43.900000,-116.252487,35.108192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.74,-9.85,-67.66,21.13,,13.7,8.55,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022-08-08 21:19:44.000000,-116.252457,35.108212,-116.25246,35.10821,19:19:43,55.0,122.0,122.0,33.99,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.47,-10.66,-64.79,,9.21,12.38,5.2,10.0,0.0,,,,,,TM4,1.0,2x2,,,,,,,,,0.09,0.09,0.0,0.04,,,0.007,0.026,0.007,0.024,,,0.09,0.04,,,0.007,0.026,0.007,0.024,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
229,2022-08-08 21:19:44.100000,-116.252426,35.108227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.17,-10.88,-64.26,,,13.13,4.02,10.0,0.0,,,,,,TM4,1.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,0.003,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022-08-08 21:19:44.200000,-116.252396,35.108246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.27,-9.85,-66.49,,,13.8,5.93,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022-08-08 21:19:44.300000,-116.252365,35.108261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.13,-9.88,-66.24,,,13.4,7.31,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022-08-08 21:19:44.400000,-116.252335,35.10828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.51,-10.67,-64.25,,,13.33,3.44,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022-08-08 21:19:44.500000,-116.252304,35.108295,,,,,,,,,,,1.0,35.0,228.0,24.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,29.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.64,-10.89,-63.48,,,15.67,2.94,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,16.91,,,64QAM,,2.17,,,,,,14.29,,,,,,2.17,,,,14.29,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
234,2022-08-08 21:19:44.600000,-116.252281,35.108311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-97.94,-11.13,-64.22,,,14.33,2.02,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2022-08-08 21:19:44.700000,-116.252251,35.10833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.42,-11.14,-64.72,,,15.2,2.4,10.0,0.0,,,,,,TM4,1.0,,4.0,,,QPSK,,,4.8,,,,,,0.0,,,,,,4.8,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022-08-08 21:19:44.800000,-116.25222,35.108345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.22,-11.04,-67.09,,,14.33,4.47,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022-08-08 21:19:44.900000,-116.25219,35.108364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.63,-10.69,-66.62,,,15.0,4.25,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022-08-08 21:19:45.000000,-116.252159,35.108379,-116.25216,35.10838,19:19:44,55.0,123.0,123.0,33.23,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.19,-10.27,-66.69,,,15.42,4.37,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,4.5,,17.6,QPSK,,64QAM,4.0,2.0,0.09,0.09,0.0,0.03,0.0,0.0,0.008,0.016,0.008,0.016,4.0,2.0,0.09,0.03,0.0,0.0,0.008,0.016,0.008,0.016,,,,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
239,2022-08-08 21:19:45.100000,-116.252129,35.108398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-98.29,-11.5,-66.56,,,13.88,2.91,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2022-08-08 21:19:45.200000,-116.252098,35.108414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.05,-10.32,-68.55,21.19,,14.63,4.65,9.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022-08-08 21:19:45.300000,-116.252068,35.108433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-99.44,-9.92,-68.91,,11.38,13.88,5.9,9.0,0.0,,,,,,TM4,1.0,,4.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
