,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
201,2022-08-09 12:38:58.500000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.23,-8.36,-49.54,,,-20.17,7.21,10.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 2,0.002,0.002,132.0,132.0
202,2022-08-09 12:38:58.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.12,-8.28,-49.73,,,-17.33,8.43,11.0,0.0,,,,,,TM4,1.0,,,,23.33,,,256QAM,,1.33,,,,,,,,,,,,1.33,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,
203,2022-08-09 12:38:58.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.54,-8.49,-48.88,,,-18.6,8.18,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,
204,2022-08-09 12:38:58.800000,-115.173218,36.1134,-115.17322,36.1134,10:38:56,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.95,-7.91,-48.8,-5.87,,-18.67,8.46,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
205,2022-08-09 12:38:58.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,33.0,25.0,30.0,199.0,35.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.77,-8.13,-48.28,,-23.38,-17.67,8.36,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 2,,,,
206,2022-08-09 12:38:59.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-73.85,-8.26,-48.41,,,-19.5,8.0,11.0,0.0,,,,,,TM4,1.0,2x2,,,,,,,,,0.12,0.12,0.0,0.02,,,0.017,0.016,0.009,0.015,,,0.12,0.02,,,0.017,0.016,0.009,0.015,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
207,2022-08-09 12:38:59.100000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.5,-8.19,-49.01,,,-18.4,7.45,,,1.0,100.0,0.0,0.0,0.0,TM4,,,8.0,,,16QAM,,,6.0,,,,,,33.33,0.0,,,,,6.0,,,,33.33,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
208,2022-08-09 12:38:59.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.12,-8.86,-49.09,,,-16.86,6.35,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
209,2022-08-09 12:38:59.300000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.28,-9.2,-49.06,,,-18.2,6.49,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
210,2022-08-09 12:38:59.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.67,-9.2,-49.39,,,-17.67,5.81,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
211,2022-08-09 12:38:59.500000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-76.09,-10.04,-48.77,,,-16.0,6.08,10.0,0.0,,,,,,TM4,1.0,,,,24.64,,,256QAM,,1.36,,,,,,,,,,,,1.36,,,,,,,,,,0.003,,,NonCA,NonCA,Band 2,,,,
212,2022-08-09 12:38:59.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-76.22,-9.66,-49.13,,,-14.0,5.84,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
213,2022-08-09 12:38:59.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.9,-9.57,-48.21,,,-17.9,6.55,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
214,2022-08-09 12:38:59.800000,-115.173218,36.1134,-115.17322,36.1134,10:38:57,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.09,-9.13,-47.76,,,-17.88,6.41,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
215,2022-08-09 12:38:59.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,14.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,33.0,25.0,30.0,199.0,34.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.21,-8.66,-48.29,,,-16.33,7.73,11.0,0.0,,,,,,TM4,1.0,,,,22.5,,,256QAM,,1.25,,,,,,,,,,,,1.25,,,,,,,,,,,,0.003,NonCA,NonCA,Band 2,,,,
216,2022-08-09 12:39:00.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-74.28,-8.72,-48.08,,,-14.33,9.0,11.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,0.12,0.12,0.0,,0.0,14.29,0.012,0.019,0.012,0.017,3.0,,0.12,,0.0,14.29,0.012,0.019,0.012,0.017,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
217,2022-08-09 12:39:00.100000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.44,-8.52,-47.92,-3.53,,-18.25,9.72,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
218,2022-08-09 12:39:00.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.02,-8.81,-48.07,,-22.67,-12.83,7.94,11.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
219,2022-08-09 12:39:00.300000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.14,-9.39,-48.56,,,-13.8,7.17,10.0,0.0,,,,,,TM4,1.0,,3.0,,,QPSK,,,4.5,,,,,,0.0,,,,,,4.5,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
220,2022-08-09 12:39:00.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.5,-9.58,-47.81,,,-16.6,7.33,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,
221,2022-08-09 12:39:00.500000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.71,-8.81,-46.92,,,-22.0,10.54,10.5,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,0.002,0.002,132.0,132.0
222,2022-08-09 12:39:00.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.78,-8.97,-45.78,,,-22.0,11.35,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
223,2022-08-09 12:39:00.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.42,-8.52,-45.9,,,-23.0,11.33,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.5,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
224,2022-08-09 12:39:00.800000,-115.173218,36.1134,-115.17322,36.1134,10:38:58,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
225,2022-08-09 12:39:00.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,14.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,34.0,,,,,,,,,,,,,,,,-23.0,,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,
226,2022-08-09 12:39:01.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,0.03,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
227,2022-08-09 12:39:01.100000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,0.0,,,,,,,,
228,2022-08-09 12:39:01.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.75,-10.56,-46.19,,,,8.7,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
229,2022-08-09 12:39:01.300000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.0,,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,24.5,,,256QAM,,1.38,,,,,,,,,,,,1.38,,,,,,,,,,,,,,NonCA,,,,,
230,2022-08-09 12:39:01.500000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.5,-8.88,-45.63,-2.17,-21.5,-25.0,9.8,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,0.0,0.0,0.0,0.0
231,2022-08-09 12:39:01.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022-08-09 12:39:01.800000,-115.173218,36.1134,-115.17322,36.1134,10:38:59,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.69,-10.38,-43.94,,,,8.4,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,
233,2022-08-09 12:39:01.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,14.0,18.0,48.0,293.0,41.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,32.0,,,,,,,,,,,,,,,,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
234,2022-08-09 12:39:02.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
235,2022-08-09 12:39:02.100000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.63,-9.94,-48.06,,,,6.1,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,
236,2022-08-09 12:39:02.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,,10.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022-08-09 12:39:02.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
238,2022-08-09 12:39:02.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.0,-9.44,-48.25,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
239,2022-08-09 12:39:02.800000,-115.173218,36.1134,-115.17322,36.1134,10:39:00,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.19,-8.63,-45.56,,-23.17,-17.42,7.97,10.5,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,
240,2022-08-09 12:39:02.808320,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022-08-09 12:39:02.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,14.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,31.0,25.0,30.0,199.0,32.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.56,-9.23,-45.35,,,-24.0,8.37,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 2,,,,
242,2022-08-09 12:39:03.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-71.75,-8.77,-45.91,,,,9.05,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.44,0.44,0.0,0.01,,,0.006,,0.006,,,,0.44,0.01,,,0.006,,0.006,,0.0,,0.0,,NonCA,,Band 2,0.0,0.0,0.0,0.0
243,2022-08-09 12:39:03.100000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.71,-8.96,-45.58,,,-17.0,8.67,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.5,,,QPSK,,,6.0,,,,,,0.0,,,,,,6.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
244,2022-08-09 12:39:03.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.86,-8.42,-46.2,,,-24.0,9.28,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
245,2022-08-09 12:39:03.300000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.28,-7.88,-46.77,,,-24.0,9.2,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,
246,2022-08-09 12:39:03.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.54,-9.29,-45.96,,,-24.0,8.17,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
247,2022-08-09 12:39:03.500000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
248,2022-08-09 12:39:03.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.38,-9.56,-45.13,,,-24.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
249,2022-08-09 12:39:03.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
250,2022-08-09 12:39:03.800000,-115.173218,36.1134,-115.17322,36.1134,10:39:01,0.0,0.0,0.0,0.0,1.0,2.0,,11.0,2.0,74.0,14.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,31.0,25.0,30.0,199.0,32.0,,,,,,,,,,,,,,,,-23.0,,12.0,0.0,,,,,,TM4,1.0,,,,21.5,,,256QAM,,1.5,,,,,,,,,,,,1.5,,,,,,,,,,0.0,,,,NonCA,,,,,
251,2022-08-09 12:39:03.900000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
252,2022-08-09 12:39:04.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,,,,0.0,0.003,0.0,0.002,,,0.01,,,,0.0,0.003,0.0,0.002,,,,,,,,,,,
253,2022-08-09 12:39:04.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.94,-8.94,-46.06,-5.67,,,8.7,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.0,,0.0,0.0,NonCA,,Band 2,,,,
254,2022-08-09 12:39:04.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.69,-9.25,-47.5,,-23.4,-20.0,6.5,10.0,0.0,,,,,,TM4,1.0,,2.0,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,0.0,0.0,0.0,0.0
255,2022-08-09 12:39:04.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
256,2022-08-09 12:39:04.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.75,-10.75,-45.94,,,,5.5,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
257,2022-08-09 12:39:04.800000,-115.173218,36.1134,-115.17322,36.1134,10:39:02,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
258,2022-08-09 12:39:04.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,14.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,29.0,25.0,30.0,199.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2022-08-09 12:39:05.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,,,,0.0,,0.0,,,,0.01,,,,0.0,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0
260,2022-08-09 12:39:05.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.0,-10.69,-47.31,,,,6.3,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
261,2022-08-09 12:39:05.300000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.0,-11.31,-45.69,,,-21.0,6.7,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 2,,,,
262,2022-08-09 12:39:05.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
263,2022-08-09 12:39:05.500000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022-08-09 12:39:05.600000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.31,-10.13,-45.5,,-21.5,,12.0,13.0,0.0,,,,,,TM4,1.0,,2.0,,,QPSK,,,9.0,,,,,,0.0,,,,,,9.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
265,2022-08-09 12:39:05.800000,-115.173218,36.1134,-115.17322,36.1134,10:39:03,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
