,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
140,2022-08-08 11:46:36.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.12,-7.25,-41.82,,,-36.42,19.08,10.0,9.0,,,,,,TM4,9.0,,8.2,23.0,25.0,64QAM,256QAM,256QAM,5.4,2.2,,,,,33.33,,,,,,5.4,2.2,,,33.33,,,,,,,,,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
141,2022-08-08 11:46:36.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:36,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2022-08-08 11:46:37.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.28,-8.68,-40.6,,,-39.3,19.12,10.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,,64QAM,,,4.0,,0.11,0.11,0.0,0.03,0.0,0.0,0.017,0.022,0.017,0.022,4.0,,0.11,0.03,0.0,0.0,0.017,0.022,0.017,0.022,0.004,,0.004,,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
143,2022-08-08 11:46:37.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,29.0,18.0,36.0,267.0,31.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,36.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.96,-8.49,-40.46,-22.69,-43.42,-38.63,19.34,10.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
144,2022-08-08 11:46:37.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.78,-8.85,-39.91,,,-35.94,19.75,10.0,9.5,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
145,2022-08-08 11:46:37.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.74,-7.5,-41.25,,,-40.36,19.87,11.0,10.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,0.003,0.005,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
146,2022-08-08 11:46:37.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.93,-7.34,-41.59,,,-38.13,19.52,10.5,9.5,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,4.4,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
147,2022-08-08 11:46:37.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.95,-6.64,-42.29,,,-37.57,19.73,11.0,10.0,,,,,,TM4,9.0,,,,24.4,,,256QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
148,2022-08-08 11:46:37.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:37,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.78,-7.15,-41.63,,,-36.78,20.26,11.0,10.5,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.004,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
149,2022-08-08 11:46:38.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.12,0.12,0.0,0.03,,,0.026,0.026,0.026,0.026,,,0.12,0.03,,,0.026,0.026,0.026,0.026,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
150,2022-08-08 11:46:38.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,27.0,23.0,8.0,206.0,24.0,25.0,57.0,212.0,36.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.58,-7.3,-41.28,,,-40.09,20.5,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,25.0,64QAM,,256QAM,4.0,2.17,,,,,0.0,,,,,,4.0,2.17,,,0.0,,,,,,0.002,,0.003,0.003,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
151,2022-08-08 11:46:38.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
152,2022-08-08 11:46:38.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.44,-8.2,-40.23,-23.38,,-37.86,20.17,10.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
153,2022-08-08 11:46:38.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.58,-7.48,-41.11,,-43.98,-36.56,20.28,10.67,10.67,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
154,2022-08-08 11:46:38.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.65,-7.38,-41.24,,,-40.57,20.22,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
155,2022-08-08 11:46:38.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
156,2022-08-08 11:46:38.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.58,-7.48,-41.05,,,-36.08,20.49,10.0,10.5,,,,,,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,0.003,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
157,2022-08-08 11:46:38.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:38,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2022-08-08 11:46:39.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.69,-7.27,-41.4,,,-40.08,19.88,10.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,4x2,,,,,,,,,0.1,0.1,0.0,0.03,,,0.015,0.022,0.015,0.022,,,0.1,0.03,,,0.015,0.022,0.015,0.022,0.002,,0.002,,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
159,2022-08-08 11:46:39.100000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.79,-8.29,-40.34,,,-35.5,20.36,10.33,10.67,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,25.0,64QAM,,256QAM,4.0,2.36,,,,,0.0,0.0,,,,,4.0,2.36,,,0.0,0.0,,,,,,,,0.003,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
160,2022-08-08 11:46:39.200000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,27.0,23.0,8.0,206.0,25.0,25.0,57.0,212.0,36.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.81,-9.38,-39.31,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
161,2022-08-08 11:46:39.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.02,-7.4,-41.42,,,-38.5,19.9,10.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
162,2022-08-08 11:46:39.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.25,-7.08,-41.77,,,-41.11,19.79,10.0,10.5,,,,,,TM4,9.0,,5.5,,25.25,64QAM,,256QAM,4.0,2.0,,,,,0.0,,,,,,4.0,2.0,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
163,2022-08-08 11:46:39.424206,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2022-08-08 11:46:39.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.3,-6.55,-42.54,,,-39.0,19.67,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
165,2022-08-08 11:46:39.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.42,-6.54,-42.77,-22.73,-44.0,-35.88,20.1,9.67,10.33,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,4.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.005,,0.005,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
166,2022-08-08 11:46:39.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:39,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.03,-6.92,-42.1,,,-37.86,20.49,,,3.0,0.0,0.0,100.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
167,2022-08-08 11:46:40.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.69,-6.64,-41.9,,,-34.8,20.41,10.0,11.0,,,,,,TM4,6.0,,5.5,,,64QAM,,,4.0,,0.13,0.13,0.0,0.03,0.0,0.0,0.022,0.027,0.022,0.024,4.0,,0.13,0.03,0.0,0.0,0.022,0.027,0.022,0.024,,,,0.003,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
168,2022-08-08 11:46:40.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,29.0,18.0,36.0,267.0,35.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,36.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.47,-6.24,-42.23,,,-39.33,20.42,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
169,2022-08-08 11:46:40.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
170,2022-08-08 11:46:40.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.84,-6.65,-42.03,,,-35.89,20.19,11.0,10.67,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,25.0,64QAM,,256QAM,4.0,2.4,,,,,0.0,,,,,,4.0,2.4,,,0.0,,,,,,,0.003,,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
171,2022-08-08 11:46:40.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.24,-6.34,-42.61,,,-37.63,19.57,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
172,2022-08-08 11:46:40.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.31,-6.75,-42.52,,,-39.3,19.49,11.0,10.5,,,,,,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
173,2022-08-08 11:46:40.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
174,2022-08-08 11:46:40.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.16,-6.97,-42.14,,,-38.9,19.53,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,25.4,,,256QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.004,,0.004,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
175,2022-08-08 11:46:40.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:40,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022-08-08 11:46:41.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,23.0,18.0,36.0,267.0,36.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,36.0,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.77,-6.93,-41.84,-21.94,-43.75,-37.24,19.77,9.5,11.0,3.0,0.0,0.0,100.0,0.0,TM4,6.0,4x2,5.5,,,64QAM,,,4.0,,0.1,0.1,0.0,0.03,0.0,0.0,0.02,0.023,0.02,0.023,4.0,,0.1,0.03,0.0,0.0,0.02,0.023,0.02,0.023,0.002,,0.002,0.003,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
177,2022-08-08 11:46:41.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.71,-6.9,-41.81,,,-39.33,20.0,11.0,11.0,,,,,,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
178,2022-08-08 11:46:41.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.65,-7.23,-41.38,,,-37.75,19.71,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
179,2022-08-08 11:46:41.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.75,-7.19,-41.56,,,-34.75,19.42,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
180,2022-08-08 11:46:41.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.91,-7.05,-41.86,,,-44.0,19.94,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
181,2022-08-08 11:46:41.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.86,-6.79,-42.06,,,-37.43,19.59,11.0,11.0,,,,,,TM4,9.0,,,,25.27,,,256QAM,,2.27,,,,,,0.0,,,,,,2.27,,,,0.0,,,,,0.002,0.003,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
182,2022-08-08 11:46:41.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.89,-6.85,-42.04,,,-38.13,19.91,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
183,2022-08-08 11:46:41.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:41,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2022-08-08 11:46:42.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,24.0,18.0,36.0,267.0,35.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,37.0,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.95,-6.68,-42.26,,,-38.5,19.9,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,25.67,,,256QAM,,2.0,0.09,0.09,0.0,0.03,,,0.018,0.021,0.018,0.021,,2.0,0.09,0.03,,,0.018,0.021,0.018,0.021,0.004,,0.004,0.003,34617.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
185,2022-08-08 11:46:42.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.66,-8.16,-41.48,,,-36.29,18.59,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
186,2022-08-08 11:46:42.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.25,-9.03,-41.13,-21.71,-43.67,-37.5,18.46,11.0,11.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
187,2022-08-08 11:46:42.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.05,-6.88,-42.19,,,-38.0,19.72,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
188,2022-08-08 11:46:42.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.0,-8.43,-41.24,,,-35.58,18.23,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
189,2022-08-08 11:46:42.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
