,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
78,2022-08-10 16:33:08.400000,-111.4515,40.790867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-88.18,-10.36,27.98,0.0,-88.18,-10.36,Serving Beam,107.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,14.0,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,24.0,24.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.173,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.173,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.173,0.643,0.173,0.643,,,,
79,2022-08-10 16:33:08.500000,-111.451469,40.79089,-111.45147,40.79089,15:33:07,45.0,112.0,112.0,32.62,1.0,2.0,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-83.44,-7.63,-57.06,,,-7.0,30.0,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,29.84,,,,,106.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,13.13,-5.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.189,0.347,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.094,0.347,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,50.0,0.0,,,0.189,0.347,0.094,0.347,0.018,0.005,0.006,0.004
80,2022-08-10 16:33:08.600000,-111.451439,40.790905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-86.8,-10.34,31.62,0.0,-86.8,-10.34,Serving Beam,105.86,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,13.12,,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.13,8.0,8.0,,3.0,3.19,,0.302,0.712,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.201,0.712,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.302,0.712,0.201,0.712,,,,
81,2022-08-10 16:33:08.700000,-111.451408,40.79092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-84.8,-10.34,32.61,0.0,-84.8,-10.34,Serving Beam,105.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,12.0,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.871,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.871,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.871,0.643,0.871,0.643,,,,
82,2022-08-10 16:33:08.800000,-111.451385,40.790936,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-81.75,-7.75,-55.19,,,,26.9,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,33.16,,,,,104.5,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,11.74,,,28.57,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.795,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.568,0.643,,,,,DL NonCA,UL NonCA,28.57,0.0,,,0.795,0.643,0.568,0.643,,,,
83,2022-08-10 16:33:08.900000,-111.451355,40.790951,,,,,,,,,,,,,,,,,,,,,,,,-7.75,-8.0,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-83.16,-10.34,33.8,0.0,-83.16,-10.34,Serving Beam,103.33,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,10.51,,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.313,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.209,0.643,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.313,0.643,0.209,0.643,,,,
84,2022-08-10 16:33:09.000000,-111.451324,40.790962,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,,,,0.0,,0.0,,,,0.01,,,,0.0,,0.0,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-82.32,-10.34,33.94,0.0,-82.32,-10.34,Serving Beam,103.0,,,,,,,,,,,,,,10.0,,9.65,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,0.05,3.0,3.0,0.43,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,0.016,0.038,1021.0,2364.0,,UL NonCA,,0.0,0.05,0.43,0.0,0.643,0.0,0.643,0.003,0.04,0.014,0.038
85,2022-08-10 16:33:09.100000,-111.451294,40.790977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,33.49,,,,,103.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,10.0,-8.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.238,0.322,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.119,0.322,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.238,0.322,0.119,0.322,,,,
86,2022-08-10 16:33:09.200000,-111.451263,40.790993,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-88.56,-7.69,-60.88,,,-6.0,29.3,15.0,15.0,,,,,,TM4,11.0,,2.0,,QPSK,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-82.65,-10.34,33.1,0.0,-82.65,-10.34,Serving Beam,103.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,10.0,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.138,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.138,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.138,0.643,0.138,0.643,,,,
87,2022-08-10 16:33:09.300000,-111.451241,40.791008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-83.52,-10.34,32.11,0.0,-83.52,-10.34,Serving Beam,104.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,10.53,-7.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.201,0.359,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.201,0.359,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.201,0.359,0.201,0.359,,,,
88,2022-08-10 16:33:09.400000,-111.45121,40.791023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,32.0,,,,,104.0,,,,,,,,,,,,,,11.0,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,,,,,,UL NonCA,,0.0,,,0.0,0.643,0.0,0.643,,,,
89,2022-08-10 16:33:09.500000,-111.45118,40.791039,-111.45118,40.79104,15:33:08,55.0,108.0,108.0,29.6,1.0,2.0,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-88.63,-7.88,-62.0,,,-4.0,27.8,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-84.13,-10.33,32.61,0.0,-84.13,-10.33,Serving Beam,104.29,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,11.0,-7.0,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.28,0.345,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.187,0.345,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,33.33,0.0,,,0.28,0.345,0.187,0.345,0.004,0.005,0.003,0.004
90,2022-08-10 16:33:09.600000,-111.45118,40.791039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,32.74,,,,,105.0,,,,,,,,,,,,,,12.0,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,,,,,,UL NonCA,,0.0,,,0.0,0.643,0.0,0.643,,,,
91,2022-08-10 16:33:09.700000,-111.45118,40.791039,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-83.7,-10.32,31.47,0.0,-83.7,-10.32,Serving Beam,105.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,12.0,-6.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.114,0.336,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.114,0.336,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.114,0.336,0.114,0.336,,,,
92,2022-08-10 16:33:09.800000,-111.45118,40.791039,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-87.0,-5.44,-61.31,,,-7.0,29.4,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-84.24,-10.32,32.51,0.0,-84.24,-10.32,Serving Beam,104.5,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,12.0,,,0.0,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.163,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.163,0.643,,,,,,UL NonCA,0.0,0.0,,,0.163,0.643,0.163,0.643,,,,
93,2022-08-10 16:33:09.900000,-111.45118,40.791039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,30kHz,,,,,,33.46,,,,,103.86,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,11.17,-7.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.18,0.397,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.18,0.397,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.18,0.397,0.18,0.397,,,,
94,2022-08-10 16:33:10.000000,-111.45118,40.791039,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-83.37,-10.32,33.87,0.0,-83.37,-10.32,Serving Beam,103.0,,,,,,,,,,,,,,10.28,,12.05,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,0.08,3.0,3.0,0.42,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,0.003,0.002,198.0,132.0,,UL NonCA,,0.0,0.08,0.42,0.0,0.643,0.0,0.643,0.003,0.003,0.004,0.003
95,2022-08-10 16:33:10.100000,-111.45118,40.791039,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-88.44,-7.06,-62.63,,,-4.0,29.3,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,31.63,,,,,103.0,,,,,,,,,,,,,,10.0,,,,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.0,0.15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.15,,,,,DL NonCA,UL NonCA,,0.0,,,0.0,0.15,0.0,0.15,,,,
96,2022-08-10 16:33:10.200000,-111.45118,40.791039,,,,,,,,,,,,,,,,,,,,,,,,-5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-83.05,-10.33,29.62,0.0,-83.05,-10.33,Serving Beam,103.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,10.0,-8.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.301,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.301,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.301,0.643,0.301,0.643,,,,
97,2022-08-10 16:33:10.300000,-111.45118,40.791039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-83.3,-10.32,30.79,0.0,-83.3,-10.32,Serving Beam,104.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,10.0,,,,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.0,0.193,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.193,,,,,DL NonCA,UL NonCA,,0.0,,,0.0,0.193,0.0,0.193,,,,
98,2022-08-10 16:33:10.400000,-111.45118,40.791039,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-89.69,-8.0,-62.94,,,,27.0,15.0,14.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,29.09,,,,,104.83,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,11.54,-7.0,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,15.0,15.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.275,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.17,0.643,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.275,0.643,0.17,0.643,,,,
99,2022-08-10 16:33:10.500000,-111.45118,40.791039,-111.45118,40.79104,15:33:08,55.0,108.0,108.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,-5.0,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-86.0,-10.32,25.81,0.0,-86.0,-10.32,Serving Beam,106.5,2.0,0.0,100.0,0.0,0.0,14.5,0.0,1.0,100.0,0.0,0.0,0.0,0.0,13.25,-5.0,,60.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,16.5,21.0,21.0,8.0,9.6,,3.0,3.0,,0.347,0.369,0.0,0.0,0.0,0.0,60.0,40.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.142,0.369,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,60.0,0.0,,,0.347,0.369,0.142,0.369,0.004,0.005,0.003,0.004
100,2022-08-10 16:33:10.600000,-111.451118,40.791069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-89.53,-10.32,24.89,0.0,-89.53,-10.32,Serving Beam,108.5,,,,,,,,,,,,,,14.8,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,,,,,,UL NonCA,,0.0,,,0.0,0.643,0.0,0.643,,,,
101,2022-08-10 16:33:10.700000,-111.451065,40.7911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,30kHz,,,,,,26.36,,,,,109.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,16.0,-2.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,22.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.295,0.322,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.148,0.322,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.295,0.322,0.148,0.322,,,,
