,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
59,2022-08-14 22:31:17.100000,-78.886253,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.14,-9.45,-62.31,2.52,,-5.17,16.83,8.0,8.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
60,2022-08-14 22:31:17.200000,-78.88623,42.937248,,,,,,,,,,,3.0,32.0,239.0,19.0,4.0,55.0,305.0,22.0,9.0,19.0,312.0,31.0,26.0,77.0,71.0,16.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.42,-9.79,-60.98,,-15.82,-9.67,17.36,7.0,9.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
61,2022-08-14 22:31:17.300000,-78.886215,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.63,-9.04,-62.52,,,-8.86,15.73,7.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.75,4.25,,QPSK,16QAM,,1.5,,,,,,0.0,,,,,,1.5,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,
62,2022-08-14 22:31:17.400000,-78.886192,42.937248,-78.88619,42.93725,23:31:18,88.0,60.0,60.0,17.11,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.35,-10.09,-61.2,,,,16.71,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.003,132.0,198.0,
63,2022-08-14 22:31:17.500000,-78.886169,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.39,-9.67,-60.18,,,-7.89,16.59,7.0,8.33,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.002
64,2022-08-14 22:31:17.600000,-78.886147,42.937252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.17,-10.6,-59.9,,,-6.75,17.0,8.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.5,4.5,14.14,QPSK,16QAM,16QAM,1.5,2.54,,,,,0.0,,,,,,1.5,2.54,,,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
65,2022-08-14 22:31:17.700000,-78.886131,42.937252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.27,-9.88,-60.06,,,-6.5,18.21,9.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
66,2022-08-14 22:31:17.800000,-78.886108,42.937252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.98,-9.37,-59.74,,,-17.0,16.41,9.0,10.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.003,NonCA,,Band 66,,,,,
67,2022-08-14 22:31:17.900000,-78.886086,42.937256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.77,-10.14,-57.68,,,-3.5,17.21,8.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.4,3.2,,QPSK,QPSK,,1.4,,,,,,0.0,,,,,,1.4,,,,0.0,,,,,,0.004,,0.0,,NonCA,,Band 66,0.003,0.002,198.0,132.0,
68,2022-08-14 22:31:18.000000,-78.886063,42.937256,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-84.97,-8.58,-58.48,,,-17.0,17.09,,,,,,,,,,,,,,,,,,,0.04,0.04,0.04,0.07,,,0.009,0.013,0.009,0.012,,,0.04,0.07,,,0.009,0.013,0.009,0.012,,,,,NonCA,,Band 66,,,,,0.003
69,2022-08-14 22:31:18.100000,-78.88604,42.937256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-83.02,-11.07,-53.97,,,-9.56,20.61,8.0,9.67,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,14.25,,,16QAM,,2.36,,,,,,9.09,,,,,,2.36,,,,9.09,,,,,,0.003,,,NonCA,NonCA,Band 66,,,,,
70,2022-08-14 22:31:18.200000,-78.886024,42.937256,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,18.0,9.0,19.0,312.0,24.0,26.0,77.0,71.0,22.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-80.78,-9.15,-53.72,,,-10.5,19.02,,,,,,,,,,,3.0,4.0,15.0,16QAM,16QAM,16QAM,1.5,2.0,,,,,0.0,,,,,,1.5,2.0,,,0.0,,,,,,0.002,,0.0,,NonCA,NonCA,Band 66,,,,,
71,2022-08-14 22:31:18.300000,-78.886002,42.93726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-83.33,-8.22,-56.96,,,-13.14,17.2,7.5,10.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,,
72,2022-08-14 22:31:18.400000,-78.885979,42.93726,-78.88598,42.93726,23:31:19,87.0,62.0,62.0,17.15,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-82.53,-10.69,-54.6,2.2,,-23.0,19.49,8.0,11.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.003,132.0,198.0,
73,2022-08-14 22:31:18.500000,-78.885956,42.93726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-81.72,-7.49,-56.45,,-19.03,-12.78,18.13,7.5,10.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.25,4.75,,QPSK,16QAM,,1.5,,,,,,0.0,,,,,,1.5,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,0.002
74,2022-08-14 22:31:18.600000,-78.885941,42.937263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-83.64,-10.78,-54.58,,,-6.0,19.18,8.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
75,2022-08-14 22:31:18.700000,-78.885918,42.937263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-81.3,-10.05,-53.39,,,-10.0,21.08,8.67,9.33,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,16.83,,,QPSK,,2.15,,,,,,0.0,,,,,,2.15,,,,0.0,,,,,0.002,,0.0,,NonCA,NonCA,Band 66,,,,,
76,2022-08-14 22:31:18.800000,-78.885895,42.937263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-79.33,-8.07,-53.03,,,-21.0,21.77,,,,,,,,,,,1.0,1.67,,QPSK,QPSK,,2.33,,,,,,0.0,,,,,,2.33,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,,
77,2022-08-14 22:31:18.900000,-78.88588,42.937263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.8,-10.24,-57.42,,,-12.6,17.07,8.0,8.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,NonCA,,Band 66,0.003,0.002,198.0,132.0,
78,2022-08-14 22:31:19.000000,-78.885857,42.937267,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-86.18,-9.98,-58.09,,,-8.5,17.77,,,,,,,,,,4x2,,,,,,,,,0.04,0.04,0.04,0.06,,,0.008,0.012,0.008,0.011,,,0.04,0.06,,,0.008,0.012,0.008,0.011,,,,,NonCA,,Band 66,,,,,0.003
79,2022-08-14 22:31:19.100000,-78.885834,42.937267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.22,-10.59,-57.73,,,-5.44,17.3,8.67,8.67,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,3.25,4.0,,QPSK,16QAM,,1.5,,,,,,0.0,0.0,,,,,1.5,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,,,,,
80,2022-08-14 22:31:19.200000,-78.885811,42.937267,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,22.0,9.0,19.0,312.0,31.0,26.0,77.0,71.0,24.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.91,-11.01,-56.67,,,-13.0,17.29,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
81,2022-08-14 22:31:19.300000,-78.885796,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.14,-9.7,-58.81,,,-2.95,15.54,9.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,16.1,,,16QAM,,2.07,,,,,,,,,,,,2.07,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
82,2022-08-14 22:31:19.400000,-78.885773,42.937271,-78.88577,42.93727,23:31:20,87.0,63.0,63.0,17.15,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.42,-10.28,-60.42,,,-13.0,13.9,8.0,7.0,,,,,,TM4,14.0,,4.5,2.5,,16QAM,QPSK,,1.5,,,,,,0.0,,,,,,1.5,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.003,132.0,198.0,
83,2022-08-14 22:31:19.500000,-78.88575,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.33,-10.73,-58.8,,,-5.38,15.18,9.0,6.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,13.33,,,16QAM,,2.5,,,,,,9.09,,,,,,2.5,,,,9.09,,,,,,0.003,,,NonCA,NonCA,Band 66,,,,,0.002
84,2022-08-14 22:31:19.600000,-78.885727,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-88.59,-9.97,-60.13,,,-5.08,14.94,8.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,,
85,2022-08-14 22:31:19.700000,-78.885712,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-88.64,-9.68,-59.8,0.73,,-7.71,13.91,8.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,2.4,2.0,,QPSK,QPSK,,1.8,,,,,,0.0,,,,,,1.8,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
86,2022-08-14 22:31:19.800000,-78.885689,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.97,-9.53,-59.57,,-16.45,,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 66,,,,,
87,2022-08-14 22:31:19.900000,-78.885666,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.35,-8.5,-58.66,,,-7.96,16.8,9.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.0,,NonCA,,Band 66,0.003,0.002,198.0,132.0,
88,2022-08-14 22:31:20.000000,-78.885643,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-86.43,-7.27,-60.03,,,-12.33,15.28,9.0,7.0,,,,,,TM4,14.0,,3.0,2.0,,QPSK,QPSK,,2.0,,0.05,0.05,0.05,0.06,0.0,,0.008,0.009,0.008,0.009,2.0,,0.05,0.06,0.0,,0.008,0.009,0.008,0.009,,,,,NonCA,,Band 66,,,,,0.003
89,2022-08-14 22:31:20.100000,-78.88562,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.2,-10.63,-60.61,,,-5.25,13.78,8.5,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,16.0,,,16QAM,,2.29,,,,,,,,,,,,2.29,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
90,2022-08-14 22:31:20.200000,-78.885605,42.937271,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,22.0,9.0,19.0,312.0,33.0,26.0,77.0,71.0,22.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-84.17,-10.58,-55.25,,,-17.0,18.26,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
91,2022-08-14 22:31:20.300000,-78.885582,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.94,-6.42,-59.6,,,-8.25,15.6,9.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,3.25,2.25,,QPSK,QPSK,,2.0,,,,,,0.0,0.0,,,,,2.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 66,,,,,
92,2022-08-14 22:31:20.400000,-78.885559,42.937271,-78.88556,42.93727,23:31:21,87.0,63.0,63.0,17.11,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.93,-9.88,-58.16,,,-18.0,17.49,9.0,7.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.003,132.0,198.0,
93,2022-08-14 22:31:20.500000,-78.885536,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-83.41,-9.64,-55.55,,,-9.59,20.21,10.33,7.67,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,15.57,,,16QAM,,2.31,,,,,,,,,,,,2.31,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,0.002
94,2022-08-14 22:31:20.600000,-78.885513,42.937271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-84.14,-8.77,-55.91,,,-2.0,18.01,,,,,,,,,,,2.0,1.33,,QPSK,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,
95,2022-08-14 22:31:20.700000,-78.88549,42.937275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-79.64,-11.09,-50.82,,,-11.44,21.86,11.0,7.67,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
96,2022-08-14 22:31:20.800000,-78.885468,42.937275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-79.53,-6.28,-53.82,,,,19.74,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,16.0,,,QPSK,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,0.003,NonCA,NonCA,Band 66,,,,,
97,2022-08-14 22:31:20.900000,-78.885452,42.937275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-80.98,-9.92,-53.71,,,-12.11,19.27,11.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,3.67,2.0,,QPSK,QPSK,,1.33,,,,,,0.0,0.0,,,,,1.33,,,,0.0,0.0,,,,,0.004,,0.0,,NonCA,,Band 66,0.003,0.002,198.0,132.0,
98,2022-08-14 22:31:21.000000,-78.885429,42.937275,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-83.49,-8.86,-55.9,-0.03,,-20.0,17.65,11.0,8.0,,,,,,TM4,14.0,4x2,,,,,,,,,0.02,0.02,0.02,0.05,,,0.006,0.008,0.006,0.008,,,0.02,0.05,,,0.006,0.008,0.006,0.008,,0.003,,,NonCA,,Band 66,,,,,0.003
99,2022-08-14 22:31:21.100000,-78.885406,42.937275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.54,-11.66,-55.74,,-18.61,-8.88,16.09,10.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
100,2022-08-14 22:31:21.200000,-78.885384,42.937279,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,20.0,9.0,19.0,312.0,33.0,26.0,77.0,71.0,22.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-85.84,-8.41,-58.73,,,-18.0,16.48,,,2.0,0.0,100.0,0.0,0.0,TM4,,,7.67,4.0,,64QAM,QPSK,,1.33,,,,,,0.0,,,,,,1.33,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
101,2022-08-14 22:31:21.300000,-78.885361,42.937279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.91,-9.18,-59.92,,,-8.67,15.32,9.0,8.33,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,,
102,2022-08-14 22:31:21.400000,-78.885338,42.937279,-78.88534,42.93728,23:31:22,87.0,64.0,64.0,17.96,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.45,-9.44,-60.03,,,,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.002,132.0,132.0,
103,2022-08-14 22:31:21.500000,-78.885315,42.937279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.53,-10.96,-62.28,,,-7.0,12.53,8.33,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,4.0,3.25,15.43,16QAM,16QAM,16QAM,1.5,2.15,,,,,0.0,,,,,,1.5,2.15,,,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,0.002
104,2022-08-14 22:31:21.600000,-78.885292,42.937283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.19,-11.09,-59.34,,,-6.5,14.64,9.0,8.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
105,2022-08-14 22:31:21.700000,-78.885269,42.937283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.59,-10.48,-61.4,,,-5.88,13.07,8.5,7.5,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
106,2022-08-14 22:31:21.800000,-78.885246,42.937283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.13,-9.36,-63.17,,,-14.0,12.79,,,2.0,0.0,100.0,0.0,0.0,TM4,,,2.67,2.33,,QPSK,QPSK,,1.33,,,,,,0.0,,,,,,1.33,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,,
107,2022-08-14 22:31:21.900000,-78.885223,42.937286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.38,-10.57,-63.74,,,-4.38,10.9,8.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,NonCA,,Band 66,0.003,0.003,198.0,198.0,
108,2022-08-14 22:31:22.000000,-78.885201,42.937286,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-93.72,-10.64,-65.41,,,-13.0,8.58,7.0,7.0,,,,,,TM4,14.0,4x2,,,,,,,,,0.02,0.02,0.02,0.05,,,0.006,0.01,0.006,0.01,,,0.02,0.05,,,0.006,0.01,0.006,0.01,,,,,NonCA,,Band 66,,,,,0.003
109,2022-08-14 22:31:22.100000,-78.885178,42.937286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.84,-10.74,-65.03,,,-2.78,9.89,5.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,3.33,3.0,16.5,QPSK,QPSK,16QAM,1.33,2.07,,,,,0.0,0.0,,,,,1.33,2.04,,,0.0,0.0,,,,,,,,,NonCA,NonCA,Band 66,,,,,
110,2022-08-14 22:31:22.200000,-78.885155,42.937286,,,,,,,,,,,3.0,32.0,239.0,25.0,4.0,55.0,305.0,22.0,9.0,19.0,312.0,30.0,26.0,77.0,71.0,26.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.27,-11.73,-64.09,,,,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
111,2022-08-14 22:31:22.300000,-78.885132,42.93729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.19,-9.25,-65.86,2.72,,-3.11,9.42,5.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
112,2022-08-14 22:31:22.400000,-78.885109,42.93729,-78.88511,42.93729,23:31:23,88.0,65.0,65.0,18.78,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.56,-11.54,-64.39,,-13.53,-10.0,9.12,,,2.0,0.0,100.0,0.0,0.0,TM4,,,3.33,4.67,,QPSK,16QAM,,1.67,,,,,,0.0,,,,,,1.67,,,,0.0,,,,,,0.002,0.003,0.0,,NonCA,,Band 66,0.002,0.002,132.0,132.0,
113,2022-08-14 22:31:22.500000,-78.885086,42.93729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.98,-10.38,-65.45,,,-1.85,9.12,6.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,,0.002
114,2022-08-14 22:31:22.600000,-78.885063,42.93729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.49,-11.77,-63.74,,,-12.0,10.59,4.0,5.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
