TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 14:17:12.900000,-95.823128,41.209408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.33,-14.79,-66.56,,,19.63,-0.71,5.80,5.60,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.21,,,64QAM,,8.64,,,,,,10.53,,,,,,8.64,,,,10.53,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-126.42,-17.29,-88.03,-0.75,8.50,3.50,2,50.00,50.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:13.000000,-95.823128,41.209438,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(4CA),,,,LTE Qualcomm,348,Band 5,2600,20600,10,-98.64,-15.66,-65.94,20.60,,18.13,0.34,6.75,4.00,2,33.33,66.67,0.00,0.00,TM4,15,,,,21.59,,,64QAM,,7.89,0.25,0.25,0.25,2.28,,5.88,0.063,1.527,0.048,1.348,,7.89,4.95,2.28,,5.88,2.170,1.527,2.101,1.348,1.245,,1.242,,50470,3CA,NonCA,Band 5+Band 48+Band 2,0.00,350,Band 48,56340,,20,-123.20,-13.69,-88.77,3.56,9.00,6.00,2,33.33,66.67,0.00,0.00,TM4,14,4x4,,,,4.57,4.56,3.25,,2.090,2.037,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0.00,,0.005,0.005,,,,
2022-08-12 14:17:13.100000,-95.823128,41.209469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-99.41,-14.87,-67.48,,,18.97,0.31,6.75,2.75,2,50.00,50.00,0.00,0.00,TM4,15,,7.00,7.00,20.32,QPSK,QPSK,64QAM,35.00,7.55,,,,,0.00,16.67,,,,,123.75,7.55,,,7.14,16.67,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-118.64,-11.27,-87.37,6.49,10.00,9.60,2,0.00,100.00,0.00,0.00,TM4,6,,14.43,16QAM,88.75,,,,7.69,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:13.200000,-95.823128,41.209499,,,,,,,,,,,10,23.000,261.000,23.000,18,77.000,346.000,28.000,23,51.000,275.000,18.000,24,12.000,140.000,20.000,,,,,,348,Band 5,2600,20600,10,-102.20,-15.67,-69.11,21.38,,18.53,-0.97,6.50,2.50,1,66.67,33.33,0.00,0.00,TM4,15,,,,18.06,,,64QAM,,8.65,,,,,,5.88,,,,,,8.65,,,,5.88,,,,,2.558,1.311,2.543,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-119.20,-12.45,-86.13,3.85,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,348,Band 66,67011,132547,5,-102.36,-19.39,-67.48,-3.95,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:13.300000,-95.823128,41.209530,-95.823130,41.209530,14:17:14,359,119,119.00,33.40,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-101.97,-15.83,-69.05,,3.14,19.06,0.42,6.20,5.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.00,,,64QAM,,9.88,,,,,,0.00,,,,,,9.88,,,,0.00,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-120.01,-12.03,-86.99,4.49,9.00,10.50,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,348,Band 66,67011,132547,5,-103.76,-19.63,-67.99,-5.06,6.50,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,2.192,1.266,136744,78954
2022-08-12 14:17:13.400000,-95.823128,41.209560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-100.29,-13.82,-69.11,21.12,,18.56,0.76,6.25,5.75,2,0.00,100.00,0.00,0.00,TM4,15,,7.00,6.00,20.65,QPSK,QPSK,64QAM,32.00,7.54,,,,,0.00,9.52,,,,,170.63,8.22,,,3.03,9.52,,,,,,,,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-122.45,-13.24,-88.16,0.61,8.50,4.75,2,50.00,50.00,0.00,0.00,TM4,14,,15.46,16QAM,98.46,,,,3.85,,,348,Band 66,67011,132547,5,-105.39,-21.73,-67.41,-6.33,4.50,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,7.00,,QPSK,,16.50,,,,0.00,,,,,,
2022-08-12 14:17:13.500000,-95.823128,41.209587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-99.95,-13.96,-68.63,,,19.78,0.36,6.00,5.67,2,0.00,100.00,0.00,0.00,TM4,15,,,,20.36,,,64QAM,,7.41,,,,,,16.67,,,,,,7.41,,,,16.67,,,,,2.125,,2.132,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-125.58,-15.12,-89.07,0.35,10.67,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,,,,,,,,,,348,Band 66,67011,132547,5,-106.57,-23.81,-68.27,-6.89,3.00,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:13.600000,-95.823128,41.209618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-102.68,-14.98,-70.53,20.92,4.67,20.22,-0.38,6.00,5.75,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.06,,,64QAM,,9.54,,,,,,11.11,,,,,,9.52,,,,11.11,,,,,,,,1.282,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-122.38,-13.06,-88.30,2.68,7.80,8.60,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,348,Band 66,67011,132547,5,-108.83,-26.39,-68.47,-7.24,2.60,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,,,,,,,,,,,,,,,
2022-08-12 14:17:13.700000,-95.823128,41.209644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-102.59,-15.48,-69.90,21.54,,18.88,1.23,6.50,5.75,2,0.00,100.00,0.00,0.00,TM4,15,,8.00,7.00,20.24,QPSK,QPSK,64QAM,47.00,8.63,,,,,33.33,12.50,,,,,146.27,8.63,,,9.09,12.50,,,,,1.396,,1.379,,50470,4CA,NonCA,Band 5+Band 48+Band 66+Band 2,,350,Band 48,56340,,20,-123.45,-13.46,-88.61,1.36,6.67,8.33,2,0.00,100.00,0.00,0.00,TM4,14,,15.20,16QAM,99.27,,,,0.00,,,348,Band 66,67011,132547,5,-109.53,-26.23,-69.32,-8.70,0.33,0.00,2,33.33,66.67,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:13.800000,-95.823128,41.209675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-100.28,-14.15,-68.78,,,20.09,2.20,6.67,6.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,18.52,,,64QAM,,7.91,,,,,,22.86,,,,,,7.91,,,,22.86,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-122.45,-14.17,-87.97,2.81,8.75,6.75,2,25.00,75.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,1.662,1.245,103891,77838
2022-08-12 14:17:13.900000,-95.823128,41.209705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.73,-13.64,-67.98,21.70,,19.56,2.89,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.25,,,64QAM,,7.84,,,,,,16.22,,,,,,7.84,,,,16.22,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-121.40,-13.27,-87.75,3.68,8.00,9.20,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.000000,-95.823128,41.209732,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,348,Band 5,2600,20600,10,-99.03,-13.94,-68.08,,,19.08,1.78,6.25,6.50,2,0.00,100.00,0.00,0.00,TM4,15,4x2,9.00,8.00,17.81,QPSK,QPSK,64QAM,47.00,8.35,0.39,0.36,0.34,2.37,0.00,6.25,0.091,1.423,0.078,1.306,168.00,8.33,4.25,2.37,5.26,6.25,2.245,1.423,2.099,1.306,1.423,,1.440,,50470,3CA,NonCA,Band 5+Band 48+Band 2,0.00,350,Band 48,56340,,20,-122.85,-13.85,-88.18,1.81,11.00,1.40,1,80.00,20.00,0.00,0.00,TM4,12,4x4,14.56,64QAM,98.00,3.65,3.47,3.13,6.67,2.115,1.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.100000,-95.823128,41.209763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-99.33,-13.20,-69.01,21.24,,18.48,2.08,7.60,6.20,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.89,,,64QAM,,7.67,,,,,,2.86,,,,,,7.67,,,,2.86,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-119.40,-13.17,-86.20,5.90,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.200000,-95.823128,41.209789,,,,,,,,,,,10,23.000,261.000,22.000,18,77.000,346.000,27.000,23,51.000,275.000,18.000,24,12.000,140.000,20.000,,,,,,348,Band 5,2600,20600,10,-100.46,-14.29,-68.98,21.40,,21.00,1.75,7.00,6.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,18.25,,,64QAM,,9.72,,,,,,11.11,,,,,,9.77,,,,11.11,,,,,1.431,,1.416,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-119.60,-12.91,-86.49,5.15,9.00,9.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.300000,-95.823128,41.209820,-95.823130,41.209820,14:17:15,359,119,119.00,32.28,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-100.20,-14.20,-68.96,,,20.30,2.17,7.00,5.75,2,0.00,100.00,0.00,0.00,TM4,15,,8.00,7.00,16.95,QPSK,QPSK,64QAM,11.50,9.68,,,,,33.33,5.88,,,,,133.50,9.68,,,5.26,5.88,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-117.29,-11.26,-86.03,7.73,9.60,11.20,2,0.00,100.00,0.00,0.00,TM4,6,,17.00,64QAM,100.00,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,1.335,1.249,83436,78061
2022-08-12 14:17:14.400000,-95.823128,41.209850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-100.59,-14.81,-68.57,21.88,,19.15,1.47,6.20,6.20,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.81,,,64QAM,,7.79,,,,,,12.12,,,,,,7.92,,,,12.12,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-117.95,-11.48,-86.47,6.62,9.00,11.75,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.500000,-95.823128,41.209881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-99.41,-13.78,-68.44,,,18.43,2.43,7.00,6.50,2,0.00,100.00,0.00,0.00,TM4,15,,,,18.07,,,64QAM,,6.65,,,,,,11.76,,,,,,6.65,,,,11.76,,,,,2.010,,1.991,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-118.52,-11.34,-87.04,5.41,8.75,10.25,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.600000,-95.823128,41.209911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-100.35,-13.72,-68.98,20.74,,19.50,0.53,6.40,6.40,2,0.00,100.00,0.00,0.00,TM4,15,,7.67,7.00,20.35,QPSK,QPSK,64QAM,37.25,7.35,,,,,14.29,5.88,,,,,127.04,7.19,,,2.44,5.88,,,,,,,,1.270,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-120.16,-13.44,-86.34,5.02,7.67,10.67,2,0.00,100.00,0.00,0.00,TM4,14,,15.43,16QAM,100.00,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.700000,-95.823128,41.209942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-101.20,-14.47,-69.50,,5.14,19.03,0.84,6.00,6.00,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.31,,,64QAM,,8.59,,,,,,8.82,,,,,,8.59,,,,8.82,,,,,2.626,1.272,2.634,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-118.56,-12.11,-86.46,6.13,9.25,11.25,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:14.800000,-95.823128,41.209976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-101.73,-14.11,-69.81,21.45,,19.88,0.72,6.00,5.50,2,0.00,100.00,0.00,0.00,TM4,15,,,,18.45,,,64QAM,,8.28,,,,,,5.26,,,,,,8.26,,,,5.26,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-117.96,-12.28,-85.66,5.57,9.67,10.67,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,2.518,1.212,157693,75885
2022-08-12 14:17:14.900000,-95.823128,41.210007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-102.70,-14.57,-70.82,,,19.84,-0.66,6.00,5.00,2,0.00,100.00,0.00,0.00,TM4,15,,6.50,7.25,16.82,QPSK,QPSK,64QAM,44.00,10.94,,,,,11.11,20.59,,,,,155.67,10.94,,,20.69,20.59,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-118.46,-12.19,-85.86,4.89,8.50,10.25,2,0.00,100.00,0.00,0.00,TM4,14,,16.71,16QAM,100.00,,,,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:17:15.000000,-95.823128,41.210037,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,348,Band 5,2600,20600,10,-102.24,-14.88,-70.05,21.60,5.50,20.80,0.44,6.00,5.50,2,0.00,100.00,0.00,0.00,TM4,15,,,,19.88,,,64QAM,,8.22,0.40,0.29,0.39,2.81,,16.67,0.070,1.645,0.057,1.382,,8.21,3.86,2.81,,16.67,1.907,1.645,1.872,1.382,2.366,,2.348,,50470,3CA,NonCA,Band 5+Band 48+Band 2,0.00,350,Band 48,56340,,20,-119.08,-12.40,-86.65,5.58,9.25,11.25,2,0.00,100.00,0.00,0.00,TM4,14,4x4,,,,3.28,3.28,3.19,,1.798,1.777,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:15.100000,-95.823128,41.210068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-102.01,-14.31,-70.15,,,19.58,1.65,6.00,5.40,2,0.00,100.00,0.00,0.00,TM4,15,,,,17.39,,,64QAM,,9.75,,,,,,2.86,,,,,,9.75,,,,2.86,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-118.63,-12.59,-85.98,5.48,8.75,10.50,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:15.200000,-95.823128,41.210098,,,,,,,,,,,10,23.000,261.000,27.000,18,77.000,346.000,28.000,23,51.000,275.000,19.000,24,12.000,140.000,20.000,,,,,,348,Band 5,2600,20600,10,-101.34,-13.65,-70.00,22.06,,19.76,0.93,6.75,5.75,2,0.00,100.00,0.00,0.00,TM4,15,,5.00,6.00,18.53,QPSK,QPSK,64QAM,26.20,10.06,,,,,25.00,11.76,,,,,141.87,10.06,,,6.45,11.76,,,,,2.126,,2.140,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-119.16,-12.66,-86.10,5.02,8.75,10.75,2,0.00,100.00,0.00,0.00,TM4,14,,15.70,16QAM,98.00,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:15.300000,-95.823128,41.210129,-95.823130,41.210130,14:17:16,359,120,120.00,34.51,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-102.84,-14.58,-70.29,,,20.66,-0.51,5.67,5.33,2,0.00,100.00,0.00,0.00,TM4,15,,,,17.88,,,64QAM,,7.86,,,,,,5.88,,,,,,7.82,,,,5.88,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-120.30,-13.46,-86.48,4.24,8.00,9.25,2,0.00,100.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,2.193,1.309,137079,81812
2022-08-12 14:17:15.400000,-95.823128,41.210159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-103.59,-15.86,-70.13,21.94,,20.78,-0.77,5.00,4.80,2,0.00,100.00,0.00,0.00,TM4,15,,,,18.44,,,64QAM,,11.06,,,,,,16.67,,,,,,11.06,,,,16.67,,,,,,,,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-119.69,-12.94,-86.58,4.83,9.67,9.67,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:15.500000,-95.823128,41.210190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-100.95,-15.34,-68.57,,,19.52,0.36,5.50,4.75,2,0.00,100.00,0.00,0.00,TM4,15,,5.33,6.00,20.00,QPSK,QPSK,64QAM,47.00,7.94,,,,,14.29,17.14,,,,,164.22,7.94,,,3.70,17.14,,,,,1.737,,1.749,,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-122.77,-13.22,-88.41,1.45,6.75,9.00,2,0.00,100.00,0.00,0.00,TM4,14,,14.44,16QAM,94.22,,,,0.00,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
2022-08-12 14:17:15.600000,-95.823135,41.210224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 5,2600,20600,10,-98.51,-15.14,-66.07,21.44,,20.79,1.18,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,19.68,,,64QAM,,7.47,,,,,,35.14,,,,,,7.47,,,,35.14,,,,,,,,1.247,50470,3CA,NonCA,Band 5+Band 48+Band 2,,350,Band 48,56340,,20,-124.42,-15.18,-88.03,0.87,9.00,4.50,2,50.00,50.00,0.00,0.00,TM4,14,,,,,,,,,,,,,,,,,,,,0.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,,,,,,,,,,,,,,,
