TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-11 19:28:58.900000,-100.942924,41.133968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.63,-9.44,-73.25,,-6.28,-0.05,9.00,9.25,2,0.00,100.00,0.00,0.00,TM3,,13.93,13.93,17.20,16QAM,16QAM,16QAM,20.37,19.00,,,,,23.68,0.00,,,,,51.37,19.00,,,19.57,0.00,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.25,-6.69,-72.56,16.00,12.00,2,0.00,100.00,0.00,0.00,TM3,,15.00,16QAM,31.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.831,0.274,114195,17076,
2022-08-11 19:28:59.000000,-100.942879,41.133961,,,,,,,,,,,1,38.000,289.000,25.000,3,19.000,310.000,27.000,4,0.000,0.000,18.000,10,29.000,128.000,36.000,LTE(2CA),,,,LTE Qualcomm,215,Band 2,1150,19150,10,10,-99.56,-9.83,-72.75,18.46,,3.50,8.03,8.00,2,0.00,100.00,0.00,0.00,TM3,2x2,14.00,14.00,19.00,16QAM,16QAM,16QAM,21.71,15.00,8.54,8.44,5.15,1.41,15.15,15.38,2.263,0.356,1.841,0.341,60.04,15.00,15.48,1.41,11.11,15.38,3.033,0.356,2.611,0.341,,,,,50,2CA,NonCA,Band 2+Band 4,100.00,215,Band 4,2050,20050,20,-99.50,-6.77,-72.75,15.87,10.00,2,0.00,100.00,0.00,0.00,TM3,2x2,15.00,16QAM,38.33,6.95,6.95,1.43,0.00,0.770,0.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818
2022-08-11 19:28:59.100000,-100.942841,41.133957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.75,-10.44,-72.31,,,7.12,7.70,7.50,2,0.00,100.00,0.00,0.00,TM3,,12.21,12.00,21.35,16QAM,16QAM,16QAM,21.38,6.89,,,,,28.57,18.18,,,,,49.11,7.64,,,24.24,18.18,,,,,2.082,0.302,0.000,0.291,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.94,-6.69,-73.00,15.00,10.00,2,0.00,100.00,0.00,0.00,TM3,,15.00,16QAM,32.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:28:59.200000,-100.942795,41.133949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.60,-9.21,-73.40,,-5.38,2.54,8.43,7.33,2,50.00,50.00,0.00,0.00,TM3,,7.76,7.64,22.43,16QAM,16QAM,16QAM,29.43,4.71,,,,,20.24,14.29,,,,,86.00,6.00,,,18.68,14.29,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.21,-7.46,-71.67,11.37,13.00,1,100.00,0.00,0.00,0.00,TM3,,5.80,QPSK,68.80,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:28:59.300000,-100.942757,41.133942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.77,-8.91,-73.86,17.72,,2.90,13.28,8.33,2,0.00,100.00,0.00,0.00,TM3,,6.66,7.00,21.27,QPSK,16QAM,16QAM,32.73,6.45,,,,,1.67,23.08,,,,,124.73,6.43,,,1.32,23.08,,,,,2.059,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.44,-7.64,-71.80,13.42,14.00,1,100.00,0.00,0.00,0.00,TM3,,0.00,QPSK,92.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:28:59.400000,-100.942719,41.133938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.38,-10.77,-71.58,,-5.30,1.97,7.87,8.00,1,100.00,0.00,0.00,0.00,TM3,,3.83,3.83,18.83,QPSK,QPSK,16QAM,28.08,13.00,,,,,15.38,11.11,,,,,119.28,13.00,,,12.90,11.11,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.63,-7.46,-72.19,15.17,13.00,2,0.00,100.00,0.00,0.00,TM3,,0.00,QPSK,91.20,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865,0.275,116563,17217,
2022-08-11 19:28:59.500000,-100.942673,41.133930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-98.61,-9.86,-71.77,,-5.46,3.32,6.90,9.00,1,100.00,0.00,0.00,0.00,TM3,,8.13,8.13,16.00,16QAM,16QAM,16QAM,39.04,19.22,,,,,32.14,7.69,,,,,136.49,16.82,,,24.00,7.69,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.98,-7.73,-71.97,15.15,10.50,2,0.00,100.00,0.00,0.00,TM3,,0.00,QPSK,97.47,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.166
2022-08-11 19:28:59.600000,-100.942635,41.133926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-98.19,-10.06,-71.16,,,6.24,11.45,10.00,2,0.00,100.00,0.00,0.00,TM3,,8.73,6.60,20.60,16QAM,16QAM,16QAM,41.83,9.00,,,,,11.43,25.00,,,,,126.84,7.72,,,7.02,25.00,,,,,2.023,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.66,-7.53,-71.88,14.15,11.00,2,0.00,100.00,0.00,0.00,TM3,,3.53,QPSK,87.06,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:28:59.700000,-100.942589,41.133919,-100.942590,41.133920,19:29:00,102,127,127.00,35.84,1,2,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.59,-8.72,-71.88,19.70,,1.42,10.65,9.00,2,0.00,100.00,0.00,0.00,TM3,,10.57,,19.67,16QAM,,16QAM,32.43,8.67,,,,,0.00,8.33,,,,,72.13,8.67,,,0.00,8.33,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.47,-7.28,-72.00,14.15,11.00,2,0.00,100.00,0.00,0.00,TM3,,12.00,16QAM,38.80,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:28:59.800000,-100.942551,41.133911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.06,-8.50,-71.56,,-5.46,1.34,11.05,10.00,2,0.00,100.00,0.00,0.00,TM3,,12.52,,20.50,16QAM,,16QAM,33.19,10.92,,,,,0.00,10.00,,,,,81.19,11.19,,,0.00,10.00,,,,,2.152,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-99.00,-7.34,-71.19,15.85,11.50,2,0.00,100.00,0.00,0.00,TM3,,12.00,16QAM,48.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:28:59.900000,-100.942505,41.133904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.13,-10.38,-69.75,,,2.47,16.00,9.60,2,0.00,100.00,0.00,0.00,TM3,,13.44,,20.40,16QAM,,16QAM,28.00,9.33,,,,,0.00,0.00,,,,,49.20,9.33,,,0.00,0.00,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-98.50,-6.94,-71.56,16.10,12.00,2,0.00,100.00,0.00,0.00,TM3,,12.40,16QAM,21.20,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.156,0.268,134766,16732,
2022-08-11 19:29:00.000000,-100.942467,41.133900,,,,,,,,,,,1,38.000,289.000,23.000,3,19.000,310.000,26.000,4,0.000,0.000,18.000,10,29.000,128.000,36.000,LTE(2CA),,,,LTE Qualcomm,215,Band 2,1150,19150,10,10,-97.19,-6.75,-73.13,,,3.87,14.40,10.50,2,0.00,100.00,0.00,0.00,TM3,2x2,14.00,,20.43,16QAM,,16QAM,23.23,10.00,3.92,3.92,2.53,1.63,0.00,0.00,1.642,0.358,1.642,0.333,63.23,10.00,6.46,1.63,0.00,0.00,2.953,0.358,2.953,0.333,,,,,50,2CA,NonCA,Band 2+Band 4,100.00,215,Band 4,2050,20050,20,-98.50,-8.25,-68.19,15.30,12.00,2,0.00,100.00,0.00,0.00,TM3,2x2,14.00,16QAM,40.00,2.55,2.55,2.55,0.00,1.311,1.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.536
2022-08-11 19:29:00.053209,-100.942444,41.133896,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.100000,-100.942421,41.133892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.47,-8.57,-71.79,,-5.72,5.38,14.92,10.75,2,0.00,100.00,0.00,0.00,TM3,,12.74,,17.10,16QAM,,16QAM,30.05,17.50,,,,,0.00,18.75,,,,,68.05,17.50,,,0.00,18.75,,,,,1.405,,0.000,0.285,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-97.69,-6.88,-70.71,16.82,12.00,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,38.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.200000,-100.942383,41.133884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.50,-7.38,-73.13,20.08,,9.30,12.85,11.00,2,0.00,100.00,0.00,0.00,TM3,,13.86,14.00,,16QAM,16QAM,,30.07,,,,,,0.00,0.00,,,,,65.63,,,,0.00,0.00,,,,,,,,,50,2CA,,Band 2+Band 4,,215,Band 4,2050,20050,20,-97.47,-6.44,-70.84,17.80,12.00,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,35.56,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.300000,-100.942345,41.133877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.47,-8.28,-72.19,,,2.56,12.80,11.00,2,0.00,100.00,0.00,0.00,TM3,,13.29,13.29,18.06,16QAM,16QAM,16QAM,17.57,12.47,,,,,0.00,14.29,,,,,92.24,13.83,,,0.00,14.29,,,,,2.026,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-97.22,-7.09,-70.09,16.15,11.00,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,74.67,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.400000,-100.942299,41.133869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.72,-8.06,-72.59,,-6.84,5.56,12.45,11.00,2,0.00,100.00,0.00,0.00,TM3,,13.67,14.07,18.10,16QAM,16QAM,16QAM,23.60,10.09,,,,,0.00,0.00,,,,,67.85,10.09,,,0.00,0.00,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-96.84,-7.00,-69.78,18.50,13.00,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,44.25,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.780,0.294,111269,18346,
2022-08-11 19:29:00.500000,-100.942261,41.133865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.91,-8.69,-72.13,,,3.87,12.98,11.00,2,0.00,100.00,0.00,0.00,TM3,,14.28,14.28,17.25,16QAM,16QAM,16QAM,15.50,10.78,,,,,0.00,0.00,,,,,64.30,10.78,,,0.00,0.00,,,,,,0.291,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-96.73,-7.08,-69.64,15.40,13.00,2,0.00,100.00,0.00,0.00,TM3,,14.40,16QAM,48.80,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.279
2022-08-11 19:29:00.600000,-100.942215,41.133858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-98.09,-8.97,-71.91,,,4.13,12.30,11.00,2,0.00,100.00,0.00,0.00,TM3,,14.50,14.50,15.70,16QAM,16QAM,16QAM,20.50,17.00,,,,,0.00,0.00,,,,,55.83,17.00,,,0.00,0.00,,,,,2.041,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-97.09,-6.81,-70.09,15.95,12.50,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,35.33,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.700000,-100.942177,41.133850,-100.942180,41.133850,19:29:01,102,128,128.00,35.25,1,2,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-98.21,-9.56,-71.63,,-6.94,-0.63,12.40,11.00,2,0.00,100.00,0.00,0.00,TM3,,13.78,13.78,,16QAM,16QAM,,27.00,,,,,,0.00,0.00,,,,,65.00,,,,0.00,0.00,,,,,,,,,50,2CA,,Band 2+Band 4,,215,Band 4,2050,20050,20,-97.13,-7.65,-69.13,15.53,11.00,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,38.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.800000,-100.942139,41.133842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-97.79,-9.13,-71.71,19.72,,5.23,11.97,11.33,2,0.00,100.00,0.00,0.00,TM3,,14.67,14.67,13.58,16QAM,16QAM,16QAM,19.00,20.50,,,,,0.00,18.75,,,,,56.63,20.66,,,0.00,18.75,,,,,2.239,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-96.56,-7.65,-68.85,16.23,11.00,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,37.63,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:00.900000,-100.942093,41.133835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-98.25,-8.19,-73.09,,,2.69,14.15,9.50,2,0.00,100.00,0.00,0.00,TM3,,15.00,15.00,10.67,16QAM,16QAM,16QAM,17.93,25.83,,,,,0.00,14.29,,,,,17.93,25.83,,,0.00,14.29,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-96.06,-6.53,-69.38,17.75,12.00,2,0.00,100.00,0.00,0.00,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.203,0.280,137687,17498,
2022-08-11 19:29:00.997636,-100.942055,41.133831,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:01.000000,-100.942055,41.133831,,,,,,,,,,,1,38.000,289.000,24.000,3,19.000,310.000,24.000,4,0.000,0.000,18.000,10,29.000,128.000,36.000,LTE(2CA),,,,LTE Qualcomm,215,Band 2,1150,19150,10,10,-98.80,-8.43,-73.38,19.86,-6.68,5.17,12.28,10.00,2,0.00,100.00,0.00,0.00,TM3,2x2,14.35,14.35,13.19,16QAM,16QAM,16QAM,19.68,15.63,3.99,3.99,3.96,2.44,10.53,13.33,1.946,0.344,1.738,0.334,49.08,15.27,6.15,2.44,8.33,13.33,3.059,0.344,2.851,0.334,,,,,50,2CA,NonCA,Band 2+Band 4,100.00,215,Band 4,2050,20050,20,-96.19,-6.96,-68.96,18.42,12.00,2,0.00,100.00,0.00,0.00,TM3,2x2,14.00,16QAM,29.40,2.16,2.16,2.16,0.00,1.113,1.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.946
2022-08-11 19:29:01.100000,-100.942017,41.133823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.14,-8.36,-73.78,,-5.93,2.31,12.25,10.00,2,0.00,100.00,0.00,0.00,TM3,,14.18,14.53,11.00,16QAM,16QAM,16QAM,15.81,18.40,,,,,10.00,0.00,,,,,50.20,18.40,,,7.78,0.00,,,,,2.159,,0.000,0.288,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-96.03,-7.14,-68.92,18.73,10.50,2,0.00,100.00,0.00,0.00,TM3,,14.00,16QAM,34.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:01.200000,-100.941971,41.133816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-100.06,-10.50,-72.53,,,5.17,7.95,9.50,2,0.00,100.00,0.00,0.00,TM3,,14.75,15.00,10.30,16QAM,16QAM,16QAM,16.00,20.60,,,,,22.22,0.00,,,,,45.20,20.60,,,17.86,0.00,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-95.50,-6.88,-68.59,16.65,9.00,2,0.00,100.00,0.00,0.00,TM3,,14.60,16QAM,29.20,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:01.300000,-100.941933,41.133808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-100.03,-11.31,-71.50,,,2.88,5.65,10.67,2,0.00,100.00,0.00,0.00,TM3,,13.76,13.76,10.88,16QAM,16QAM,QPSK,20.53,22.33,,,,,10.53,0.00,,,,,88.53,22.33,,,8.33,0.00,,,,,1.896,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-95.09,-7.59,-67.22,19.20,9.00,1,100.00,0.00,0.00,0.00,TM3,,15.00,16QAM,68.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:01.400000,-100.941895,41.133801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-99.84,-9.19,-73.66,,-5.96,3.09,6.50,8.00,2,0.00,100.00,0.00,0.00,TM3,,13.67,13.67,10.08,16QAM,16QAM,QPSK,19.53,25.08,,,,,5.88,0.00,,,,,52.36,24.98,,,4.35,0.00,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-93.66,-7.38,-66.28,16.90,10.00,2,0.00,100.00,0.00,0.00,TM3,,15.00,16QAM,32.83,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.005,0.280,125537,17548,
2022-08-11 19:29:01.500000,-100.941856,41.133797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-102.56,-10.42,-74.92,20.88,,5.78,6.03,8.00,2,0.00,100.00,0.00,0.00,TM3,,13.54,13.54,7.30,16QAM,16QAM,QPSK,16.28,27.00,,,,,27.78,6.67,,,,,76.28,27.00,,,25.00,6.67,,,,,,,,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-94.60,-6.33,-68.29,11.37,8.50,2,0.00,100.00,0.00,0.00,TM3,,15.00,16QAM,60.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.083
2022-08-11 19:29:01.548528,-100.941833,41.133793,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:29:01.600000,-100.941811,41.133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Band 2,1150,19150,10,10,-100.11,-10.25,-72.64,,,10.85,6.72,10.00,2,0.00,100.00,0.00,0.00,TM3,,12.19,12.19,11.20,16QAM,16QAM,16QAM,22.11,16.20,,,,,15.79,0.00,,,,,82.11,16.20,,,13.04,0.00,,,,,2.055,,0.000,,50,2CA,NonCA,Band 2+Band 4,,215,Band 4,2050,20050,20,-96.84,-7.42,-68.86,13.98,10.00,2,0.00,100.00,0.00,0.00,TM3,,14.50,16QAM,60.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
