TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-11 17:10:11.800000,-103.391998,40.379971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-104.31,-10.89,-75.34,20.80,,3.52,3.05,6.65,,,,,,TM2,,,,20.86,,,16QAM,,12.00,,,,,,0.00,,,,,,12.00,,,,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:11.843528,-103.391983,40.379978,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:11.900000,-103.391960,40.379990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-104.31,-11.75,-75.59,,-1.40,1.21,4.85,6.68,,,,,,TM2,,5.21,,17.75,QPSK,,16QAM,25.29,18.50,,,,,0.00,0.00,,,,,24.00,18.50,,,0.00,0.00,,,,,0.426,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.000000,-103.391922,40.380009,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,135,Band 2,850,18850,10,10,-104.88,-11.65,-76.15,,,3.58,4.02,6.91,,,,,,TM2,2x4,4.09,,17.50,QPSK,,16QAM,33.43,20.50,3.52,3.52,0.00,1.53,0.00,0.00,0.457,0.437,0.451,0.435,33.43,20.50,3.52,1.53,0.00,0.00,0.457,0.437,0.451,0.435,,,,0.333,20,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326
2022-08-11 17:10:12.100000,-103.391891,40.380028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-104.91,-10.36,-76.51,,,5.62,6.84,9.00,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480,0.324,30012,20231,
2022-08-11 17:10:12.131588,-103.391876,40.380035,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.200000,-103.391853,40.380051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-104.55,-10.78,-75.59,,-2.36,2.02,5.85,7.62,,,,,,TM2,,6.10,,19.90,QPSK,,16QAM,25.24,16.40,,,,,0.00,0.00,,,,,25.24,16.40,,,0.00,0.00,,,,,0.400,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.300000,-103.391815,40.380070,,,,,,,,,,,8,21.000,285.000,23.000,10,70.000,25.000,21.000,18,17.000,149.000,20.000,23,47.000,80.000,39.000,,,,,,135,Band 2,850,18850,10,10,-103.22,-9.93,-75.78,,,4.27,8.83,8.75,,,,,,TM2,,,,18.58,,,16QAM,,15.25,,,,,,0.00,,,,,,15.25,,,,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.362546,-103.391792,40.380081,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.400000,-103.391777,40.380089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.28,-10.56,-75.33,,-4.80,-0.25,5.63,9.19,,,,,,TM2,,9.81,,19.50,16QAM,,16QAM,17.87,13.33,,,,,13.04,0.00,,,,,17.87,13.33,,,13.04,0.00,,,,,0.394,0.346,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.500000,-103.391747,40.380112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.52,-9.88,-75.15,,,-1.00,7.43,8.39,,,,,,TM2,,11.90,,20.13,16QAM,,16QAM,20.86,18.13,,,,,0.00,0.00,,,,,20.86,18.13,,,0.00,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441
2022-08-11 17:10:12.600000,-103.391708,40.380131,-103.391710,40.380130,16:10:13,53,136,136.00,37.78,1,2,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.88,-10.46,-75.23,21.56,-6.62,0.37,4.60,7.78,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379,0.352,23717,21991,
2022-08-11 17:10:12.620923,-103.391701,40.380135,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.700000,-103.391670,40.380154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.38,-10.67,-75.41,,,7.96,4.42,8.30,,,,,,TM2,,9.26,,20.22,QPSK,,16QAM,25.35,17.67,,,,,4.35,0.00,,,,,25.35,17.67,,,4.35,0.00,,,,,0.364,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.800000,-103.391640,40.380173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.13,-10.73,-75.20,,,0.31,5.75,8.57,,,,,,TM2,,9.55,,18.64,QPSK,,16QAM,16.09,15.50,,,,,0.00,14.29,,,,,16.09,15.50,,,0.00,14.29,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.885315,-103.391609,40.380192,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:12.900000,-103.391602,40.380196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-101.56,-10.47,-73.80,,,0.05,8.70,10.00,,,,,,TM2,,,,17.83,,,16QAM,,24.50,,,,,,0.00,,,,,,24.50,,,,0.00,,,,,0.396,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.000000,-103.391571,40.380215,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,135,Band 2,850,18850,10,10,-101.40,-9.13,-74.46,,-6.52,1.19,5.87,9.05,,,,,,TM2,2x4,11.35,,,16QAM,,,19.74,,5.63,5.63,0.00,2.03,4.35,10.00,0.672,0.472,0.622,0.423,19.74,,5.63,2.03,4.35,10.00,0.672,0.472,0.622,0.423,,,,0.375,20,NonCA,,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351
2022-08-11 17:10:13.100000,-103.391533,40.380234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-104.31,-10.29,-77.04,20.67,,1.50,5.67,8.52,,,,,,TM2,,9.25,,20.20,QPSK,,16QAM,20.85,18.18,,,,,0.00,0.00,,,,,20.85,18.18,,,0.00,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,0.374,23173,23382,
2022-08-11 17:10:13.200000,-103.391495,40.380257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-105.85,-10.92,-77.94,,-5.89,2.70,3.27,7.33,,,,,,TM2,,,,17.29,,,16QAM,,25.13,,,,,,14.29,,,,,,25.13,,,,14.29,,,,,0.465,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.300000,-103.391464,40.380276,,,,,,,,,,,8,21.000,285.000,21.000,10,70.000,25.000,21.000,18,17.000,149.000,24.000,23,47.000,80.000,38.000,,,,,,135,Band 2,850,18850,10,10,-110.81,-12.75,-80.50,,,8.24,0.68,6.91,1,100.00,0.00,0.00,0.00,TM2,,8.52,,11.75,QPSK,,QPSK,25.39,24.67,,,,,4.35,17.65,,,,,25.39,24.67,,,4.35,17.65,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.400000,-103.391426,40.380299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-109.22,-14.00,-77.66,,-1.58,7.31,0.58,6.32,,,,,,TM2,,7.05,,10.26,QPSK,,16QAM,25.27,23.11,,,,,33.33,0.00,,,,,28.92,24.07,,,33.33,0.00,,,,,0.395,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.500000,-103.391396,40.380318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-108.13,-12.65,-78.06,21.98,,7.74,2.03,5.76,,,,,,TM2,,5.27,,15.18,QPSK,,16QAM,32.70,15.55,,,,,13.04,0.00,,,,,32.70,15.55,,,13.04,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.705
2022-08-11 17:10:13.600000,-103.391357,40.380341,-103.391360,40.380340,16:10:14,52,136,136.00,37.78,1,2,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-105.42,-12.31,-75.60,,-0.88,4.95,3.90,7.00,1,100.00,0.00,0.00,0.00,TM2,,3.91,,16.20,QPSK,,16QAM,40.17,18.55,,,,,0.00,38.46,,,,,40.17,18.90,,,0.00,38.46,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,0.379,32244,23763,
2022-08-11 17:10:13.634109,-103.391342,40.380348,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.700000,-103.391319,40.380363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-101.13,-9.34,-74.61,,,0.89,6.16,7.18,,,,,,TM2,,5.49,,19.00,QPSK,,16QAM,34.97,21.60,,,,,0.00,0.00,,,,,34.68,21.60,,,0.00,0.00,,,,,0.724,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.800000,-103.391289,40.380383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-101.50,-10.40,-73.88,,-3.70,1.79,6.33,7.95,,,,,,TM2,,,,20.63,,,16QAM,,15.00,,,,,,0.00,,,,,,15.00,,,,0.00,,,,,,0.387,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:13.900000,-103.391251,40.380405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-101.85,-9.60,-75.25,,,2.88,7.30,9.38,1,100.00,0.00,0.00,0.00,TM2,,8.00,,,QPSK,,,29.87,,,,,,0.00,0.00,,,,,29.87,,,,0.00,0.00,,,,,0.556,,0.000,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:14.000000,-103.391212,40.380424,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,135,Band 2,850,18850,10,10,-102.66,-10.30,-75.36,,,2.33,7.02,8.22,,,,,,TM2,2x4,11.24,,20.75,16QAM,,16QAM,16.76,14.00,2.15,2.15,0.00,1.28,0.00,11.11,0.507,0.447,0.500,0.435,16.76,14.00,2.15,1.28,0.00,11.11,0.507,0.447,0.500,0.435,,,,0.379,20,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377
2022-08-11 17:10:14.100000,-103.391174,40.380447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.48,-9.61,-75.89,,,3.26,7.45,8.22,1,100.00,0.00,0.00,0.00,TM2,,,,20.36,,,16QAM,,16.82,,,,,,0.00,,,,,,16.82,,,,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,0.368,34014,22929,
2022-08-11 17:10:14.200000,-103.391144,40.380466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.44,-10.51,-74.96,20.28,-5.98,3.33,6.73,8.95,,,,,,TM2,,10.39,,20.91,16QAM,,16QAM,24.00,11.09,,,,,0.00,0.00,,,,,24.00,11.09,,,0.00,0.00,,,,,0.385,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:14.300000,-103.391106,40.380486,,,,,,,,,,,8,21.000,285.000,24.000,10,70.000,25.000,18.000,18,17.000,149.000,21.000,23,47.000,80.000,38.000,,,,,,135,Band 2,850,18850,10,10,-102.54,-9.44,-76.13,,,-0.27,7.87,10.20,,,,,,TM2,,12.13,,18.86,16QAM,,16QAM,5.38,19.14,,,,,0.00,0.00,,,,,5.38,19.14,,,0.00,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:14.400000,-103.391068,40.380508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.31,-10.38,-74.95,20.14,,2.10,4.90,10.13,1,100.00,0.00,0.00,0.00,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.483,,0.000,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:14.500000,-103.391037,40.380527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.93,-10.31,-75.63,,-6.51,3.64,6.00,9.58,,,,,,TM2,,14.60,,19.80,16QAM,,16QAM,16.91,15.45,,,,,13.04,0.00,,,,,16.91,15.45,,,13.04,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391
2022-08-11 17:10:14.600000,-103.390999,40.380550,-103.391000,40.380550,16:10:15,53,136,136.00,38.45,1,2,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.22,-10.73,-75.50,,,0.93,6.30,10.58,1,100.00,0.00,0.00,0.00,TM2,,15.20,,,16QAM,,,10.36,,,,,,9.09,0.00,,,,,10.36,,,,9.09,0.00,,,,,,,,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,0.370,26024,23100,
2022-08-11 17:10:14.700000,-103.390961,40.380569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-102.88,-10.56,-75.31,,,0.74,6.06,10.65,,,,,,TM2,,,,19.00,,,16QAM,,17.67,,,,,,0.00,,,,,,17.67,,,,0.00,,,,,0.349,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:14.800000,-103.390930,40.380589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.13,-10.77,-75.36,,-6.52,1.71,5.50,10.11,,,,,,TM2,,16.58,,18.83,16QAM,,16QAM,13.78,19.33,,,,,13.64,0.00,,,,,13.78,19.33,,,13.64,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:14.900000,-103.390892,40.380611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.03,-11.11,-74.94,,,0.26,4.95,10.22,,,,,,TM2,,15.25,,16.88,16QAM,,16QAM,11.94,25.25,,,,,21.43,0.00,,,,,11.94,25.25,,,21.43,0.00,,,,,0.395,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.000000,-103.390854,40.380630,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,135,Band 2,850,18850,10,10,-102.96,-10.69,-75.28,,,1.73,5.28,8.65,,,,,,TM2,2x4,,,19.57,,,16QAM,,19.00,5.71,5.71,0.00,1.90,,0.00,0.692,0.508,0.603,0.458,,19.00,5.71,1.90,,0.00,0.692,0.508,0.603,0.458,,,,0.359,20,NonCA,NonCA,Band 2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577
2022-08-11 17:10:15.100000,-103.390823,40.380650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.38,-10.75,-75.65,,-5.58,2.10,4.30,9.68,,,,,,TM2,,12.80,,,16QAM,,,13.87,,,,,,17.39,0.00,,,,,13.87,,,,17.39,0.00,,,,,,,,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374,0.358,23359,22374,
2022-08-11 17:10:15.200000,-103.390785,40.380669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.41,-12.69,-73.28,21.10,,-1.21,1.77,7.77,,,,,,TM2,,13.13,,20.29,16QAM,,16QAM,12.96,18.57,,,,,26.09,0.00,,,,,12.96,18.46,,,26.09,0.00,,,,,0.410,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.300000,-103.390747,40.380688,,,,,,,,,,,8,21.000,285.000,23.000,10,70.000,25.000,18.000,18,17.000,149.000,23.000,23,47.000,80.000,38.000,,,,,,135,Band 2,850,18850,10,10,-103.75,-13.44,-73.31,,-5.80,0.85,0.10,8.05,,,,,,TM2,,12.00,,19.67,16QAM,,16QAM,26.96,6.50,,,,,30.43,0.00,,,,,26.96,6.50,,,30.43,0.00,,,,,,0.379,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.400000,-103.390709,40.380711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-104.84,-12.36,-75.13,,,0.50,3.28,8.68,,,,,,TM2,,11.64,,20.29,16QAM,,16QAM,25.70,17.14,,,,,8.70,0.00,,,,,25.70,17.14,,,8.70,0.00,,,,,0.695,,0.000,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.500000,-103.390678,40.380730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.81,-12.63,-72.94,,-5.78,1.79,1.70,8.14,,,,,,TM2,,9.25,,18.00,QPSK,,16QAM,14.10,21.67,,,,,20.00,0.00,,,,,14.10,21.67,,,20.00,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394
2022-08-11 17:10:15.600000,-103.390640,40.380749,-103.390640,40.380750,16:10:16,52,135,135.00,37.78,1,2,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-103.33,-12.39,-72.95,,,-0.45,0.12,5.64,,,,,,TM2,,8.81,,21.00,QPSK,,16QAM,20.70,11.07,,,,,31.82,0.00,,,,,20.70,13.42,,,31.82,0.00,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621,0.369,38839,23070,
2022-08-11 17:10:15.700000,-103.390602,40.380772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-105.13,-13.29,-74.00,21.13,-6.16,1.19,0.37,6.10,,,,,,TM2,,,,,,,,,,,,,,,25.00,,,,,,,,,,25.00,,,,,0.545,,0.000,,20,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.744911,-103.390587,40.380779,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.800000,-103.390572,40.380791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Band 2,850,18850,10,10,-105.31,-15.45,-71.63,,-4.24,1.62,-3.85,4.75,,,,,,TM2,,3.20,,18.33,QPSK,,16QAM,37.55,22.11,,,,,0.00,18.18,,,,,37.70,22.11,,,0.00,18.18,,,,,,,,,20,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:10:15.861264,-103.390549,40.380802,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
