TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 12:30:08.800000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-104.37,-15.41,-70.21,,11.46,5.27,2.99,6.71,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.80,8.47,13.32,16QAM,16QAM,16QAM,6.06,15.15,,,,,0.00,5.88,,,,,76.01,15.15,,,1.89,5.88,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.78,-14.38,-73.48,9.19,10.20,2.80,1,66.67,33.33,0.00,0.00,TM4,3,,15.71,64QAM,60.71,,,,5.26,,,365,Band 71,68661,133197,5,-106.10,-13.51,-78.60,10.89,8.75,7.25,2,0.00,100.00,0.00,0.00,TM4,13,,10.33,10.41,16QAM,16QAM,9.53,,,,2.86,,,,,,,
2022-08-12 12:30:08.900000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.52,-15.42,-69.35,22.86,12.26,9.19,2.45,6.00,6.40,2,0.00,100.00,0.00,0.00,TM4,10,,7.23,8.30,11.92,16QAM,16QAM,16QAM,8.00,18.60,,,,,0.00,7.41,,,,,48.97,18.13,,,3.57,7.41,,,,,4.043,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.45,-14.17,-73.10,9.45,10.40,2.80,1,60.00,40.00,0.00,0.00,TM4,3,,10.00,16QAM,41.71,,,,3.70,,,365,Band 71,68661,133197,5,-105.71,-13.53,-78.18,11.23,9.43,8.14,2,0.00,100.00,0.00,0.00,TM4,13,,13.73,12.20,64QAM,64QAM,7.73,,,,9.52,,,,,,,
2022-08-12 12:30:09.000000,-95.804047,41.260700,,,,,,,,,,,11,17.000,89.000,26.000,18,35.000,294.000,30.000,23,13.000,234.000,33.000,25,14.000,217.000,27.000,LTE(3CA),,,,LTE Qualcomm,233,Band 2,1123,19123,15,15,-103.73,-15.48,-69.48,,,7.56,1.88,6.00,6.75,2,0.00,100.00,0.00,0.00,TM4,10,4x4,7.04,6.92,11.29,16QAM,16QAM,16QAM,6.24,19.48,1.77,1.77,1.10,6.14,0.00,0.00,0.797,0.503,0.760,0.448,68.87,18.35,11.40,6.14,4.00,0.00,5.933,0.503,5.353,0.448,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,0.00,479,Band 66,66786,132322,20,20,-107.66,-15.25,-72.34,8.22,10.00,3.50,2,50.00,50.00,0.00,0.00,TM4,3,4x4,15.09,64QAM,52.73,7.98,7.98,3.13,6.25,4.289,3.831,365,Band 71,68661,133197,5,-105.91,-13.53,-78.41,10.95,8.50,7.00,2,0.00,100.00,0.00,0.00,TM4,13,4x2,9.50,8.60,16QAM,16QAM,9.75,1.65,1.64,1.15,9.09,0.847,0.763,,,,,4.061
2022-08-12 12:30:09.100000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.99,-15.53,-69.61,22.92,11.52,7.65,2.57,6.11,6.44,2,0.00,100.00,0.00,0.00,TM4,10,,6.38,9.94,9.89,16QAM,16QAM,QPSK,6.35,25.39,,,,,4.00,0.00,,,,,62.41,23.84,,,6.42,0.00,,,,,3.871,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.67,-14.25,-73.24,7.84,9.63,2.50,1,62.50,37.50,0.00,0.00,TM4,3,,14.35,64QAM,47.76,,,,8.33,,,365,Band 71,68661,133197,5,-105.57,-13.76,-77.83,10.71,8.00,6.44,2,0.00,100.00,0.00,0.00,TM4,13,,10.67,8.71,16QAM,16QAM,7.89,,,,8.57,,,,,,,
2022-08-12 12:30:09.200000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.75,-15.45,-69.53,,,7.27,3.90,6.63,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.80,10.75,10.75,16QAM,16QAM,QPSK,5.83,23.76,,,,,7.27,20.00,,,,,75.25,21.29,,,4.50,20.00,,,,,,,,0.416,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.98,-14.80,-73.00,9.82,9.57,2.86,1,57.14,42.86,0.00,0.00,TM4,3,,11.12,16QAM,55.53,,,,0.00,,,365,Band 71,68661,133197,5,-105.27,-13.71,-77.57,10.93,7.29,6.43,2,0.00,100.00,0.00,0.00,TM4,13,,11.00,9.25,64QAM,16QAM,10.40,,,,3.70,,,,,,,
2022-08-12 12:30:09.300000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.48,-14.86,-69.80,22.83,11.50,8.49,4.11,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.88,8.33,11.77,16QAM,16QAM,16QAM,6.24,17.86,,,,,0.00,8.33,,,,,62.30,17.58,,,1.61,8.33,,,,,,0.427,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.64,-14.27,-73.33,9.96,10.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,14.91,64QAM,48.36,,,,8.33,,,365,Band 71,68661,133197,5,-105.22,-13.48,-77.77,10.49,7.60,7.20,2,0.00,100.00,0.00,0.00,TM4,13,,6.60,8.83,16QAM,16QAM,7.60,,,,0.00,,,,,,,
2022-08-12 12:30:09.400000,-95.804047,41.260700,-95.804050,41.260700,12:30:09,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.15,-14.71,-69.71,,11.37,7.23,3.94,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.32,9.22,8.33,16QAM,16QAM,QPSK,6.84,22.36,,,,,0.00,5.26,,,,,83.07,22.02,,,4.27,5.26,,,,,4.308,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.54,-14.53,-72.96,9.44,9.20,5.00,2,20.00,80.00,0.00,0.00,TM4,6,,12.23,64QAM,65.64,,,,3.33,,,365,Band 71,68661,133197,5,-105.24,-14.07,-77.17,9.16,8.17,5.50,2,16.67,83.33,0.00,0.00,TM4,13,,9.79,8.58,16QAM,16QAM,11.32,,,,10.53,,,4.170,0.349,387268,32416,
2022-08-12 12:30:09.500000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.10,-14.25,-69.94,22.96,,7.12,4.57,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.83,12.38,9.00,16QAM,64QAM,QPSK,5.20,21.05,,,,,0.00,7.69,,,,,52.08,21.05,,,1.19,7.69,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.32,-13.54,-73.59,11.26,10.00,4.00,2,33.33,66.67,0.00,0.00,TM4,6,,12.62,64QAM,36.92,,,,4.35,,,365,Band 71,68661,133197,5,-105.29,-13.21,-78.13,10.50,7.83,7.83,2,0.00,100.00,0.00,0.00,TM4,13,,9.40,9.75,16QAM,64QAM,10.30,,,,0.00,,,,,,,4.115
2022-08-12 12:30:09.600000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-102.91,-14.71,-69.45,,11.40,11.04,4.75,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.68,13.07,9.10,16QAM,64QAM,QPSK,4.47,19.71,,,,,4.08,5.26,,,,,60.91,19.10,,,7.34,5.26,,,,,4.035,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.06,-14.52,-72.55,8.23,11.11,1.33,1,77.78,22.22,0.00,0.00,TM4,3,,15.85,64QAM,44.40,,,,6.90,,,365,Band 71,68661,133197,5,-105.30,-13.98,-77.34,8.37,6.71,6.57,2,0.00,100.00,0.00,0.00,TM4,13,,9.38,8.80,16QAM,16QAM,12.75,,,,12.90,,,,,,,
2022-08-12 12:30:09.700000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.48,-14.01,-70.73,,,13.38,3.63,6.43,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.15,11.09,10.21,16QAM,64QAM,QPSK,5.08,24.05,,,,,0.00,0.00,,,,,67.54,24.05,,,1.59,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.76,-13.48,-74.13,9.04,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,17.20,256QAM,52.00,,,,10.00,,,365,Band 71,68661,133197,5,-105.89,-12.40,-79.51,5.31,6.50,4.50,2,12.50,87.50,0.00,0.00,TM4,13,,8.00,8.17,16QAM,16QAM,11.00,,,,0.00,,,,,,,
2022-08-12 12:30:09.800000,-95.804047,41.260700,,,,,,,,,,,11,17.000,89.000,25.000,18,35.000,294.000,32.000,23,13.000,234.000,33.000,25,14.000,217.000,25.000,,,,,,233,Band 2,1123,19123,15,15,-103.31,-14.03,-70.55,22.86,12.06,10.10,4.30,6.71,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.13,11.13,5.63,16QAM,64QAM,QPSK,5.81,26.44,,,,,2.13,17.24,,,,,58.50,26.61,,,7.61,17.24,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.91,-15.25,-72.66,8.70,10.29,1.43,1,71.43,28.57,0.00,0.00,TM4,3,,17.89,64QAM,41.89,,,,9.09,,,365,Band 71,68661,133197,5,-105.39,-11.70,-79.72,3.68,9.50,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,11.76,7.67,64QAM,16QAM,11.06,,,,17.39,,,3.956,0.354,198781,17809,
2022-08-12 12:30:09.900000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-102.53,-13.76,-70.01,,,10.15,4.61,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,10.38,13.56,6.57,64QAM,64QAM,QPSK,4.47,31.87,,,,,10.00,3.57,,,,,62.51,31.18,,,8.16,3.57,,,,,4.199,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.81,-14.19,-73.57,9.17,10.13,2.00,1,62.50,37.50,0.00,0.00,TM4,3,,13.32,64QAM,40.21,,,,6.25,,,365,Band 71,68661,133197,5,-104.65,-12.52,-78.15,3.11,9.88,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,11.63,,64QAM,,17.06,,,,6.25,,,,,,,
2022-08-12 12:30:10.000000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,233,Band 2,1123,19123,15,15,-102.36,-14.57,-69.01,23.00,12.34,7.01,4.46,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,8.27,13.64,7.68,64QAM,64QAM,QPSK,4.46,27.71,2.18,2.15,1.61,7.95,2.70,9.09,0.976,0.583,0.922,0.457,59.03,27.07,11.01,7.95,3.13,9.09,5.962,0.583,5.391,0.457,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,0.00,479,Band 66,66786,132322,20,20,-107.46,-13.41,-73.95,9.16,11.00,1.71,1,71.43,28.57,0.00,0.00,TM4,3,4x4,17.18,64QAM,43.64,6.97,6.74,3.40,7.14,4.193,3.754,365,Band 71,68661,133197,5,-104.55,-13.49,-77.09,3.60,9.75,0.00,1,100.00,0.00,0.00,0.00,TM4,13,4x2,11.23,,64QAM,,10.92,1.85,1.85,0.76,0.00,0.793,0.714,,,,,3.925
2022-08-12 12:30:10.100000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-102.63,-15.29,-68.62,22.82,,11.70,4.04,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.69,10.78,9.21,16QAM,16QAM,QPSK,5.58,13.48,,,,,11.86,23.53,,,,,56.71,13.40,,,11.46,23.53,,,,,4.162,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.68,-14.60,-73.04,8.53,10.67,0.67,1,88.89,11.11,0.00,0.00,TM4,3,,15.16,64QAM,48.63,,,,12.50,,,365,Band 71,68661,133197,5,-105.14,-14.04,-77.12,4.26,10.13,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,14.69,,64QAM,,12.69,,,,7.69,,,,,,,
2022-08-12 12:30:10.200000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-102.80,-15.48,-68.58,,12.48,14.18,3.94,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.74,6.67,6.04,16QAM,16QAM,QPSK,6.96,25.30,,,,,0.00,8.70,,,,,78.93,25.31,,,3.33,8.70,,,,,,,,0.415,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.84,-14.94,-72.79,8.10,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,15.69,64QAM,54.46,,,,0.00,,,365,Band 71,68661,133197,5,-105.34,-14.28,-77.09,4.82,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,13.45,,64QAM,,17.36,,,,18.18,,,4.063,0.382,204652,19233,
2022-08-12 12:30:10.300000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.03,-15.77,-68.52,22.90,,7.14,3.54,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.53,8.35,9.39,16QAM,16QAM,QPSK,6.84,20.35,,,,,0.00,0.00,,,,,82.68,19.64,,,6.67,0.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.21,-12.62,-74.80,8.43,11.13,0.75,1,87.50,12.50,0.00,0.00,TM4,3,,15.47,64QAM,60.50,,,,16.67,,,365,Band 71,68661,133197,5,-105.57,-14.67,-76.91,6.74,9.71,0.86,1,87.50,12.50,0.00,0.00,TM4,13,,12.33,8.00,64QAM,16QAM,13.00,,,,17.65,,,,,,,
2022-08-12 12:30:10.400000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-103.06,-16.20,-68.10,,11.68,10.01,2.67,6.88,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.09,8.33,5.40,16QAM,16QAM,QPSK,8.11,29.24,,,,,3.77,25.93,,,,,46.73,29.07,,,5.00,25.93,,,,,3.811,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.18,-15.03,-72.98,11.42,9.75,3.50,2,50.00,50.00,0.00,0.00,TM4,10,,17.00,256QAM,39.00,,,,5.00,,,365,Band 71,68661,133197,5,-105.98,-14.82,-77.19,9.45,9.17,3.00,2,50.00,50.00,0.00,0.00,TM4,13,,9.53,4.63,64QAM,QPSK,11.32,,,,7.41,,,,,,,
2022-08-12 12:30:10.500000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-102.19,-15.96,-67.45,22.94,,7.67,3.95,6.70,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,6.56,9.11,6.07,16QAM,16QAM,QPSK,9.57,26.94,,,,,4.44,11.76,,,,,53.67,25.92,,,4.94,11.76,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.60,-14.10,-73.27,11.31,8.11,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,10.89,64QAM,37.20,,,,5.56,,,365,Band 71,68661,133197,5,-100.53,-13.94,-71.91,8.65,7.67,7.56,2,0.00,100.00,0.00,0.00,TM4,13,,8.50,8.88,64QAM,16QAM,6.90,,,,5.56,,,,,,,4.081
2022-08-12 12:30:10.600000,-95.804047,41.260700,-95.804050,41.260700,12:30:09,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-101.56,-15.06,-67.72,23.00,,9.71,3.78,6.43,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.46,7.81,6.81,16QAM,16QAM,QPSK,8.33,25.71,,,,,0.00,0.00,,,,,57.95,25.51,,,2.44,0.00,,,,,4.007,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.36,-12.97,-73.77,12.95,8.50,6.00,2,16.67,83.33,0.00,0.00,TM4,10,,12.58,64QAM,36.00,,,,4.17,,,365,Band 71,68661,133197,5,-96.48,-10.72,-71.80,7.20,8.67,3.50,2,50.00,50.00,0.00,0.00,TM4,15,,6.27,8.57,QPSK,16QAM,13.73,,,,5.56,,,3.719,0.371,209683,20936,
2022-08-12 12:30:10.700000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-101.81,-15.56,-67.49,,11.82,11.14,3.74,7.08,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.11,9.00,6.42,16QAM,16QAM,QPSK,6.00,27.88,,,,,0.00,9.76,,,,,66.85,27.96,,,1.98,9.76,,,,,,0.428,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-108.25,-13.59,-74.58,12.04,8.80,9.10,2,0.00,100.00,0.00,0.00,TM4,10,,12.94,64QAM,49.18,,,,6.67,,,365,Band 71,68661,133197,5,-100.71,-13.85,-72.87,9.29,7.00,8.90,2,0.00,100.00,0.00,0.00,TM4,13,,6.38,8.69,16QAM,16QAM,15.56,,,,0.00,,,,,,,
2022-08-12 12:30:10.800000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-101.81,-16.51,-66.45,22.80,,7.97,1.71,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.16,7.11,3.78,16QAM,16QAM,QPSK,6.27,31.16,,,,,1.82,5.00,,,,,63.92,28.79,,,3.48,5.00,,,,,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-107.10,-13.14,-73.91,11.73,7.45,7.36,2,0.00,100.00,0.00,0.00,TM4,10,,11.59,64QAM,38.74,,,,8.82,,,365,Band 71,68661,133197,5,-103.17,-15.33,-73.64,7.64,7.00,6.09,2,18.18,81.82,0.00,0.00,TM4,13,,6.08,9.23,16QAM,16QAM,14.23,,,,0.00,,,,,,,
2022-08-12 12:30:10.900000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1123,19123,15,15,-101.85,-16.58,-66.51,22.94,,11.51,1.24,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.69,9.29,5.90,16QAM,16QAM,QPSK,6.77,22.09,,,,,9.30,9.52,,,,,83.29,22.38,,,9.46,9.52,,,,,4.054,,0.000,,46335,3CA,NonCA,Band 2+Band 66+Band 71,,479,Band 66,66786,132322,20,20,-105.87,-13.33,-72.42,13.26,8.00,7.63,2,0.00,100.00,0.00,0.00,TM4,10,,12.44,64QAM,61.33,,,,6.25,,,365,Band 71,68661,133197,5,-104.45,-14.47,-75.55,6.27,7.00,4.00,2,37.50,62.50,0.00,0.00,TM4,13,,11.31,10.00,64QAM,64QAM,15.54,,,,13.33,,,,,,,
2022-08-12 12:30:11.000000,-95.804047,41.260700,,,,,,,,,,,11,17.000,89.000,24.000,18,35.000,294.000,32.000,23,13.000,234.000,32.000,25,14.000,217.000,23.000,LTE(3CA),,,,LTE Qualcomm,233,Band 2,1123,19123,15,15,-101.73,-16.69,-66.22,,11.86,9.90,1.28,7.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,7.00,8.45,8.17,16QAM,16QAM,QPSK,5.92,24.47,2.25,2.22,1.62,5.91,0.00,5.56,0.959,0.491,0.885,0.441,44.35,24.27,10.75,5.91,6.33,5.56,6.166,0.491,5.510,0.441,,,,,46335,3CA,NonCA,Band 2+Band 66+Band 71,0.00,479,Band 66,66786,132322,20,20,-105.75,-12.50,-73.19,12.32,9.20,9.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,14.10,64QAM,45.20,6.85,6.85,5.34,15.79,4.572,4.050,365,Band 71,68661,133197,5,-104.69,-13.44,-76.38,7.30,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,13,4x2,6.83,7.90,16QAM,16QAM,13.15,1.65,1.65,0.39,8.33,0.635,0.576,,,,,3.975
