,TIME_STAMP,Lon,Lat,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
176,2022-08-14 11:18:16.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.16,-12.91,-61.47,22.14,,-14.87,7.25,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,5.75,14.5,,QPSK,64QAM,,11.75,,,,,,0.0,,,,,,11.75,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
177,2022-08-14 11:18:17.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.69,-13.69,-61.23,,-2.04,-22.7,5.53,9.0,5.33,2.0,25.0,75.0,0.0,0.0,TM4,13.0,4x2,,,,,,,,,0.06,0.06,0.01,0.05,,,0.007,0.019,0.007,0.018,,,0.06,0.05,,,0.007,0.019,0.007,0.018,0.002,0.003,0.0,,21528.0,NonCA,,Band 2,,,,,0.003
178,2022-08-14 11:18:17.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.72,-12.16,-62.84,,,-16.5,4.2,7.75,4.5,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
179,2022-08-14 11:18:17.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.71,-11.69,-63.1,,,-14.89,5.27,8.5,3.0,2.0,50.0,50.0,0.0,0.0,TM4,13.0,,6.67,7.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
180,2022-08-14 11:18:17.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.59,-13.47,-62.41,,,-19.94,5.05,7.67,3.67,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
181,2022-08-14 11:18:17.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.31,-13.77,-62.79,,,-16.26,5.7,10.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
182,2022-08-14 11:18:17.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.88,-13.79,-62.33,,,-11.04,3.37,8.8,2.2,1.0,60.0,40.0,0.0,0.0,TM4,3.0,,3.25,,14.38,QPSK,,16QAM,4.0,3.0,,,,,0.0,,,,,,4.0,3.0,,,0.0,,,,,,0.002,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,0.002
183,2022-08-14 11:18:17.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.04,-13.6,-61.29,,,-11.84,3.63,9.0,2.0,1.0,66.67,33.33,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
184,2022-08-14 11:18:17.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.66,-15.25,-60.59,,,-18.85,4.2,9.33,2.0,1.0,66.67,33.33,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
185,2022-08-14 11:18:17.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.13,-14.35,-62.0,,,-21.63,2.93,9.33,2.33,1.0,75.0,25.0,0.0,0.0,TM4,10.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
186,2022-08-14 11:18:17.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.0,-13.85,-62.13,,,-16.28,2.63,9.5,1.75,1.0,66.67,33.33,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
187,2022-08-14 11:18:18.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.04,-15.02,-60.08,,-1.58,-18.65,3.63,6.0,5.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,15.0,,,64QAM,,3.43,0.06,0.06,0.01,0.06,,0.0,0.005,0.027,0.005,0.025,,3.43,0.06,0.06,,0.0,0.005,0.027,0.005,0.025,0.002,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,0.003
188,2022-08-14 11:18:18.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.0,-13.81,-61.44,,,-14.53,4.07,6.0,6.25,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,33.33,,,,,4.0,,,,0.0,33.33,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
189,2022-08-14 11:18:18.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.58,-14.73,-59.15,21.57,,-21.94,5.27,6.67,7.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
190,2022-08-14 11:18:18.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.38,-11.81,-62.78,,-1.0,-13.38,6.6,8.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
191,2022-08-14 11:18:18.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.63,-12.69,-60.97,,,-20.41,6.85,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
192,2022-08-14 11:18:18.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.13,-12.15,-61.04,,,-16.66,8.9,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.0,,21528.0,NonCA,,Band 2,,,,,0.002
193,2022-08-14 11:18:18.517360,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022-08-14 11:18:18.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.06,-12.28,-61.06,,,-21.17,8.4,8.33,9.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
195,2022-08-14 11:18:18.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.81,-11.56,-61.38,,,-4.1,8.72,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,3.67,0.0,14.67,QPSK,QPSK,64QAM,4.0,3.38,,,,,0.0,0.0,,,,,4.0,3.38,,,0.0,0.0,,,,,0.004,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,
196,2022-08-14 11:18:18.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.29,-11.67,-60.75,,,-19.0,10.33,9.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
197,2022-08-14 11:18:18.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.25,-9.5,-62.72,,,-16.0,9.65,10.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
198,2022-08-14 11:18:19.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.36,-10.56,-62.22,,,-21.17,9.88,7.25,10.75,2.0,0.0,100.0,0.0,0.0,TM4,2.0,4x2,6.67,,,QPSK,,,4.0,,0.07,0.07,0.01,0.06,0.0,33.33,0.015,0.029,0.011,0.025,4.0,,0.07,0.06,0.0,33.33,0.015,0.029,0.011,0.025,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.003
199,2022-08-14 11:18:19.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.84,-9.56,-63.5,,,-14.38,10.2,10.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
200,2022-08-14 11:18:19.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.13,-10.78,-62.02,,,-21.67,10.73,9.5,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,21528.0,NonCA,,Band 2,,,,,
201,2022-08-14 11:18:19.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.06,-10.5,-62.48,,-2.16,-16.44,11.6,11.0,10.2,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.33,,15.67,QPSK,,64QAM,4.0,3.33,,,,,0.0,0.0,,,,,4.0,3.33,,,0.0,0.0,,,,,,,0.0,0.003,21528.0,NonCA,NonCA,Band 2,0.002,0.003,132.0,198.0,
202,2022-08-14 11:18:19.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.04,-10.31,-64.9,,,-28.5,10.67,11.5,9.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
203,2022-08-14 11:18:19.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.29,-10.6,-63.13,21.74,,-18.03,11.73,11.33,10.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,0.002
204,2022-08-14 11:18:19.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.6,-10.27,-63.92,,-3.65,-14.46,10.47,11.5,8.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,13.2,21.0,,QPSK,64QAM,,4.0,,,,,,28.57,,,,,,4.0,,,,28.57,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
205,2022-08-14 11:18:19.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.97,-10.0,-62.81,,,-17.05,11.75,12.67,7.67,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
206,2022-08-14 11:18:19.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.64,-9.74,-64.03,,,-21.22,9.82,9.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
207,2022-08-14 11:18:19.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.72,-9.09,-65.44,,,-18.02,11.35,10.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,0.003,,,21528.0,NonCA,,Band 2,,,,,
208,2022-08-14 11:18:20.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.92,-10.15,-64.5,,,-17.46,10.47,11.25,9.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,4x2,,,,,,,,,0.07,0.07,0.01,0.05,,33.33,0.009,0.029,0.009,0.023,,,0.07,0.05,,33.33,0.009,0.029,0.009,0.023,,,,,21528.0,NonCA,,Band 2,,,,,0.003
209,2022-08-14 11:18:20.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.73,-10.33,-64.58,,,-20.32,11.67,11.33,9.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,16.13,,,64QAM,,3.45,,,,,,,,,,,,3.45,,,,,,,,,0.002,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,
210,2022-08-14 11:18:20.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.79,-10.15,-64.06,,,-21.3,12.2,11.67,6.0,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,5.25,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
211,2022-08-14 11:18:20.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-94.06,-10.19,-65.19,,,-16.93,12.15,12.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,0.003,21528.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
212,2022-08-14 11:18:20.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-96.0,-11.09,-64.95,,,-21.07,10.18,12.0,3.5,2.0,50.0,50.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
213,2022-08-14 11:18:20.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.46,-11.85,-61.85,,,-19.73,9.3,9.25,6.25,2.0,25.0,75.0,0.0,0.0,TM4,13.0,,8.67,7.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,0.003
214,2022-08-14 11:18:20.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.5,-13.52,-62.69,,-3.38,-19.98,10.83,12.33,4.0,2.0,33.33,66.67,0.0,0.0,TM4,3.0,,,,13.4,,,16QAM,,3.43,,,,,,0.0,,,,,,3.43,,,,0.0,,,,,0.004,,0.0,,21528.0,NonCA,NonCA,Band 2,,,,,
215,2022-08-14 11:18:20.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-95.13,-11.22,-64.41,,,-18.52,7.7,8.67,5.67,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
216,2022-08-14 11:18:20.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-93.45,-11.08,-62.91,21.65,,-11.85,12.02,11.33,8.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
217,2022-08-14 11:18:20.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-91.47,-9.75,-61.91,,-1.2,-13.99,11.75,10.33,10.17,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,6.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
218,2022-08-14 11:18:21.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.73,-10.13,-61.85,,,-27.35,12.07,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.07,0.07,0.0,0.05,,0.0,0.007,0.012,0.007,0.012,,,0.07,0.05,,0.0,0.007,0.012,0.007,0.012,,,,,21528.0,NonCA,,Band 2,,,,,0.002
219,2022-08-14 11:18:21.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-92.06,-10.1,-62.56,,,-17.53,13.3,11.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.33,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,21528.0,NonCA,,Band 2,,,,,
220,2022-08-14 11:18:21.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-88.48,-10.84,-58.7,,,-19.52,14.05,12.0,12.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
221,2022-08-14 11:18:21.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-88.44,-12.38,-57.31,,,-18.43,13.1,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,21528.0,NonCA,,Band 2,0.002,0.002,132.0,132.0,
222,2022-08-14 11:18:21.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.17,-15.38,-55.56,,,-21.41,14.2,12.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,9.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,0.002,0.0,,21528.0,NonCA,,Band 2,,,,,
223,2022-08-14 11:18:21.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.88,-12.81,-57.56,,,-17.8,14.5,12.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,11.22,,,16QAM,,3.14,,,,,,,,,,,,3.14,,,,,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,0.0
224,2022-08-14 11:18:21.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.91,-12.72,-56.69,,,-25.9,12.9,13.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
225,2022-08-14 11:18:21.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.16,-10.3,-60.75,,,-14.27,13.08,12.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
226,2022-08-14 11:18:21.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.31,-10.19,-60.34,,,-27.81,10.7,12.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,21528.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
227,2022-08-14 11:18:21.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.58,-10.8,-58.97,,,-25.75,10.4,10.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,11.5,,,16QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,
228,2022-08-14 11:18:22.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.25,-10.41,-59.97,,,-15.88,13.9,12.5,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.01,0.01,0.0,,,0.0,0.0,0.004,0.0,0.004,,,0.01,,,0.0,0.0,0.004,0.0,0.004,0.0,,0.0,,21528.0,NonCA,,Band 2,,,,,0.0
229,2022-08-14 11:18:22.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-88.58,-10.71,-58.79,19.67,,-26.17,12.87,13.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
230,2022-08-14 11:18:22.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-88.56,-10.66,-59.19,,-4.07,-19.5,10.6,12.75,9.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
231,2022-08-14 11:18:22.286587,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022-08-14 11:18:22.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.69,-10.47,-59.66,,,-22.0,11.0,13.0,9.33,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,2.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,0.0,21528.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
233,2022-08-14 11:18:22.400000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.5,-10.75,-59.19,,,,14.6,12.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
234,2022-08-14 11:18:22.500000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.81,-8.79,-61.5,,,-22.82,13.53,12.33,8.67,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,21528.0,NonCA,,Band 2,,,,,0.0
235,2022-08-14 11:18:22.600000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.04,-13.4,-57.4,,,-19.5,13.8,14.0,10.33,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
236,2022-08-14 11:18:22.700000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.06,-14.22,-56.0,,,-27.4,12.3,13.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
237,2022-08-14 11:18:22.800000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.13,-11.22,-58.38,,,-20.17,11.85,13.0,8.5,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,21528.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
238,2022-08-14 11:18:22.900000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.79,-12.13,-56.96,,,-23.45,12.73,13.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,21528.0,NonCA,,Band 2,,,,,
239,2022-08-14 11:18:23.000000,,,LTE,,,,LTE Qualcomm,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.17,-12.98,-56.23,,,-26.56,12.43,13.67,10.33,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,0.02,,,,0.001,,0.001,,,,0.02,,,,0.001,,0.001,0.0,,0.0,,21528.0,NonCA,,Band 2,,,,,0.0
240,2022-08-14 11:18:23.100000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-89.47,-13.34,-56.72,,,-20.17,12.55,14.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21528.0,NonCA,,Band 2,,,,,
241,2022-08-14 11:18:23.200000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.19,-13.4,-56.88,,,-20.79,9.8,11.67,9.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,11.0,,,QPSK,,2.36,,,,,,,,,,,,2.36,,,,,,,,,,,,,21528.0,NonCA,NonCA,Band 2,,,,,
242,2022-08-14 11:18:23.300000,,,,,,,,34.0,Band 2,675.0,18675.0,15.0,15.0,-90.71,-12.21,-57.83,,,-20.17,7.5,11.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,21528.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
