,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
211,2022-08-15 16:41:44.500000,-72.256081,42.173923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.97,-9.07,-61.1,,,4.35,23.0,15.0,15.0,,,,,,TM4,8.0,,13.33,,18.89,256QAM,,64QAM,4.0,3.11,,,,,0.0,0.0,,,,,4.0,3.11,,,0.0,0.0,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022-08-15 16:41:44.600000,-72.25605,42.173935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.91,-7.73,-62.38,4.96,,3.07,23.63,15.0,15.0,,,,,,TM4,8.0,,,,20.22,,,64QAM,,3.0,,,,,,5.56,,,,,,3.0,,,,5.56,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022-08-15 16:41:44.700000,-72.25602,42.17395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.32,-7.57,-61.9,,,4.5,23.3,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.11,,,64QAM,,3.0,,,,,,11.76,,,,,,3.0,,,,11.76,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
214,2022-08-15 16:41:44.800000,-72.255989,42.173965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.88,-6.24,-62.24,5.38,,3.65,24.23,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,21.16,QPSK,,64QAM,4.0,3.0,,,,,0.0,5.26,,,,,4.0,3.0,,,0.0,5.26,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022-08-15 16:41:44.900000,-72.255959,42.173977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.9,-7.1,-62.01,,,4.59,24.78,15.0,15.0,,,,,,TM4,8.0,,,,22.06,,,64QAM,,3.0,,,,,,5.88,,,,,,3.0,,,,5.88,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2022-08-15 16:41:45.000000,-72.25592,42.173992,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.07,-8.99,-60.92,,,4.54,23.04,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,21.08,,,64QAM,,3.0,0.06,0.06,0.0,0.63,,5.26,0.022,0.477,0.022,0.418,,3.0,0.06,0.63,,5.26,0.022,0.477,0.022,0.418,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022-08-15 16:41:45.100000,-72.25589,42.174004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.14,-8.09,-61.92,5.76,,4.07,23.34,15.0,15.0,,,,,,TM4,8.0,,13.33,,21.0,256QAM,,64QAM,4.0,3.17,,,,,0.0,19.05,,,,,4.0,3.17,,,0.0,19.05,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022-08-15 16:41:45.200000,-72.255859,42.174019,-72.25586,42.17402,17:41:45,58.0,109.0,109.0,30.66,1.0,2.0,,10.0,60.0,315.0,31.0,18.0,27.0,186.0,19.0,23.0,81.0,84.0,33.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.88,-8.18,-61.99,4.95,,3.98,22.88,15.0,15.0,,,,,,TM4,8.0,,,,20.8,,,64QAM,,3.05,,,,,,11.11,,,,,,3.06,,,,11.11,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
219,2022-08-15 16:41:45.300000,-72.255829,42.174034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.59,-10.51,-59.21,,-10.28,4.97,21.5,15.0,15.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,1048.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022-08-15 16:41:45.400000,-72.255798,42.174049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.98,-6.83,-63.03,5.84,,3.07,21.21,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,20.14,QPSK,,64QAM,4.0,3.03,,,,,0.0,8.33,,,,,4.0,3.02,,,0.0,8.33,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2022-08-15 16:41:45.500000,-72.255768,42.174065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-90.39,-8.52,-63.0,,,5.73,23.4,15.0,14.0,,,,,,TM4,8.0,,,,20.44,,,64QAM,,3.05,,,,,,11.11,,,,,,3.05,,,,11.11,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022-08-15 16:41:45.600000,-72.255737,42.17408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.97,-8.38,-62.13,6.4,,4.07,22.74,15.0,14.0,,,,,,TM4,8.0,,,,20.84,,,64QAM,,3.0,,,,,,15.79,,,,,,3.0,,,,15.79,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022-08-15 16:41:45.700000,-72.255707,42.174095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-90.17,-7.82,-62.01,,,5.57,22.63,,,2.0,0.0,100.0,0.0,0.0,TM4,,,13.33,,20.21,256QAM,,64QAM,4.0,3.05,,,,,0.0,12.5,,,,,4.0,3.05,,,0.0,12.5,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
224,2022-08-15 16:41:45.800000,-72.255669,42.17411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.71,-8.73,-61.88,,,3.38,22.16,15.0,15.0,,,,,,TM4,8.0,,,,20.28,,,64QAM,,3.05,,,,,,11.11,,,,,,3.05,,,,11.11,,,,,0.002,0.003,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022-08-15 16:41:45.900000,-72.255638,42.174126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.88,-7.96,-61.81,6.56,,4.81,23.02,15.0,15.0,,,,,,TM4,8.0,,,,20.5,,,64QAM,,3.0,,,,,,11.76,,,,,,3.0,,,,11.76,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2022-08-15 16:41:46.000000,-72.255608,42.174141,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.76,-11.02,-56.38,,,3.04,21.82,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,4x2,6.67,,19.42,QPSK,,64QAM,3.67,3.11,0.07,0.07,0.0,0.64,0.0,5.88,0.019,0.441,0.019,0.396,3.67,3.11,0.07,0.64,0.0,5.88,0.019,0.441,0.019,0.396,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022-08-15 16:41:46.100000,-72.255577,42.174156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-92.98,-12.33,-61.59,5.94,,5.0,20.7,15.0,14.0,,,,,,TM4,8.0,,,,20.74,,,64QAM,,3.0,,,,,,17.65,,,,,,3.0,,,,17.65,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022-08-15 16:41:46.200000,-72.255547,42.174171,-72.25555,42.17417,17:41:46,58.0,111.0,111.0,30.54,1.0,2.0,,10.0,60.0,315.0,30.0,18.0,27.0,186.0,23.0,23.0,81.0,84.0,31.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-96.27,-11.3,-64.8,,,2.67,22.54,15.0,15.0,,,,,,TM4,8.0,,,,20.47,,,64QAM,,3.05,,,,,,8.57,,,,,,3.05,,,,8.57,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
229,2022-08-15 16:41:46.300000,-72.255516,42.174187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-94.72,-9.73,-63.88,,,4.02,23.07,,,2.0,0.0,100.0,0.0,0.0,TM4,,,10.5,,19.6,256QAM,,64QAM,5.0,3.0,,,,,0.0,0.0,,,,,5.0,3.0,,,0.0,0.0,,,,,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022-08-15 16:41:46.400000,-72.255478,42.174202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-93.23,-9.95,-62.76,5.88,,3.76,23.01,15.0,15.0,,,,,,TM4,8.0,,,,20.26,,,64QAM,,3.0,,,,,,10.0,,,,,,3.0,,,,10.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2022-08-15 16:41:46.500000,-72.255447,42.174217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-90.33,-8.88,-62.52,6.13,,5.19,24.32,15.0,15.0,,,,,,TM4,8.0,,,,20.13,,,64QAM,,3.06,,,,,,13.33,,,,,,3.06,,,,13.33,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022-08-15 16:41:46.600000,-72.255417,42.174232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.46,-8.57,-59.0,,-10.71,4.78,22.83,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,20.15,QPSK,,64QAM,4.0,3.0,,,,,0.0,5.41,,,,,4.0,3.0,,,0.0,5.41,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022-08-15 16:41:46.700000,-72.255386,42.174248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.33,-7.23,-60.49,6.92,,6.31,24.48,15.0,15.0,,,,,,TM4,8.0,,,,20.23,,,64QAM,,3.05,,,,,,22.22,,,,,,3.05,,,,22.22,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
234,2022-08-15 16:41:46.800000,-72.255348,42.174259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.34,-7.04,-62.58,,,5.55,23.05,15.0,15.0,,,,,,TM4,8.0,,,,20.22,,,64QAM,,3.0,,,,,,5.56,,,,,,3.0,,,,5.56,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2022-08-15 16:41:46.900000,-72.255318,42.174274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.75,-7.75,-60.88,,,4.98,23.11,15.0,15.0,,,,,,TM4,8.0,,13.33,,20.61,256QAM,,64QAM,4.0,3.0,,,,,0.0,11.76,,,,,4.0,3.0,,,0.0,11.76,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2022-08-15 16:41:47.000000,-72.255287,42.17429,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.14,-8.67,-61.64,6.7,,5.03,23.08,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,0.1,0.09,0.01,0.66,,10.53,0.031,0.443,0.023,0.4,,,0.1,0.66,,10.53,0.031,0.443,0.023,0.4,0.002,,0.002,,1048.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022-08-15 16:41:47.100000,-72.255249,42.174305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-93.49,-10.33,-63.55,,,5.72,23.53,15.0,15.0,,,,,,TM4,8.0,,,,20.8,,,64QAM,,3.0,,,,,,18.92,,,,,,3.0,,,,18.92,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022-08-15 16:41:47.200000,-72.255219,42.17432,-72.25522,42.17432,17:41:47,58.0,113.0,113.0,31.94,1.0,2.0,,10.0,60.0,315.0,30.0,18.0,27.0,186.0,22.0,23.0,81.0,84.0,30.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-92.71,-10.06,-62.52,6.86,,6.33,22.86,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,20.65,QPSK,,64QAM,4.0,3.1,,,,,0.0,5.56,,,,,4.0,3.1,,,0.0,5.56,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
239,2022-08-15 16:41:47.300000,-72.255188,42.174335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-92.72,-10.36,-62.78,,,6.07,21.9,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,20.61,,,64QAM,,3.0,,,,,,5.56,,,,,,3.0,,,,5.56,,,,,0.004,0.003,0.004,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2022-08-15 16:41:47.400000,-72.255157,42.174351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.13,-9.21,-60.1,7.52,,5.12,17.33,15.0,15.0,,,,,,TM4,8.0,,,,20.25,,,64QAM,,3.05,,,,,,5.26,,,,,,3.05,,,,5.26,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022-08-15 16:41:47.500000,-72.255119,42.174366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.12,-8.47,-58.71,,,6.02,23.36,15.0,15.0,,,,,,TM4,8.0,,10.5,,20.72,256QAM,,64QAM,5.0,3.0,,,,,0.0,0.0,,,,,5.0,3.0,,,0.0,0.0,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022-08-15 16:41:47.600000,-72.255089,42.174381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-91.24,-9.39,-62.33,,,5.59,24.01,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,19.29,,,64QAM,,3.11,,,,,,10.53,,,,,,3.11,,,,10.53,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022-08-15 16:41:47.700000,-72.255058,42.174393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-90.75,-9.79,-61.93,7.22,,6.69,23.6,15.0,15.0,,,,,,TM4,8.0,,,,20.53,,,64QAM,,3.0,,,,,,10.0,,,,,,3.0,,,,10.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
244,2022-08-15 16:41:47.800000,-72.255028,42.174408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.57,-9.74,-60.06,8.42,,5.37,23.2,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,12.0,20.11,256QAM,64QAM,64QAM,4.33,3.1,,,,,33.33,15.79,,,,,4.33,3.1,,,33.33,15.79,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2022-08-15 16:41:47.900000,-72.254997,42.174423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.13,-8.54,-60.13,,-8.61,5.1,23.4,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,20.32,,,64QAM,,3.0,,,,,,2.86,,,,,,3.0,,,,2.86,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022-08-15 16:41:48.000000,-72.254959,42.174438,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.52,-8.16,-58.85,7.2,,5.65,23.09,15.0,15.0,,,,,,TM4,8.0,4x4,,,19.9,,,64QAM,,3.1,0.07,0.07,0.0,0.69,,11.76,0.021,0.448,0.021,0.394,,3.1,0.07,0.69,,11.76,0.021,0.448,0.021,0.394,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022-08-15 16:41:48.100000,-72.254929,42.174454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.25,-7.99,-58.74,,,4.24,25.82,15.0,15.0,,,,,,TM4,8.0,,10.0,,20.94,256QAM,,64QAM,4.0,3.0,,,,,0.0,11.76,,,,,4.0,3.0,,,0.0,11.76,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
