,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
245,2022-08-12 14:06:07.700000,-95.903572,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.69,-13.34,-65.83,,,11.75,6.68,6.0,6.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,22.75,,,256QAM,,1.27,,,,,,37.5,,,,,,1.27,,,,37.5,,,,,,0.003,,,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022-08-12 14:06:07.800000,-95.903557,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.48,-14.09,-64.47,,,9.67,5.47,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,5.0,6.5,,QPSK,QPSK,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
247,2022-08-12 14:06:07.900000,-95.903542,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.25,-14.36,-64.32,,,8.71,6.39,9.0,0.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2022-08-12 14:06:08.000000,-95.903526,41.13649,-95.90353,41.13649,14:06:08,91.0,49.0,49.0,13.41,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.86,-14.58,-64.26,18.52,,3.0,5.11,9.0,0.0,,,,,,TM4,1.0,4x4,,,,,,,,,0.07,0.07,0.02,0.02,,,0.008,0.016,0.006,0.015,,,0.07,0.02,,,0.008,0.016,0.006,0.015,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2022-08-12 14:06:08.100000,-95.903511,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.23,-14.16,-64.39,,6.24,10.71,6.02,,,1.0,100.0,0.0,0.0,0.0,TM4,,,4.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,0.003,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022-08-12 14:06:08.200000,-95.903488,41.13649,,,,,,,,,,,10.0,19.0,257.0,24.0,18.0,72.0,335.0,29.0,23.0,47.0,269.0,36.0,24.0,8.0,143.0,18.0,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.42,-14.17,-64.51,,,6.0,4.83,9.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2022-08-12 14:06:08.300000,-95.903473,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.01,-14.21,-64.27,,,11.81,7.08,8.5,3.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
252,2022-08-12 14:06:08.400000,-95.903458,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.33,-13.55,-65.05,,,6.0,5.17,,,2.0,0.0,100.0,0.0,0.0,TM4,,,6.67,6.0,,QPSK,QPSK,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2022-08-12 14:06:08.500000,-95.903442,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.76,-13.93,-65.47,,,7.94,4.14,8.0,6.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2022-08-12 14:06:08.600000,-95.903419,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-98.15,-14.65,-65.75,,,14.67,4.49,7.0,5.5,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022-08-12 14:06:08.700000,-95.903404,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.74,-14.74,-64.99,,,9.63,5.44,,,2.0,0.0,100.0,0.0,0.0,TM4,,,3.0,17.0,20.82,QPSK,64QAM,256QAM,4.8,1.64,,,,,28.57,16.67,,,,,4.8,1.64,,,28.57,16.67,,,,,,,,,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2022-08-12 14:06:08.800000,-95.903389,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.95,-13.8,-65.77,,,13.0,5.11,7.0,6.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
257,2022-08-12 14:06:08.900000,-95.903366,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.64,-14.45,-65.23,,,10.14,4.44,8.0,3.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2022-08-12 14:06:09.000000,-95.903351,41.13649,-95.90335,41.13649,14:06:09,91.0,52.0,52.0,15.09,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.75,-14.93,-65.6,,,11.5,3.91,6.0,5.0,,,,,,TM4,10.0,4x4,7.67,3.0,,16QAM,QPSK,,3.0,,0.05,0.05,0.01,0.02,0.0,,0.005,0.014,0.005,0.014,3.0,,0.05,0.02,0.0,,0.005,0.014,0.005,0.014,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2022-08-12 14:06:09.100000,-95.903336,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.84,-15.26,-65.2,,,10.0,4.11,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,19.75,,,64QAM,,1.75,,,,,,0.0,,,,,,1.75,,,,0.0,,,,,0.002,0.003,0.002,0.003,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2022-08-12 14:06:09.200000,-95.90332,41.13649,,,,,,,,,,,10.0,19.0,257.0,24.0,18.0,72.0,335.0,31.0,23.0,47.0,269.0,36.0,24.0,8.0,143.0,24.0,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-98.0,-15.01,-65.55,,,5.0,3.38,9.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2022-08-12 14:06:09.300000,-95.903297,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-98.06,-15.02,-65.64,18.81,,9.13,4.44,9.0,0.0,,,,,,TM4,1.0,,4.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
262,2022-08-12 14:06:09.400000,-95.903282,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.22,-14.83,-63.97,,6.24,9.13,6.21,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2022-08-12 14:06:09.500000,-95.903267,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.35,-13.98,-64.79,,,10.08,5.29,7.67,4.33,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2022-08-12 14:06:09.600000,-95.903252,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.44,-13.7,-65.81,,,12.13,4.52,7.0,6.0,,,,,,TM4,10.0,,8.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2022-08-12 14:06:09.700000,-95.903236,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.13,-15.14,-64.5,,,11.88,5.21,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2022-08-12 14:06:09.800000,-95.903214,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.27,-14.85,-64.06,,,9.63,5.87,9.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
267,2022-08-12 14:06:09.900000,-95.903198,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.15,-14.57,-63.95,,,8.0,5.98,10.5,0.0,,,,,,TM4,4.0,,2.67,6.0,21.7,QPSK,QPSK,64QAM,3.0,1.7,,,,,0.0,,,,,,3.0,1.7,,,0.0,,,,,,,,,,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2022-08-12 14:06:10.000000,-95.903183,41.13649,-95.90318,41.13649,14:06:10,90.0,54.0,54.0,14.25,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,371.0,Band 66,66586.0,132122.0,10.0,10.0,-95.23,-13.51,-64.03,,,10.0,5.59,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,0.05,0.05,0.0,0.02,,,0.006,0.017,0.005,0.015,,,0.05,0.02,,,0.006,0.017,0.005,0.015,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022-08-12 14:06:10.100000,-95.903168,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.77,-14.02,-65.34,,,9.0,6.26,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,0.003,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2022-08-12 14:06:10.200000,-95.903145,41.13649,,,,,,,,,,,10.0,19.0,257.0,24.0,18.0,72.0,335.0,29.0,23.0,47.0,269.0,36.0,24.0,8.0,143.0,26.0,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.84,-13.65,-64.92,,,11.0,6.26,10.0,0.0,,,,,,TM4,1.0,,8.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2022-08-12 14:06:10.300000,-95.90313,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-94.87,-13.79,-63.81,,,7.7,6.36,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
272,2022-08-12 14:06:10.400000,-95.903107,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-95.58,-14.33,-63.49,,,8.36,5.46,10.0,0.0,,,,,,TM4,1.0,,,,21.6,,,64QAM,,1.6,,,,,,,,,,,,1.6,,,,,,,,,,,,,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2022-08-12 14:06:10.500000,-95.903091,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.58,-13.98,-63.72,,,6.88,5.56,10.0,0.0,,,,,,TM4,1.0,,4.0,,,QPSK,,,3.0,,,,,,0.0,20.0,,,,,3.0,,,,0.0,20.0,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2022-08-12 14:06:10.600000,-95.903076,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.58,-14.2,-64.77,16.83,,5.88,6.18,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.004,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2022-08-12 14:06:10.700000,-95.903053,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.74,-13.78,-64.05,,5.38,7.57,6.61,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2022-08-12 14:06:10.800000,-95.903038,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.37,-14.94,-62.91,,,8.3,4.26,9.0,0.0,,,,,,TM4,15.0,,8.0,,,16QAM,,,2.75,,,,,,25.0,16.67,,,,,2.75,,,,25.0,16.67,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
277,2022-08-12 14:06:10.900000,-95.903015,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-95.98,-14.4,-63.35,,,7.7,7.81,10.0,0.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2022-08-12 14:06:11.000000,-95.903,41.13649,-95.903,41.13649,14:06:11,91.0,55.0,55.0,15.09,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,371.0,Band 66,66586.0,132122.0,10.0,10.0,-96.41,-12.96,-62.47,,,5.63,3.62,,,1.0,100.0,0.0,0.0,0.0,TM4,,4x2,,,,,,,,,0.13,0.12,0.08,0.02,,,0.156,0.018,0.006,0.013,,,0.13,0.02,,,0.156,0.018,0.006,0.013,,,,,50434.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2022-08-12 14:06:11.100000,-95.902977,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-97.01,-14.91,-64.01,,,5.57,5.97,8.5,0.0,,,,,,TM4,15.0,,4.33,,23.6,QPSK,,256QAM,3.0,1.27,,,,,0.0,,,,,,3.0,1.27,,,0.0,,,,,,0.002,,0.002,0.003,50434.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2022-08-12 14:06:11.200000,-95.902962,41.13649,,,,,,,,,,,10.0,19.0,257.0,24.0,18.0,72.0,335.0,31.0,23.0,47.0,269.0,36.0,24.0,8.0,143.0,23.0,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-94.92,-13.8,-63.02,,,13.0,7.21,11.0,0.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2022-08-12 14:06:11.300000,-95.902939,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,Band 66,66586.0,132122.0,10.0,10.0,-94.93,-14.59,-62.18,,,9.5,6.8,7.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,0.002,,0.002,,50434.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
282,2022-08-12 14:06:11.398512,-95.902924,41.13649,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
