,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
696,2022-08-10 22:38:06.100000,-105.597542,41.190926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.33,,,,,,,,,,,,,,3.0,,,QPSK,,,3.0,,,,,,0.0,16.67,,,,,3.0,,,,0.0,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,2022-08-10 22:38:06.200000,-105.597534,41.190899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-104.81,-12.25,-75.63,,15.58,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,2022-08-10 22:38:06.300000,-105.597519,41.190872,,,,,,,,,,,3.0,54.0,208.0,28.0,4.0,67.0,325.0,28.0,6.0,7.0,307.0,30.0,9.0,31.0,304.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2022-08-10 22:38:06.500000,-105.597504,41.190815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
700,2022-08-10 22:38:06.800000,-105.597473,41.190731,-105.59747,41.19073,21:38:06,166.0,121.0,121.0,32.28,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,2022-08-10 22:38:07.000000,-105.59745,41.19067,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
702,2022-08-10 22:38:07.300000,-105.59742,41.190582,,,,,,,,,,,3.0,54.0,208.0,29.0,4.0,67.0,325.0,30.0,6.0,7.0,307.0,34.0,9.0,31.0,304.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2022-08-10 22:38:07.500000,-105.597397,41.190521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
704,2022-08-10 22:38:07.800000,-105.597366,41.19043,-105.59737,41.19043,21:38:07,165.0,121.0,121.0,34.43,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,2022-08-10 22:38:07.900000,-105.597359,41.190399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-101.5,-12.38,-72.13,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2022-08-10 22:38:08.000000,-105.597343,41.190369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
707,2022-08-10 22:38:08.300000,-105.597321,41.190277,,,,,,,,,,,3.0,54.0,208.0,28.0,4.0,67.0,325.0,28.0,6.0,7.0,307.0,33.0,9.0,31.0,304.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,2022-08-10 22:38:08.500000,-105.597298,41.19022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
709,2022-08-10 22:38:08.800000,-105.597267,41.190128,-105.59727,41.19013,21:38:08,165.0,121.0,121.0,34.43,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,2022-08-10 22:38:09.000000,-105.597244,41.190071,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-100.25,-9.56,-73.69,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
711,2022-08-10 22:38:09.300000,-105.597214,41.189983,,,,,,,,,,,3.0,54.0,208.0,24.0,4.0,67.0,325.0,26.0,6.0,7.0,307.0,33.0,9.0,31.0,304.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,2022-08-10 22:38:09.500000,-105.597191,41.189926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
713,2022-08-10 22:38:09.800000,-105.59716,41.189838,-105.59716,41.18984,21:38:09,164.0,121.0,121.0,33.57,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2022-08-10 22:38:10.000000,-105.597137,41.189781,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,0.15,,,0.001,0.034,0.001,0.034,,,0.01,0.15,,,0.001,0.034,0.001,0.034,,,,,,,,,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
715,2022-08-10 22:38:10.073742,-105.59713,41.189758,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Start,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,2022-08-10 22:38:10.100000,-105.59713,41.189751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-103.05,-12.86,-73.07,,,13.72,7.55,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,7.0,,,,3.18,,,QPSK,,6.64,,,,,,0.0,,,,,,6.64,,,,0.0,,,,,0.001,,,0.0,4361.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,2022-08-10 22:38:10.113352,-105.59713,41.189747,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,2022-08-10 22:38:10.114998,-105.59713,41.189747,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,2022-08-10 22:38:10.115012,-105.59713,41.189747,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2022-08-10 22:38:10.122400,-105.597122,41.189747,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,2022-08-10 22:38:10.122419,-105.597122,41.189747,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,2022-08-10 22:38:10.123366,-105.597122,41.189743,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Success,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2022-08-10 22:38:10.162496,-105.597122,41.189732,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Attempt,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2022-08-10 22:38:10.177939,-105.597122,41.189728,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Success,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,2022-08-10 22:38:10.200000,-105.597115,41.189724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-102.85,-12.54,-73.15,,,14.82,8.06,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,3CA,,Band 66+Band 66+Band 13,,194.0,Band 66,66936.0,132472.0,10.0,10.0,-111.7,-13.46,-81.26,5.96,,,,,,,,,,,,,,,,,,,,194.0,Band 13,5230.0,23230.0,10.0,10.0,-98.54,-11.75,-69.79,3.6,,,,,,,,,,,,,,,,,,,,,,,,
726,2022-08-10 22:38:10.300000,-105.597107,41.189693,,,,,,,,,,,3.0,54.0,208.0,23.0,4.0,67.0,325.0,27.0,6.0,7.0,307.0,37.0,9.0,31.0,304.0,24.0,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-103.26,-12.67,-73.36,,,9.0,7.56,15.0,11.0,,,,,,TM4,7.0,,3.4,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.008,0.0,0.0,,4361.0,3CA,,Band 66+Band 66+Band 13,,194.0,Band 66,66936.0,132472.0,10.0,10.0,-110.03,-12.57,-80.45,5.8,,,,,,,,,,,,,,,,,,,,194.0,Band 13,5230.0,23230.0,10.0,10.0,-98.37,-11.5,-69.88,4.11,,,,,,,,,,,,,,,,,,,,,,,,
727,2022-08-10 22:38:10.400000,-105.597099,41.189663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-103.5,-12.55,-73.74,,,10.0,7.33,15.0,11.0,,,,,,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,3CA,,Band 66+Band 66+Band 13,,194.0,Band 66,66936.0,132472.0,10.0,10.0,-109.06,-11.75,-80.04,7.56,,,,,,,,,,,,,,,,,,,,194.0,Band 13,5230.0,23230.0,10.0,10.0,-97.98,-10.88,-70.11,3.51,,,,,,,,,,,,,,,,,,,,,,,,
728,2022-08-10 22:38:10.500000,-105.597084,41.189636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-103.78,-11.47,-74.91,,,10.0,8.0,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,4361.0,3CA,,Band 66+Band 66+Band 13,,194.0,Band 66,66936.0,132472.0,10.0,10.0,-109.13,-11.66,-80.5,7.5,,,,,,,,,,,,,,,,,,,,194.0,Band 13,5230.0,23230.0,10.0,10.0,-98.06,-12.31,-68.63,3.75,,,,,,,,,,,,,,,,,,,,,0.002,0.016,144.0,1029.0
729,2022-08-10 22:38:10.600000,-105.597076,41.189606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-104.55,-13.21,-74.29,,,13.75,4.29,14.0,11.0,,,,,,TM4,7.0,,0.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,4361.0,3CA,,Band 66+Band 66+Band 13,,194.0,Band 66,66936.0,132472.0,10.0,10.0,-108.94,-13.88,-78.06,4.1,,,,,,,,,,,,,,,,,,,,194.0,Band 13,5230.0,23230.0,10.0,10.0,-98.07,-12.02,-69.07,4.99,,,,,,,,,,,,,,,,,,,,,,,,
730,2022-08-10 22:38:10.700000,-105.597061,41.189579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-105.42,-13.49,-74.93,,,14.25,3.52,14.0,11.0,,,,,,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,2CA,,Band 66+Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 13,5230.0,23230.0,10.0,10.0,-98.06,-12.81,-68.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,
731,2022-08-10 22:38:10.800000,-105.597054,41.189548,-105.59705,41.18955,21:38:10,163.0,121.0,121.0,33.57,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-106.61,-13.69,-75.9,,,15.67,2.96,13.5,9.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2022-08-10 22:38:10.900000,-105.597038,41.189518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-107.51,-14.46,-75.75,,,14.0,3.06,13.0,8.0,,,,,,TM4,7.0,,,,15.0,,,64QAM,,6.8,,,,,,,,,,,,6.8,,,,,,,,,,,,,4361.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,2022-08-10 22:38:11.000000,-105.597031,41.189491,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,194.0,Band 66,66586.0,132122.0,10.0,10.0,-107.52,-14.38,-75.83,,,14.0,2.17,13.0,7.0,,,,,,TM4,7.0,4x4,0.0,,,QPSK,,,2.0,,0.02,0.02,0.01,,0.0,0.0,0.007,0.002,0.007,0.002,2.0,,0.02,,0.0,0.0,0.007,0.002,0.007,0.002,0.0,,0.0,,4361.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
734,2022-08-10 22:38:11.100000,-105.597015,41.189461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-105.72,-12.5,-76.09,20.41,,15.0,7.8,15.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,2022-08-10 22:38:11.200000,-105.597008,41.189434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-104.75,-14.56,-73.19,,,14.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2022-08-10 22:38:11.300000,-105.596992,41.189404,,,,,,,,,,,3.0,54.0,208.0,25.0,4.0,67.0,325.0,27.0,6.0,7.0,307.0,35.0,9.0,31.0,304.0,25.0,,,,,,,,,,,,,,,,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2022-08-10 22:38:11.500000,-105.59697,41.189346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-104.11,-12.44,-74.66,,,14.5,4.9,14.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.001,783.0,72.0
738,2022-08-10 22:38:11.600000,-105.596954,41.189316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-103.5,-13.72,-72.79,,,8.0,5.06,13.0,9.0,,,,,,TM4,7.0,,10.5,17.0,,64QAM,64QAM,,6.0,,,,,,0.0,,,,,,6.0,,,,0.0,,,,,,0.022,,0.022,,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2022-08-10 22:38:11.700000,-105.596947,41.189289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,Band 66,66586.0,132122.0,10.0,10.0,-104.48,-12.75,-74.17,,,8.0,4.17,14.0,10.0,,,,,,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
